,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
75874,TX,26420,"Houston-Sugar Land-Baytown, TX",47-0000,major,154070,2.6,61.681,1.545,18.65,38790,1.5,10.17,12.49,16.09,22.54,29.74,21150,25970,33470,46890,61860,2010
75922,TX,26420,"Houston-Sugar Land-Baytown, TX",49-0000,major,108550,2.7,43.457,1.121,20.44,42510,1.2,10.39,13.76,18.92,25.63,32.69,21620,28620,39350,53300,67990,2010
75966,TX,26420,"Houston-Sugar Land-Baytown, TX",51-0000,major,174520,2.2,69.867,1.078,17.48,36360,1.1,8.5,10.8,15.16,21.7,30.9,17680,22460,31540,45140,64280,2010
76058,TX,26420,"Houston-Sugar Land-Baytown, TX",53-0000,major,173110,4.8,69.304,1.03,16.89,35130,2.6,8.04,9.86,13.92,20.26,28.37,16720,20510,28950,42140,59020,2010
76102,TX,28660,"Killeen-Temple-Fort Hood, TX",11-0000,major,4550,4,36.837,0.777,38.89,80890,2.1,16.35,24.76,34.89,46.55,65.61,34000,51490,72570,96830,136470,2010
76123,TX,28660,"Killeen-Temple-Fort Hood, TX",13-0000,major,4090,3.1,33.138,0.691,28.56,59410,4,15.79,21.13,27.61,34.96,42.42,32830,43950,57420,72710,88230,2010
76143,TX,28660,"Killeen-Temple-Fort Hood, TX",15-0000,major,2380,7.2,19.279,0.746,32.93,68500,3,17.44,23.61,31.35,40.64,51.13,36270,49100,65200,84530,106350,2010
76154,TX,28660,"Killeen-Temple-Fort Hood, TX",17-0000,major,**,**,**,**,33.74,70190,3.5,16.28,21.92,29.81,43.01,58.04,33870,45580,62010,89460,120710,2010
76170,TX,28660,"Killeen-Temple-Fort Hood, TX",19-0000,major,620,12.5,5.038,0.602,29.44,61240,4,17.99,22.81,27.32,35,44.58,37420,47450,56820,72800,92740,2010
76173,TX,28660,"Killeen-Temple-Fort Hood, TX",21-0000,major,1800,5.4,14.589,0.975,20.66,42980,4.7,12.43,15.15,18.75,25.36,32.88,25850,31520,38990,52750,68390,2010
76182,TX,28660,"Killeen-Temple-Fort Hood, TX",23-0000,major,610,22,4.951,0.634,28.51,59300,4.5,13.89,17.05,23.58,36.75,52.77,28880,35460,49040,76440,109760,2010
76187,TX,28660,"Killeen-Temple-Fort Hood, TX",25-0000,major,11990,3.7,97.188,1.46,20.73,43130,3.2,8.24,13.02,20.77,26.16,32.56,17140,27070,43200,54410,67730,2010
76214,TX,28660,"Killeen-Temple-Fort Hood, TX",27-0000,major,870,10.8,7.087,0.525,17.87,37160,5.9,7.74,10.17,15.49,23.63,30.36,16100,21160,32210,49160,63150,2010
76225,TX,28660,"Killeen-Temple-Fort Hood, TX",29-0000,major,9850,5.4,79.82,1.381,29.49,61330,5.3,14.04,17.98,24.33,33.37,48.52,29200,37390,50600,69410,100920,2010
76252,TX,28660,"Killeen-Temple-Fort Hood, TX",31-0000,major,3460,7.7,28.01,0.898,12.18,25340,2.2,7.89,9.23,11.08,14.41,17.96,16420,19190,23040,29960,37350,2010
76262,TX,28660,"Killeen-Temple-Fort Hood, TX",33-0000,major,5480,13,44.427,1.771,16.39,34080,2.7,11.14,13.51,15.96,18.05,22.59,23170,28100,33200,37550,46980,2010
76273,TX,28660,"Killeen-Temple-Fort Hood, TX",35-0000,major,10930,4.6,88.551,1.021,8.88,18480,1.4,7.44,7.69,8.36,9.18,11.4,15480,15990,17390,19100,23710,2010
76288,TX,28660,"Killeen-Temple-Fort Hood, TX",37-0000,major,4160,5.2,33.729,1.027,10.06,20920,2,7.56,8.06,9.03,11.08,14,15730,16760,18780,23050,29120,2010
76295,TX,28660,"Killeen-Temple-Fort Hood, TX",39-0000,major,4020,11.4,32.579,1.209,9.33,19410,3.3,7.41,7.62,8.28,9.27,13.54,15420,15850,17220,19280,28170,2010
76308,TX,28660,"Killeen-Temple-Fort Hood, TX",41-0000,major,12770,3.6,103.481,0.979,13.68,28460,4.4,7.58,8.27,9.59,14.16,23.17,15760,17200,19940,29450,48190,2010
76324,TX,28660,"Killeen-Temple-Fort Hood, TX",43-0000,major,20640,4.1,167.24,0.988,13.54,28160,2.7,8.07,9.54,12.53,16.36,20.51,16790,19850,26070,34020,42670,2010
76368,TX,28660,"Killeen-Temple-Fort Hood, TX",45-0000,major,50,38.6,0.442,0.138,10.87,22620,4.6,7.63,8.35,10.08,12.87,15.05,15870,17360,20960,26760,31300,2010
76369,TX,28660,"Killeen-Temple-Fort Hood, TX",47-0000,major,4600,6,37.25,0.933,15.83,32930,2,9.28,11.49,14.26,18.64,24.84,19310,23890,29650,38780,51670,2010
76388,TX,28660,"Killeen-Temple-Fort Hood, TX",49-0000,major,5080,4,41.162,1.061,18.02,37490,2.8,9.25,12.52,17.59,22.06,26.86,19230,26040,36590,45890,55880,2010
76410,TX,28660,"Killeen-Temple-Fort Hood, TX",51-0000,major,5690,7.6,46.075,0.711,14.73,30630,3.7,8.38,10.31,13.53,17.64,22.65,17420,21450,28140,36690,47110,2010
76439,TX,28660,"Killeen-Temple-Fort Hood, TX",53-0000,major,7810,6.8,63.28,0.941,14.27,29680,4.5,7.7,8.92,12.41,16.86,23.78,16020,18550,25800,35080,49450,2010
76460,TX,29700,"Laredo, TX",11-0000,major,2750,5.5,32.46,0.685,39.91,83020,3.4,17.08,23.94,33.38,46.33,68.28,35530,49800,69420,96370,142020,2010
76474,TX,29700,"Laredo, TX",13-0000,major,2800,7.7,33.065,0.69,25.89,53850,4.4,14.26,18.55,23.88,31.28,36.41,29660,38580,49660,65060,75740,2010
76488,TX,29700,"Laredo, TX",15-0000,major,620,16.9,7.34,0.284,25.76,53580,4.4,11.81,15.3,22.05,31.74,43.27,24570,31820,45870,66020,90010,2010
76492,TX,29700,"Laredo, TX",17-0000,major,**,**,**,**,26.17,54420,5.6,11.32,15.61,20.99,32.78,49.25,23540,32460,43670,68190,102440,2010
76498,TX,29700,"Laredo, TX",19-0000,major,180,11.3,2.111,0.252,28.47,59220,4.1,16.04,20.14,25.12,31.27,39.7,33370,41890,52240,65050,82570,2010
76500,TX,29700,"Laredo, TX",21-0000,major,1080,8.2,12.759,0.853,21.52,44760,3.1,11.93,15.04,18.38,27.47,32.84,24820,31290,38230,57140,68300,2010
76507,TX,29700,"Laredo, TX",23-0000,major,450,18.9,5.291,0.677,45.19,94000,11,14.6,20.63,37.03,63.5,#,30370,42920,77010,132080,#,2010
76511,TX,29700,"Laredo, TX",25-0000,major,7590,1.2,89.65,1.347,21.2,44090,2.7,7.87,15.55,22.48,25.61,31.25,16370,32350,46760,53270,65010,2010
76521,TX,29700,"Laredo, TX",27-0000,major,580,15.6,6.849,0.507,18.6,38700,5.1,8.28,9.53,14.11,23.77,35.12,17220,19820,29340,49430,73050,2010
76525,TX,29700,"Laredo, TX",29-0000,major,3490,10.7,41.219,0.713,33.77,70230,6.5,12.48,18.17,25.38,34.99,65.9,25950,37800,52780,72780,137080,2010
76542,TX,29700,"Laredo, TX",31-0000,major,2180,14.2,25.75,0.826,11.35,23610,6.8,7.56,8.07,9.11,11.31,15.65,15720,16790,18940,23530,32550,2010
76552,TX,29700,"Laredo, TX",33-0000,major,4020,6.8,47.54,1.895,24.26,50460,10.3,9.14,15.33,22.76,33.66,39.1,19010,31880,47340,70020,81320,2010
76559,TX,29700,"Laredo, TX",35-0000,major,7480,7.7,88.321,1.018,8.91,18530,2,7.43,7.66,8.27,9.11,11.36,15450,15930,17210,18960,23630,2010
76574,TX,29700,"Laredo, TX",37-0000,major,2430,6.5,28.714,0.874,9.69,20160,3.6,7.54,7.97,8.89,10.61,13.4,15680,16570,18480,22070,27880,2010
76580,TX,29700,"Laredo, TX",39-0000,major,6100,7.6,72.114,2.676,8.3,17270,1.8,7.39,7.57,7.94,8.76,9.26,15380,15740,16510,18230,19270,2010
76588,TX,29700,"Laredo, TX",41-0000,major,9720,4.6,114.8,1.086,12.54,26080,4.1,7.5,7.91,9.09,13.08,20.73,15610,16450,18910,27200,43120,2010
76603,TX,29700,"Laredo, TX",43-0000,major,17810,6.5,210.404,1.244,12.7,26420,1.9,7.82,8.82,10.84,14.26,19.44,16260,18340,22550,29670,40440,2010
76638,TX,29700,"Laredo, TX",47-0000,major,2610,11.4,30.825,0.772,14.86,30900,2.7,8.83,10.49,12.89,17.22,23.75,18360,21830,26820,35810,49410,2010
76651,TX,29700,"Laredo, TX",49-0000,major,2850,7.3,33.716,0.869,14.73,30650,3.7,8.29,10.08,12.89,17.95,23.54,17230,20970,26810,37340,48970,2010
76665,TX,29700,"Laredo, TX",51-0000,major,1150,12.7,13.57,0.209,11.7,24340,2.7,7.63,8.36,10,13.06,17.2,15870,17390,20800,27160,35770,2010
76677,TX,29700,"Laredo, TX",53-0000,major,7900,6.3,93.366,1.388,13,27050,3,7.83,8.81,11.47,15.05,21.83,16280,18330,23850,31290,45400,2010
76691,TX,30980,"Longview, TX",11-0000,major,3690,5.1,40.167,0.848,41.03,85330,2.7,16.72,23.21,34.5,49.95,71.66,34770,48270,71760,103890,149050,2010
76711,TX,30980,"Longview, TX",13-0000,major,2250,9.1,24.521,0.512,27.89,58010,2.8,13.45,18.23,24.63,33.84,44.86,27980,37920,51230,70380,93310,2010
76729,TX,30980,"Longview, TX",15-0000,major,660,8.1,7.204,0.279,28.64,59580,3.9,14.41,18.52,26.32,35.25,48.44,29970,38530,54750,73320,100750,2010
76737,TX,30980,"Longview, TX",17-0000,major,1610,6.9,17.504,0.965,31.96,66480,4.5,14.58,20.74,30.17,40.67,52.39,30320,43150,62760,84590,108980,2010
76753,TX,30980,"Longview, TX",19-0000,major,420,22.2,4.566,0.545,24.39,50720,5.7,12.77,16.47,21.78,29.27,39.26,26570,34260,45290,60890,81660,2010
76758,TX,30980,"Longview, TX",21-0000,major,1020,8.8,11.114,0.743,17.45,36290,2.1,9.88,13.05,16.38,21.21,27.02,20540,27140,34080,44110,56200,2010
76768,TX,30980,"Longview, TX",23-0000,major,450,17.2,4.915,0.629,42.38,88150,11.7,14.01,17.7,32.53,56.31,#,29150,36810,67670,117130,#,2010
76772,TX,30980,"Longview, TX",25-0000,major,5840,5.9,63.641,0.956,18.62,38740,1.8,8.43,12.1,19.47,23.59,27.56,17540,25170,40490,49060,57320,2010
76790,TX,30980,"Longview, TX",27-0000,major,660,14.5,7.174,0.531,18.84,39190,6.5,8.15,10.21,17.1,24.9,33.78,16960,21230,35560,51800,70250,2010
76799,TX,30980,"Longview, TX",29-0000,major,5300,8.7,57.704,0.998,31.36,65240,5.5,13.14,18.06,23.72,32.66,56.96,27340,37560,49330,67920,118470,2010
76825,TX,30980,"Longview, TX",31-0000,major,2720,12.1,29.614,0.95,11.47,23850,4.1,7.76,8.57,10.09,12.85,15.36,16140,17820,20980,26730,31950,2010
76836,TX,30980,"Longview, TX",33-0000,major,2410,10.5,26.242,1.046,16.96,35290,6.4,8.91,10.85,14.66,22.7,28.48,18540,22570,30490,47220,59240,2010
76847,TX,30980,"Longview, TX",35-0000,major,6810,14.1,74.164,0.855,8.71,18120,1.5,7.44,7.69,8.35,9.13,10.94,15480,15990,17370,19000,22760,2010
76861,TX,30980,"Longview, TX",37-0000,major,2370,6,25.84,0.787,10.42,21680,2.1,7.54,8.03,9.28,11.82,14.78,15670,16700,19300,24590,30750,2010
76867,TX,30980,"Longview, TX",39-0000,major,2390,22.3,25.995,0.965,9.61,19990,2.8,7.5,7.85,8.68,9.8,12.81,15590,16330,18060,20370,26650,2010
76878,TX,30980,"Longview, TX",41-0000,major,10470,4.6,114.001,1.078,15.81,32890,5.5,7.53,8.14,9.57,16.11,27.87,15660,16940,19910,33520,57970,2010
76893,TX,30980,"Longview, TX",43-0000,major,14150,3.6,154.094,0.911,13.94,29000,1.7,8.29,9.99,12.58,16.23,21.74,17250,20780,26170,33770,45220,2010
76932,TX,30980,"Longview, TX",45-0000,major,50,20.6,0.595,0.185,16.1,33480,6.1,8.94,12.9,15.23,20.16,23.62,18590,26830,31670,41940,49130,2010
76933,TX,30980,"Longview, TX",47-0000,major,8100,7.8,88.211,2.21,17.14,35650,2.7,10.04,12.1,15.5,20.35,27.68,20880,25170,32240,42320,57570,2010
76955,TX,30980,"Longview, TX",49-0000,major,5540,7.7,60.366,1.557,18.5,38490,2.2,9.99,12.76,17.08,22.58,29.39,20780,26550,35530,46970,61140,2010
76977,TX,30980,"Longview, TX",51-0000,major,8760,5.2,95.385,1.472,16.53,34380,4.4,8.62,11.36,15.05,19.82,27.61,17920,23630,31310,41230,57420,2010
77017,TX,30980,"Longview, TX",53-0000,major,6150,6.1,66.982,0.996,14.5,30160,2.3,7.97,9.47,13.52,17.65,22.71,16580,19710,28110,36720,47230,2010
77034,TX,31180,"Lubbock, TX",11-0000,major,4870,3.2,39.867,0.841,42.43,88260,2.8,17.16,25.19,36.42,50.68,73.94,35690,52400,75740,105410,153800,2010
77051,TX,31180,"Lubbock, TX",13-0000,major,3570,6.1,29.182,0.609,25.43,52890,2.7,13.81,17.56,22.38,31,40.42,28730,36520,46550,64480,84080,2010
77076,TX,31180,"Lubbock, TX",15-0000,major,1540,14.3,12.591,0.487,27.74,57700,3.2,15.26,19.51,25.94,33.1,43.37,31740,40580,53950,68840,90210,2010
77085,TX,31180,"Lubbock, TX",17-0000,major,980,9.3,8.053,0.444,26.01,54090,2.9,12.4,17.34,24.87,33.02,40.51,25800,36070,51730,68680,84260,2010
77093,TX,31180,"Lubbock, TX",19-0000,major,590,17.8,4.833,0.577,24.45,50860,4.3,10.98,14.64,21.92,30.25,43,22850,30440,45590,62910,89440,2010
77096,TX,31180,"Lubbock, TX",21-0000,major,2190,17.7,17.921,1.198,19.19,39910,3.5,10.63,14.05,17.72,23.75,30.2,22110,29220,36860,49390,62810,2010
77108,TX,31180,"Lubbock, TX",23-0000,major,510,9.2,4.196,0.537,30.32,63060,3.3,14.71,17.47,28.36,40.66,49.9,30600,36340,58990,84580,103780,2010
77113,TX,31180,"Lubbock, TX",25-0000,major,9230,1.5,75.464,1.134,26.28,54670,13.3,7.77,13.25,19.78,30.37,54.52,16160,27560,41150,63170,113400,2010
77130,TX,31180,"Lubbock, TX",27-0000,major,1210,9.5,9.927,0.735,20.76,43170,10.2,8.2,10.33,15.36,23.92,37.85,17050,21490,31940,49750,78730,2010
77141,TX,31180,"Lubbock, TX",29-0000,major,9130,13.8,74.688,1.292,27.1,56370,3.7,10.91,17.09,23,29.24,43.18,22690,35550,47850,60810,89810,2010
77170,TX,31180,"Lubbock, TX",31-0000,major,4690,8.1,38.384,1.231,10.57,21980,2.7,7.78,8.45,9.62,11.68,14.52,16180,17570,20010,24300,30200,2010
77182,TX,31180,"Lubbock, TX",33-0000,major,2710,3.9,22.179,0.884,18.74,38990,5.9,8.24,12.07,17.17,24.8,30.48,17130,25100,35710,51590,63400,2010
77189,TX,31180,"Lubbock, TX",35-0000,major,14120,3.3,115.534,1.332,9.77,20320,4.7,7.46,7.73,8.53,9.58,14.23,15520,16080,17740,19930,29610,2010
77205,TX,31180,"Lubbock, TX",37-0000,major,3620,7.5,29.64,0.902,10.24,21290,3,7.51,7.89,9.02,11.04,14.77,15620,16410,18760,22960,30720,2010
77212,TX,31180,"Lubbock, TX",39-0000,major,4400,12.6,36.004,1.336,9.78,20340,2.8,7.44,7.68,8.55,10.76,13.92,15470,15970,17780,22380,28950,2010
77227,TX,31180,"Lubbock, TX",41-0000,major,15200,3.7,124.372,1.176,15.3,31820,3.2,7.56,8.31,10.44,17.99,29.55,15730,17290,21710,37410,61470,2010
77245,TX,31180,"Lubbock, TX",43-0000,major,22300,4.4,182.394,1.078,13.83,28770,2.3,8.02,9.43,12.37,16.6,22.3,16670,19610,25720,34530,46370,2010
77289,TX,31180,"Lubbock, TX",45-0000,major,620,3.9,5.096,1.587,11.25,23390,3.6,7.65,8.47,10.98,11.99,15.05,15900,17620,22850,24930,31310,2010
77292,TX,31180,"Lubbock, TX",47-0000,major,4420,8.1,36.192,0.907,15.23,31670,1.8,9.02,10.99,13.93,17.8,23.34,18770,22850,28970,37030,48540,2010
77309,TX,31180,"Lubbock, TX",49-0000,major,5020,6,41.024,1.058,17.31,36010,2.1,9.19,11.83,16.22,21.51,27.8,19120,24610,33730,44740,57830,2010
77331,TX,31180,"Lubbock, TX",51-0000,major,4460,7,36.481,0.563,13.66,28410,2.1,8.02,9.26,12.22,16.5,21.26,16680,19250,25410,34320,44230,2010
77363,TX,31180,"Lubbock, TX",53-0000,major,6840,4.9,55.978,0.832,13.23,27520,2.7,7.67,8.71,11.36,15.24,21.65,15950,18120,23620,31700,45030,2010
77382,TX,32580,"McAllen-Edinburg-Mission, TX",11-0000,major,6360,3.2,28.97,0.611,40.36,83950,2.1,16.64,24.15,34.76,47.89,70.09,34610,50240,72310,99600,145790,2010
77406,TX,32580,"McAllen-Edinburg-Mission, TX",13-0000,major,4670,6.9,21.276,0.444,24.85,51700,2.8,13.13,16.78,22.74,31.25,39.07,27300,34900,47290,65000,81260,2010
77427,TX,32580,"McAllen-Edinburg-Mission, TX",15-0000,major,1120,6.9,5.09,0.197,23.47,48820,4.7,10.67,15.67,21.15,28.98,38.84,22190,32600,43990,60290,80790,2010
77436,TX,32580,"McAllen-Edinburg-Mission, TX",17-0000,major,1040,6.8,4.749,0.262,27.57,57340,5.8,10.76,15.75,24.95,34.62,49.16,22380,32760,51900,72000,102260,2010
77447,TX,32580,"McAllen-Edinburg-Mission, TX",19-0000,major,910,13.8,4.125,0.493,26.36,54830,4.2,9.78,14.61,22.82,33.96,43.86,20340,30390,47460,70630,91240,2010
77455,TX,32580,"McAllen-Edinburg-Mission, TX",21-0000,major,3090,4.2,14.078,0.941,22.24,46250,2.7,12.01,15.14,20.38,28.74,34.66,24980,31490,42380,59780,72090,2010
77466,TX,32580,"McAllen-Edinburg-Mission, TX",23-0000,major,900,12.4,4.085,0.523,34.85,72490,11.9,15.36,19.03,28.2,38.04,66.54,31940,39580,58660,79130,138400,2010
77471,TX,32580,"McAllen-Edinburg-Mission, TX",25-0000,major,25340,1.1,115.4,1.734,22.17,46110,2.5,8.65,15.03,22.88,28.57,33.94,17990,31260,47600,59430,70590,2010
77506,TX,32580,"McAllen-Edinburg-Mission, TX",27-0000,major,1310,8.9,5.984,0.443,17.29,35950,3.5,8.04,10.09,14.69,22.08,30.76,16720,20980,30560,45920,63980,2010
77520,TX,32580,"McAllen-Edinburg-Mission, TX",29-0000,major,13940,7,63.467,1.098,31.71,65950,2.9,12.52,17.77,26.97,37.29,53.99,26050,36950,56110,77560,112290,2010
77553,TX,32580,"McAllen-Edinburg-Mission, TX",31-0000,major,13700,12.8,62.399,2.001,9.83,20440,2.3,7.51,7.9,8.75,10.25,13.19,15630,16430,18200,21330,27430,2010
77567,TX,32580,"McAllen-Edinburg-Mission, TX",33-0000,major,6070,5.1,27.665,1.103,19.65,40880,8.7,8.72,12.24,17.52,23.87,34.51,18140,25470,36430,49650,71780,2010
77581,TX,32580,"McAllen-Edinburg-Mission, TX",35-0000,major,18130,2.5,82.555,0.951,8.98,18670,1.2,7.42,7.64,8.29,9.21,12.18,15440,15900,17240,19160,25330,2010
77597,TX,32580,"McAllen-Edinburg-Mission, TX",37-0000,major,5960,4.9,27.166,0.827,10.07,20950,2,7.56,8.09,9.34,11.49,13.71,15730,16820,19430,23890,28520,2010
77604,TX,32580,"McAllen-Edinburg-Mission, TX",39-0000,major,18010,13.2,82.029,3.044,8.63,17950,1.6,7.44,7.7,8.27,8.96,9.77,15480,16010,17200,18640,20310,2010
77617,TX,32580,"McAllen-Edinburg-Mission, TX",41-0000,major,23850,3.5,108.635,1.027,12.42,25840,2.8,7.51,7.94,9.04,13.07,20.12,15620,16510,18800,27180,41840,2010
77634,TX,32580,"McAllen-Edinburg-Mission, TX",43-0000,major,38320,2.2,174.521,1.031,12.21,25400,1.7,7.74,8.6,10.67,14.14,18.82,16100,17890,22200,29420,39140,2010
77681,TX,32580,"McAllen-Edinburg-Mission, TX",45-0000,major,2040,12.6,9.298,2.896,9.47,19710,3.2,7.45,7.69,8.49,9.59,14.6,15490,15990,17670,19940,30360,2010
77687,TX,32580,"McAllen-Edinburg-Mission, TX",47-0000,major,6700,5.5,30.527,0.765,13.29,27640,2.2,7.68,8.98,11.77,15.47,21.31,15980,18690,24490,32180,44320,2010
77713,TX,32580,"McAllen-Edinburg-Mission, TX",49-0000,major,6900,4.9,31.445,0.811,14.41,29980,2.9,8.01,9.19,12.2,16.77,26.16,16670,19110,25370,34880,54410,2010
77736,TX,32580,"McAllen-Edinburg-Mission, TX",51-0000,major,6530,6.2,29.734,0.459,11.37,23640,1.7,7.64,8.31,9.78,12.98,17.05,15900,17290,20340,27000,35460,2010
77767,TX,32580,"McAllen-Edinburg-Mission, TX",53-0000,major,14670,6.3,66.8,0.993,11.6,24120,2.8,7.56,8.07,9.33,13.22,20.01,15730,16780,19410,27490,41620,2010
77789,TX,33260,"Midland, TX",11-0000,major,3380,8.1,52.659,1.111,52.2,108570,5.4,18.13,27.29,42.95,68.92,#,37720,56770,89330,143340,#,2010
77805,TX,33260,"Midland, TX",13-0000,major,2160,7.6,33.677,0.703,31.02,64520,3.4,15.3,18.64,26.11,37.83,51.41,31820,38780,54320,78680,106930,2010
77824,TX,33260,"Midland, TX",15-0000,major,690,10.9,10.817,0.419,33.52,69720,4,16.24,22.72,31.59,43.34,54.06,33770,47270,65710,90150,112440,2010
77832,TX,33260,"Midland, TX",17-0000,major,1850,16.1,28.857,1.591,45,93600,5.9,17.19,24.83,38.33,62.83,#,35760,51640,79720,130680,#,2010
77847,TX,33260,"Midland, TX",19-0000,major,1220,15.7,18.957,2.263,38.15,79340,11.8,12.67,17.13,28.46,47.2,#,26360,35630,59200,98180,#,2010
77852,TX,33260,"Midland, TX",21-0000,major,510,6.3,7.973,0.533,19.87,41320,4.6,11.79,14.25,17.89,23.28,29.49,24510,29630,37210,48430,61330,2010
77857,TX,33260,"Midland, TX",23-0000,major,500,16.4,7.727,0.989,39.05,81230,11.5,13.58,16.99,29.18,50.26,#,28250,35340,60690,104540,#,2010
77861,TX,33260,"Midland, TX",25-0000,major,3180,2,49.537,0.744,19.76,41090,3.3,8.55,14.87,20.49,24.2,29.92,17790,30920,42620,50330,62230,2010
77868,TX,33260,"Midland, TX",27-0000,major,580,10.9,9.096,0.673,24.03,49990,14.1,8.75,11.94,15.5,26.93,39.72,18200,24830,32230,56010,82620,2010
77874,TX,33260,"Midland, TX",29-0000,major,2400,6,37.416,0.647,30.43,63300,6.1,13.04,17.62,24.12,31.93,52.64,27130,36650,50170,66410,109480,2010
77889,TX,33260,"Midland, TX",31-0000,major,1440,9,22.395,0.718,12.46,25930,3.7,8.21,9.59,11.25,14.11,17.66,17070,19950,23400,29350,36730,2010
77895,TX,33260,"Midland, TX",33-0000,major,1120,33.8,17.464,0.696,20.62,42900,4.2,10.42,14.75,18.79,25.6,33.26,21680,30670,39080,53240,69180,2010
77902,TX,33260,"Midland, TX",35-0000,major,5610,6.1,87.339,1.007,9.19,19110,2.2,7.45,7.7,8.48,9.43,11.93,15490,16020,17640,19620,24820,2010
77916,TX,33260,"Midland, TX",37-0000,major,1850,8.8,28.832,0.878,10.8,22450,2.6,7.63,8.18,9.22,12.37,15.6,15870,17020,19170,25730,32450,2010
77922,TX,33260,"Midland, TX",39-0000,major,1920,32.3,29.976,1.112,9.89,20570,3.7,7.58,8.06,8.9,10.78,13.85,15760,16760,18500,22410,28800,2010
77931,TX,33260,"Midland, TX",41-0000,major,7010,6.6,109.184,1.033,17.81,37050,3.7,7.84,8.92,12.56,21.09,34.52,16300,18560,26120,43870,71800,2010
77946,TX,33260,"Midland, TX",43-0000,major,10720,3.1,166.985,0.987,15.15,31510,1.5,8.4,10.42,13.75,18.19,24.11,17470,21680,28600,37830,50160,2010
77983,TX,33260,"Midland, TX",45-0000,major,40,25.6,0.679,0.211,11.87,24690,10,8.51,9.58,10.67,12.3,16.76,17690,19930,22200,25580,34850,2010
77984,TX,33260,"Midland, TX",47-0000,major,7150,7.6,111.354,2.79,20.59,42820,4.4,11.12,13.31,16.79,22.82,32.85,23120,27680,34920,47470,68320,2010
78001,TX,33260,"Midland, TX",49-0000,major,3010,5.8,46.886,1.209,18.8,39100,2.6,9.19,12.61,17.12,23.22,30.41,19110,26220,35600,48300,63260,2010
78017,TX,33260,"Midland, TX",51-0000,major,3140,8.5,48.851,0.754,18.03,37500,3.2,8.74,11.84,15.9,22.5,30.95,18170,24620,33070,46810,64380,2010
78034,TX,33260,"Midland, TX",53-0000,major,4710,6,73.344,1.091,16.42,34160,4.5,8.14,9.72,14.01,21.17,28.3,16930,20220,29140,44030,58860,2010
78051,TX,36220,"Odessa, TX",11-0000,major,2260,4.6,39.703,0.838,47.49,98770,3.3,17.39,25.34,37.54,57.9,#,36180,52710,78070,120430,#,2010
78066,TX,36220,"Odessa, TX",13-0000,major,1350,11.4,23.714,0.495,29.65,61670,4.6,13.85,18.72,25.57,35.2,52.14,28800,38940,53190,73210,108440,2010
78079,TX,36220,"Odessa, TX",15-0000,major,370,10.4,6.458,0.25,28.92,60160,4.1,16.15,19.69,27.14,36.01,45.27,33590,40960,56450,74900,94160,2010
78084,TX,36220,"Odessa, TX",17-0000,major,660,12.8,11.602,0.64,34.75,72270,4.5,16.21,22.58,31.48,42.47,56.32,33720,46960,65490,88340,117150,2010
78092,TX,36220,"Odessa, TX",19-0000,major,190,18.7,3.287,0.392,28.03,58290,8.4,12.7,16.33,23.48,34.06,51.38,26430,33970,48840,70850,106880,2010
78096,TX,36220,"Odessa, TX",21-0000,major,500,6.6,8.847,0.591,19.72,41020,5.3,12.42,14.76,18.31,24.99,28.15,25820,30700,38090,51970,58550,2010
78099,TX,36220,"Odessa, TX",23-0000,major,200,12.5,3.526,0.451,52.59,109390,12.9,20.13,24.87,45.77,64.92,#,41860,51730,95200,135030,#,2010
78101,TX,36220,"Odessa, TX",25-0000,major,3170,2.5,55.755,0.838,24.15,50230,6.1,9.16,19.06,22.51,26.57,31.74,19050,39650,46830,55270,66010,2010
78111,TX,36220,"Odessa, TX",27-0000,major,420,18,7.373,0.546,15.82,32900,4.5,8.07,9.41,13.64,19.16,27.49,16800,19580,28380,39860,57190,2010
78118,TX,36220,"Odessa, TX",29-0000,major,2740,11.6,48.114,0.832,29.63,61620,4.1,12.1,17.13,24.15,33.4,49.18,25180,35630,50230,69460,102290,2010
78137,TX,36220,"Odessa, TX",31-0000,major,960,11.5,16.936,0.543,12.67,26360,5.8,7.8,9.2,11.19,13.94,18.42,16220,19130,23280,29000,38320,2010
78145,TX,36220,"Odessa, TX",33-0000,major,830,35,14.568,0.581,19.68,40940,6,9.18,11.95,18.87,25.41,32.39,19090,24860,39240,52850,67370,2010
78149,TX,36220,"Odessa, TX",35-0000,major,4760,4.3,83.613,0.964,9.26,19270,2,7.49,7.81,8.58,9.49,12.73,15570,16240,17840,19750,26480,2010
78162,TX,36220,"Odessa, TX",37-0000,major,1320,6,23.264,0.708,10.74,22350,3.2,7.62,8.33,9.89,11.91,15.14,15860,17330,20560,24770,31490,2010
78166,TX,36220,"Odessa, TX",39-0000,major,2020,12.9,35.416,1.314,9.28,19300,4.7,7.51,7.87,8.52,9.17,13.01,15620,16370,17720,19070,27050,2010
78174,TX,36220,"Odessa, TX",41-0000,major,6860,6.2,120.559,1.14,16.95,35250,4.2,7.6,8.47,11,21.01,34.54,15800,17630,22880,43700,71840,2010
