,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
64103,MD,12580,"Baltimore-Towson, MD",15-0000,major,39390,3.2,35.00,72810,2.4,18.15,24.53,33.36,43.53,55.30,37750,51020,69400,90530,115030,2005
64118,MD,12580,"Baltimore-Towson, MD",17-0000,major,26850,7.8,30.97,64420,2.7,17.04,22.31,29.81,38.99,47.94,35450,46400,62000,81110,99720,2005
64149,MD,12580,"Baltimore-Towson, MD",19-0000,major,15000,8.0,27.47,57140,3.5,13.38,17.34,24.34,33.88,47.56,27840,36060,50620,70480,98930,2005
64180,MD,12580,"Baltimore-Towson, MD",21-0000,major,20840,5.2,18.22,37890,2.4,9.82,12.76,17.86,23.15,26.85,20420,26550,37140,48140,55850,2005
64197,MD,12580,"Baltimore-Towson, MD",23-0000,major,15600,8.6,35.10,73010,7.9,14.94,19.55,25.98,43.50,#,31080,40670,54040,90470,#,2005
64207,MD,12580,"Baltimore-Towson, MD",25-0000,major,77250,3.0,22.67,47150,4.3,9.58,13.76,20.46,27.61,36.08,19930,28620,42550,57420,75040,2005
64254,MD,12580,"Baltimore-Towson, MD",27-0000,major,15970,5.5,20.44,42510,2.5,8.20,12.54,18.47,25.34,34.68,17050,26080,38420,52710,72120,2005
64290,MD,12580,"Baltimore-Towson, MD",29-0000,major,69520,2.2,31.65,65820,1.9,14.32,21.12,28.87,39.18,47.51,29790,43940,60050,81490,98810,2005
64341,MD,12580,"Baltimore-Towson, MD",31-0000,major,31790,4.1,12.58,26160,1.3,8.80,9.97,12.03,14.70,17.25,18310,20730,25010,30590,35880,2005
64357,MD,12580,"Baltimore-Towson, MD",33-0000,major,34240,10.4,18.06,37560,4.5,8.61,11.19,17.17,24.19,28.44,17900,23270,35720,50310,59160,2005
64374,MD,12580,"Baltimore-Towson, MD",35-0000,major,98070,2.4,8.80,18310,0.9,5.71,6.38,7.83,10.17,13.32,11870,13270,16280,21140,27710,2005
64392,MD,12580,"Baltimore-Towson, MD",37-0000,major,43450,3.6,10.58,22000,1.7,6.58,7.76,9.69,12.48,16.10,13680,16150,20150,25960,33480,2005
64403,MD,12580,"Baltimore-Towson, MD",39-0000,major,28100,4.1,11.15,23200,2.0,6.24,7.52,9.61,13.27,19.08,12970,15650,19990,27600,39680,2005
64427,MD,12580,"Baltimore-Towson, MD",41-0000,major,133010,2.2,15.58,32410,1.9,6.46,7.75,10.65,18.46,30.71,13430,16130,22160,38400,63880,2005
64449,MD,12580,"Baltimore-Towson, MD",43-0000,major,222390,1.9,15.24,31690,0.9,8.85,11.20,14.45,18.31,22.72,18410,23290,30050,38090,47250,2005
64501,MD,12580,"Baltimore-Towson, MD",45-0000,major,1210,16.6,11.20,23300,3.6,6.46,7.66,9.72,13.48,18.84,13440,15930,20230,28050,39180,2005
64508,MD,12580,"Baltimore-Towson, MD",47-0000,major,67410,2.9,17.87,37170,1.1,10.62,13.17,16.54,21.50,26.96,22090,27380,34410,44720,56070,2005
64554,MD,12580,"Baltimore-Towson, MD",49-0000,major,49400,3.4,18.35,38170,1.8,9.39,12.95,17.92,22.96,27.52,19530,26940,37270,47750,57230,2005
64594,MD,12580,"Baltimore-Towson, MD",51-0000,major,53980,3.2,15.24,31710,2.1,8.06,10.31,14.04,19.25,24.16,16760,21450,29210,40040,50250,2005
64679,MD,12580,"Baltimore-Towson, MD",53-0000,major,78160,2.5,14.28,29700,2.6,7.52,9.33,12.65,17.27,22.00,15640,19400,26310,35910,45750,2005
64712,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",11-0000,major,36940,2.5,47.85,99540,1.2,22.12,30.16,43.76,61.17,#,46010,62720,91020,127240,#,2005
64742,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",13-0000,major,34620,3.2,31.03,64540,3.1,16.28,20.89,27.78,38.84,50.48,33850,43460,57780,80790,105010,2005
64768,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",15-0000,major,31570,4.2,36.21,75310,2.3,19.19,25.69,35.55,45.91,55.00,39920,53430,73950,95490,114390,2005
64783,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",17-0000,major,14530,4.9,37.31,77600,5.2,18.41,25.76,36.86,48.32,57.17,38280,53580,76670,100500,118920,2005
64812,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",19-0000,major,17590,1.8,37.78,78580,8.3,17.06,24.58,36.37,49.45,61.12,35490,51120,75640,102860,127130,2005
64843,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",21-0000,major,5370,11.8,25.45,52940,9.1,11.98,15.84,22.00,34.52,45.20,24920,32950,45760,71800,94010,2005
64858,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",23-0000,major,4270,12.1,36.23,75360,7.2,14.80,17.18,29.58,47.88,69.95,30780,35730,61530,99590,145500,2005
64864,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",25-0000,major,31330,14.4,23.32,48510,6.2,10.90,15.73,22.33,30.62,38.51,22670,32720,46450,63680,80110,2005
64890,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",27-0000,major,8910,4.4,23.79,49480,1.9,9.90,15.48,21.73,30.84,40.18,20590,32190,45200,64150,83580,2005
64923,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",29-0000,major,29590,4.1,36.16,75200,5.9,15.65,22.63,31.86,44.03,63.35,32540,47070,66260,91590,131760,2005
64967,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",31-0000,major,12150,4.9,13.07,27180,2.4,8.69,9.98,12.34,15.75,19.38,18070,20750,25660,32760,40320,2005
64982,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",33-0000,major,11890,27.3,16.80,34950,5.6,8.23,10.66,15.90,20.69,27.19,17120,22180,33080,43040,56550,2005
64995,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",35-0000,major,39400,1.9,9.41,19570,1.9,5.82,6.67,8.48,10.75,14.44,12110,13880,17640,22360,30030,2005
65013,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",37-0000,major,21600,5.5,10.67,22200,2.0,6.31,7.57,9.84,12.74,16.37,13120,15740,20460,26500,34040,2005
65023,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",39-0000,major,13660,7.2,11.61,24150,4.6,6.20,7.62,9.91,13.01,19.08,12900,15840,20620,27060,39690,2005
65044,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",41-0000,major,54460,2.7,16.70,34740,2.7,6.83,8.11,11.38,19.49,31.29,14210,16870,23680,40540,65080,2005
65064,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",43-0000,major,100520,2.4,16.82,34990,3.4,9.06,11.61,15.45,20.54,25.82,18840,24140,32140,42720,53700,2005
65111,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",45-0000,major,150,22.8,12.64,26280,6.0,7.01,8.27,11.98,15.31,20.14,14590,17200,24930,31840,41900,2005
65114,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",47-0000,major,29300,3.8,19.26,40060,2.3,11.22,13.71,17.85,23.18,29.61,23340,28520,37120,48210,61600,2005
65145,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",49-0000,major,20450,4.5,19.28,40090,1.7,10.40,13.62,18.45,24.27,29.71,21630,28330,38380,50480,61800,2005
65176,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",51-0000,major,15840,5.2,16.01,33290,1.6,7.95,10.33,14.76,20.35,26.58,16540,21480,30690,42320,55290,2005
65232,MD,13644,"Bethesda-Gaithersburg-Frederick, MD Metropolitan Division",53-0000,major,21720,4.8,13.57,28220,2.3,7.39,9.42,12.52,16.65,21.06,15370,19590,26050,34630,43810,2005
65255,MD,19060,"Cumberland, MD-WV",11-0000,major,1220,4.8,30.74,63950,2.7,14.72,19.35,26.83,36.91,51.41,30630,40260,55810,76760,106930,2005
65267,MD,19060,"Cumberland, MD-WV",13-0000,major,950,9.3,22.09,45940,3.4,9.94,14.75,20.62,26.75,36.91,20670,30690,42880,55630,76770,2005
65276,MD,19060,"Cumberland, MD-WV",15-0000,major,340,24.3,24.82,51620,5.1,10.37,15.96,24.06,32.83,41.15,21560,33210,50040,68280,85590,2005
65284,MD,19060,"Cumberland, MD-WV",17-0000,major,320,17.7,27.38,56950,12.1,9.16,14.12,23.93,35.58,58.48,19050,29370,49780,74010,121630,2005
65287,MD,19060,"Cumberland, MD-WV",19-0000,major,130,21.6,28.29,58840,4.3,15.16,19.95,26.62,33.79,42.64,31540,41490,55370,70290,88690,2005
65290,MD,19060,"Cumberland, MD-WV",21-0000,major,490,11.1,16.35,34010,3.5,8.43,11.56,15.78,20.68,25.90,17530,24040,32820,43010,53870,2005
65297,MD,19060,"Cumberland, MD-WV",23-0000,major,100,17.4,30.25,62920,10.1,12.33,17.31,25.29,40.41,56.82,25650,36000,52610,84050,118190,2005
65300,MD,19060,"Cumberland, MD-WV",25-0000,major,3010,1.7,19.52,40600,3.4,7.04,12.45,19.68,26.36,31.74,14640,25910,40930,54830,66030,2005
65309,MD,19060,"Cumberland, MD-WV",27-0000,major,180,7.7,13.37,27810,5.5,6.95,8.37,11.02,16.52,23.98,14460,17400,22920,34370,49880,2005
65310,MD,19060,"Cumberland, MD-WV",29-0000,major,3040,4.9,23.42,48720,8.7,9.50,14.32,20.31,26.75,36.69,19750,29780,42250,55650,76320,2005
65326,MD,19060,"Cumberland, MD-WV",31-0000,major,1450,6.7,10.46,21770,2.2,7.15,8.55,9.99,11.90,14.64,14880,17780,20770,24750,30460,2005
65333,MD,19060,"Cumberland, MD-WV",33-0000,major,1300,4.4,18.11,37660,3.9,10.05,14.71,18.21,21.19,25.17,20910,30600,37890,44070,52340,2005
65337,MD,19060,"Cumberland, MD-WV",35-0000,major,3830,4.7,7.45,15490,1.5,5.61,6.06,6.82,8.21,10.37,11660,12610,14180,17080,21570,2005
65353,MD,19060,"Cumberland, MD-WV",37-0000,major,1220,5.9,9.31,19360,2.5,5.98,7.05,8.58,11.05,13.32,12440,14660,17850,22980,27710,2005
65359,MD,19060,"Cumberland, MD-WV",39-0000,major,730,10.8,10.10,21000,3.3,5.85,6.73,8.32,11.62,17.10,12160,14000,17300,24160,35570,2005
65368,MD,19060,"Cumberland, MD-WV",41-0000,major,4440,15.2,10.72,22290,4.0,5.79,6.55,8.34,10.93,17.48,12050,13630,17340,22720,36360,2005
65381,MD,19060,"Cumberland, MD-WV",43-0000,major,5880,3.3,11.52,23970,2.4,6.33,7.87,10.39,13.76,18.29,13180,16360,21610,28630,38040,2005
65415,MD,19060,"Cumberland, MD-WV",45-0000,major,70,40.5,16.41,34130,17.3,10.18,11.55,13.96,23.08,25.72,21180,24020,29030,48000,53500,2005
65417,MD,19060,"Cumberland, MD-WV",47-0000,major,1710,7.4,16.34,33980,3.7,8.69,11.19,15.34,21.31,25.91,18080,23270,31920,44320,53900,2005
65431,MD,19060,"Cumberland, MD-WV",49-0000,major,1800,14.2,16.57,34470,3.6,8.01,10.75,15.77,21.88,26.27,16660,22360,32810,45510,54640,2005
65447,MD,19060,"Cumberland, MD-WV",51-0000,major,2730,21.4,13.66,28410,3.9,7.37,8.99,12.18,17.47,22.28,15330,18690,25320,36330,46340,2005
65467,MD,19060,"Cumberland, MD-WV",53-0000,major,2520,7.5,11.10,23090,3.1,5.99,6.97,10.21,13.66,18.07,12460,14490,21230,28420,37590,2005
65480,MD,25180,"Hagerstown-Martinsburg, MD-WV",11-0000,major,3870,5.0,35.69,74240,2.1,16.26,22.55,30.99,43.77,62.44,33810,46900,64460,91030,129880,2005
65507,MD,25180,"Hagerstown-Martinsburg, MD-WV",13-0000,major,2440,10.2,23.24,48350,3.6,12.61,15.83,21.23,28.50,37.89,26220,32920,44160,59290,78820,2005
65527,MD,25180,"Hagerstown-Martinsburg, MD-WV",15-0000,major,1690,14.9,30.39,63210,4.8,15.33,20.85,29.74,39.00,47.12,31890,43370,61850,81110,98010,2005
65538,MD,25180,"Hagerstown-Martinsburg, MD-WV",17-0000,major,550,13.4,27.66,57530,3.4,13.22,18.37,27.44,35.64,43.26,27500,38210,57080,74140,89980,2005
65548,MD,25180,"Hagerstown-Martinsburg, MD-WV",19-0000,major,430,16.3,23.54,48960,7.2,10.77,14.17,20.12,27.96,44.24,22400,29480,41840,58160,92030,2005
65552,MD,25180,"Hagerstown-Martinsburg, MD-WV",21-0000,major,1330,5.2,15.78,32820,2.7,7.52,10.30,14.72,20.57,25.99,15650,21420,30630,42780,54050,2005
65562,MD,25180,"Hagerstown-Martinsburg, MD-WV",23-0000,major,550,26.9,21.06,43800,9.6,12.89,14.52,16.55,21.94,29.38,26810,30190,34410,45640,61110,2005
65567,MD,25180,"Hagerstown-Martinsburg, MD-WV",25-0000,major,5060,9.6,18.64,38770,3.0,9.41,13.17,18.27,23.38,27.92,19580,27400,37990,48630,58080,2005
65581,MD,25180,"Hagerstown-Martinsburg, MD-WV",27-0000,major,1010,7.0,15.87,33010,8.4,6.36,8.66,13.36,21.30,30.82,13230,18020,27790,44310,64110,2005
65591,MD,25180,"Hagerstown-Martinsburg, MD-WV",29-0000,major,4920,3.3,26.77,55680,3.8,11.19,16.35,23.12,30.45,46.59,23280,34000,48090,63340,96910,2005
65618,MD,25180,"Hagerstown-Martinsburg, MD-WV",31-0000,major,2860,4.2,11.32,23540,1.8,8.02,9.21,10.67,12.93,15.72,16670,19150,22200,26890,32700,2005
65629,MD,25180,"Hagerstown-Martinsburg, MD-WV",33-0000,major,2110,2.6,16.84,35020,4.8,9.38,13.86,16.96,20.03,22.53,19510,28830,35280,41650,46860,2005
65636,MD,25180,"Hagerstown-Martinsburg, MD-WV",35-0000,major,8810,6.2,7.95,16540,1.4,5.65,6.21,7.21,8.73,11.24,11760,12910,14990,18160,23370,2005
65652,MD,25180,"Hagerstown-Martinsburg, MD-WV",37-0000,major,2590,5.7,10.04,20870,2.5,6.25,7.52,9.37,11.80,15.27,13010,15640,19480,24540,31750,2005
65659,MD,25180,"Hagerstown-Martinsburg, MD-WV",39-0000,major,1700,8.2,10.19,21200,2.7,5.94,6.96,8.99,12.01,15.84,12350,14480,18690,24990,32950,2005
65671,MD,25180,"Hagerstown-Martinsburg, MD-WV",41-0000,major,10020,5.8,12.97,26980,3.2,6.20,7.42,9.65,15.01,24.40,12890,15420,20080,31220,50740,2005
65689,MD,25180,"Hagerstown-Martinsburg, MD-WV",43-0000,major,19970,7.1,13.22,27490,1.9,7.85,9.64,12.23,15.89,20.42,16330,20050,25450,33060,42480,2005
65732,MD,25180,"Hagerstown-Martinsburg, MD-WV",45-0000,major,50,26.9,9.49,19730,12.8,5.96,6.75,7.74,9.38,16.48,12400,14030,16090,19510,34280,2005
65733,MD,25180,"Hagerstown-Martinsburg, MD-WV",47-0000,major,5300,6.7,15.82,32900,2.3,10.20,11.98,14.74,18.42,23.32,21210,24930,30650,38310,48510,2005
65755,MD,25180,"Hagerstown-Martinsburg, MD-WV",49-0000,major,4480,10.1,17.05,35450,1.8,9.54,12.24,16.05,21.10,26.38,19840,25460,33390,43900,54880,2005
65780,MD,25180,"Hagerstown-Martinsburg, MD-WV",51-0000,major,8230,6.6,14.71,30590,3.5,9.09,11.11,13.95,17.98,20.87,18910,23110,29010,37400,43410,2005
65814,MD,25180,"Hagerstown-Martinsburg, MD-WV",53-0000,major,8590,4.3,13.61,28300,2.6,7.25,9.29,12.23,17.00,22.16,15070,19320,25430,35370,46100,2005
65829,MD,41540,"Salisbury, MD",11-0000,major,1920,3.7,35.37,73580,2.1,17.65,23.53,31.89,42.78,57.65,36710,48950,66340,88970,119900,2005
65844,MD,41540,"Salisbury, MD",13-0000,major,1680,6.0,23.75,49400,4.9,11.53,16.19,20.91,27.70,37.98,23980,33680,43490,57610,79010,2005
65857,MD,41540,"Salisbury, MD",15-0000,major,500,8.1,22.87,47570,4.4,12.66,16.19,21.18,28.80,36.24,26330,33670,44050,59900,75390,2005
65863,MD,41540,"Salisbury, MD",17-0000,major,550,15.4,24.88,51750,3.1,12.80,17.88,23.62,31.28,38.23,26630,37190,49130,65060,79520,2005
65871,MD,41540,"Salisbury, MD",19-0000,major,290,21.6,24.95,51900,2.9,12.95,16.93,23.34,31.46,41.56,26940,35220,48550,65430,86450,2005
65874,MD,41540,"Salisbury, MD",21-0000,major,690,8.9,17.43,36260,3.5,10.35,12.53,16.26,21.05,26.34,21530,26060,33820,43790,54790,2005
65884,MD,41540,"Salisbury, MD",23-0000,major,170,16.2,36.49,75890,10.7,12.77,19.29,30.62,41.29,#,26570,40130,63700,85890,#,2005
65887,MD,41540,"Salisbury, MD",25-0000,major,3500,6.5,20.04,41690,3.5,6.81,11.86,20.09,26.92,33.11,14160,24670,41780,55990,68870,2005
65896,MD,41540,"Salisbury, MD",27-0000,major,440,18.5,16.79,34920,4.5,7.91,10.54,14.82,20.37,27.40,16450,21930,30820,42380,57000,2005
65901,MD,41540,"Salisbury, MD",29-0000,major,3690,8.2,30.96,64390,3.8,13.52,18.96,26.54,33.16,52.00,28120,39430,55190,68960,108160,2005
65927,MD,41540,"Salisbury, MD",31-0000,major,1740,4.4,12.34,25660,4.5,8.56,9.55,11.29,14.79,16.79,17800,19860,23490,30750,34930,2005
65935,MD,41540,"Salisbury, MD",33-0000,major,1420,1.1,17.24,35850,3.0,10.67,14.29,17.38,20.41,23.58,22190,29720,36150,42460,49050,2005
65943,MD,41540,"Salisbury, MD",35-0000,major,4720,4.6,7.81,16250,1.7,5.58,6.07,6.97,9.15,11.07,11600,12630,14500,19040,23020,2005
65961,MD,41540,"Salisbury, MD",37-0000,major,1750,4.2,10.69,22240,3.9,6.98,8.09,10.00,12.41,16.29,14520,16830,20800,25810,33870,2005
65968,MD,41540,"Salisbury, MD",39-0000,major,960,9.0,9.37,19490,4.1,5.84,6.74,8.29,10.68,15.05,12140,14010,17250,22220,31310,2005
65978,MD,41540,"Salisbury, MD",41-0000,major,6630,4.3,13.30,27670,3.8,6.24,7.47,9.69,15.43,24.99,12980,15540,20160,32100,51990,2005
65994,MD,41540,"Salisbury, MD",43-0000,major,8610,3.8,12.88,26780,1.4,7.36,9.49,12.08,15.36,19.77,15310,19730,25130,31950,41120,2005
66030,MD,41540,"Salisbury, MD",45-0000,major,140,20.0,11.83,24620,7.5,7.54,9.08,10.20,12.46,16.40,15690,18890,21220,25910,34110,2005
66033,MD,41540,"Salisbury, MD",47-0000,major,3030,8.3,15.62,32490,3.0,9.08,11.15,14.54,18.67,23.62,18880,23190,30240,38830,49130,2005
66055,MD,41540,"Salisbury, MD",49-0000,major,2050,7.5,17.45,36300,2.3,9.77,12.80,16.73,21.13,26.25,20330,26620,34790,43960,54590,2005
66068,MD,41540,"Salisbury, MD",51-0000,major,3240,9.9,12.42,25830,3.9,6.55,7.90,10.86,15.92,20.89,13630,16430,22590,33120,43450,2005
66083,MD,41540,"Salisbury, MD",53-0000,major,3810,6.8,12.94,26920,3.0,6.43,8.50,12.38,16.32,20.66,13380,17690,25740,33940,42980,2005
66099,ME,70750,"Bangor, ME",11-0000,major,3240,3.3,32.96,68550,1.8,16.47,21.94,28.76,40.29,54.21,34260,45640,59810,83800,112760,2005
66126,ME,70750,"Bangor, ME",13-0000,major,1740,6.7,22.81,47450,2.7,13.37,16.07,20.39,26.61,36.09,27810,33430,42420,55340,75060,2005
66145,ME,70750,"Bangor, ME",15-0000,major,700,9.2,23.32,48500,2.7,13.56,16.60,21.62,29.31,36.04,28210,34520,44960,60970,74960,2005
66153,ME,70750,"Bangor, ME",17-0000,major,680,8.5,22.67,47150,2.8,12.68,15.88,21.65,27.07,34.39,26360,33040,45040,56300,71520,2005
66163,ME,70750,"Bangor, ME",19-0000,major,650,5.0,22.33,46450,5.1,11.76,15.16,19.94,26.56,34.59,24470,31540,41470,55240,71950,2005
66169,ME,70750,"Bangor, ME",21-0000,major,2110,4.9,15.14,31500,3.0,9.51,10.98,14.24,18.09,22.16,19780,22830,29630,37620,46090,2005
66179,ME,70750,"Bangor, ME",23-0000,major,340,14.1,27.01,56180,10.0,14.31,16.83,20.49,29.01,50.72,29760,35000,42620,60350,105500,2005
66182,ME,70750,"Bangor, ME",25-0000,major,5120,2.4,18.70,38890,4.4,9.40,11.84,16.57,24.09,30.50,19560,24630,34460,50110,63430,2005
66197,ME,70750,"Bangor, ME",27-0000,major,870,10.4,14.32,29780,5.5,6.74,8.63,12.40,18.69,23.49,14010,17950,25790,38880,48860,2005
66210,ME,70750,"Bangor, ME",29-0000,major,4250,4.2,29.08,60490,3.8,13.33,18.56,25.09,33.14,48.09,27720,38610,52180,68930,100030,2005
66227,ME,70750,"Bangor, ME",31-0000,major,2180,10.7,11.48,23870,2.5,7.99,9.20,10.70,13.36,16.26,16630,19140,22260,27790,33810,2005
66234,ME,70750,"Bangor, ME",33-0000,major,1300,5.8,12.63,26270,5.4,7.23,8.30,10.73,15.77,20.47,15030,17270,22330,32800,42570,2005
66241,ME,70750,"Bangor, ME",35-0000,major,5530,3.6,8.71,18110,1.3,6.54,6.77,7.82,9.70,12.59,13610,14080,16260,20180,26190,2005
66256,ME,70750,"Bangor, ME",37-0000,major,2210,9.2,9.92,20630,1.7,7.14,7.95,9.35,11.00,13.44,14860,16530,19440,22880,27960,2005
66262,ME,70750,"Bangor, ME",39-0000,major,1460,12.3,9.66,20090,1.8,7.05,7.89,9.32,10.69,13.01,14660,16420,19390,22230,27050,2005
66271,ME,70750,"Bangor, ME",41-0000,major,6900,4.6,12.95,26940,2.9,6.91,7.74,9.92,15.42,22.56,14360,16090,20640,32070,46930,2005
66286,ME,70750,"Bangor, ME",43-0000,major,11190,2.9,12.55,26110,1.9,7.70,9.35,11.62,14.87,19.08,16020,19450,24180,30920,39690,2005
66327,ME,70750,"Bangor, ME",45-0000,major,200,23.8,12.57,26140,5.0,9.09,10.00,11.93,13.85,17.09,18910,20800,24810,28810,35550,2005
66329,ME,70750,"Bangor, ME",47-0000,major,2880,6.8,14.72,30620,2.1,9.58,11.48,14.12,16.89,21.45,19920,23880,29370,35130,44610,2005
66344,ME,70750,"Bangor, ME",49-0000,major,2950,5.8,17.10,35560,3.5,9.53,11.99,16.05,20.79,26.74,19820,24930,33390,43250,55620,2005
66360,ME,70750,"Bangor, ME",51-0000,major,2960,12.7,13.51,28090,3.8,8.23,9.58,12.02,16.53,20.75,17120,19930,25010,34380,43160,2005
66384,ME,70750,"Bangor, ME",53-0000,major,5160,6.6,13.23,27520,3.8,7.33,8.84,11.02,16.73,21.75,15250,18380,22920,34800,45230,2005
66400,ME,74650,"Lewiston-Auburn, ME",11-0000,major,2390,3.5,34.47,71700,2.6,16.94,22.27,29.63,41.32,56.87,35240,46310,61640,85940,118290,2005
66419,ME,74650,"Lewiston-Auburn, ME",13-0000,major,1200,6.0,22.91,47640,2.1,14.17,16.57,20.71,26.65,34.32,29480,34470,43070,55430,71380,2005
66434,ME,74650,"Lewiston-Auburn, ME",15-0000,major,540,7.2,23.38,48630,4.7,13.68,17.08,22.07,28.31,36.30,28450,35540,45910,58890,75500,2005
66441,ME,74650,"Lewiston-Auburn, ME",17-0000,major,300,9.6,23.58,49050,4.7,13.14,16.05,22.08,29.42,38.74,27340,33390,45930,61200,80580,2005
66447,ME,74650,"Lewiston-Auburn, ME",19-0000,major,170,40.0,22.84,47510,2.5,15.59,18.13,20.93,26.73,32.06,32430,37700,43540,55600,66690,2005
66449,ME,74650,"Lewiston-Auburn, ME",21-0000,major,1320,10.9,14.28,29700,4.2,9.06,10.06,12.72,17.11,21.44,18840,20920,26450,35590,44600,2005
66458,ME,74650,"Lewiston-Auburn, ME",23-0000,major,240,15.0,33.87,70460,5.9,15.06,18.18,26.29,42.28,63.29,31320,37820,54690,87930,131650,2005
66462,ME,74650,"Lewiston-Auburn, ME",25-0000,major,3170,3.7,17.97,37380,3.8,9.76,12.34,16.49,23.23,26.91,20310,25680,34310,48320,55970,2005
66476,ME,74650,"Lewiston-Auburn, ME",27-0000,major,400,9.1,13.77,28640,5.5,6.60,6.91,13.03,17.47,22.14,13720,14370,27100,36330,46050,2005
66480,ME,74650,"Lewiston-Auburn, ME",29-0000,major,2740,6.1,27.84,57900,4.9,13.69,18.23,22.99,27.31,49.41,28480,37920,47810,56790,102780,2005
66498,ME,74650,"Lewiston-Auburn, ME",31-0000,major,1840,8.0,10.99,22870,1.5,8.23,9.27,10.59,12.52,14.45,17120,19270,22020,26050,30060,2005
66506,ME,74650,"Lewiston-Auburn, ME",33-0000,major,580,22.1,14.78,30740,3.4,8.42,10.68,14.77,18.19,21.53,17520,22220,30710,37840,44790,2005
66509,ME,74650,"Lewiston-Auburn, ME",35-0000,major,3940,3.9,8.86,18430,1.9,6.58,6.84,7.91,9.87,12.85,13690,14230,16460,20520,26730,2005
66523,ME,74650,"Lewiston-Auburn, ME",37-0000,major,1380,8.0,10.48,21800,1.8,7.15,8.14,9.76,11.69,13.72,14870,16920,20290,24310,28530,2005
66529,ME,74650,"Lewiston-Auburn, ME",39-0000,major,950,18.4,9.61,19990,3.5,7.14,7.84,9.03,10.71,13.21,14840,16310,18770,22270,27470,2005
66538,ME,74650,"Lewiston-Auburn, ME",41-0000,major,4500,8.0,12.67,26360,3.7,6.93,7.81,9.85,13.64,21.23,14420,16240,20490,28360,44170,2005
66551,ME,74650,"Lewiston-Auburn, ME",43-0000,major,9540,2.9,12.63,26280,1.3,8.69,9.83,11.86,14.61,17.93,18060,20440,24660,30380,37300,2005
66586,ME,74650,"Lewiston-Auburn, ME",45-0000,major,190,3.9,8.79,18290,5.4,6.55,6.98,8.00,9.80,12.58,13630,14520,16650,20380,26170,2005
66587,ME,74650,"Lewiston-Auburn, ME",47-0000,major,2190,6.6,15.53,32300,2.0,9.86,11.99,14.96,18.75,21.68,20510,24950,31110,38990,45090,2005
66606,ME,74650,"Lewiston-Auburn, ME",49-0000,major,1810,7.0,16.06,33390,2.5,9.10,11.85,15.37,19.64,24.44,18920,24650,31960,40850,50820,2005
66622,ME,74650,"Lewiston-Auburn, ME",51-0000,major,4780,10.8,13.79,28680,2.4,8.67,10.23,13.20,16.42,19.94,18040,21280,27460,34160,41470,2005
66647,ME,74650,"Lewiston-Auburn, ME",53-0000,major,3490,9.3,11.81,24560,2.3,7.22,8.41,10.52,13.90,18.83,15030,17480,21880,28900,39170,2005
66666,ME,76750,"Portland-South Portland-Biddeford, ME",11-0000,major,11460,2.6,36.87,76690,1.4,17.70,23.22,32.09,44.42,65.14,36810,48290,66740,92400,135490,2005
66698,ME,76750,"Portland-South Portland-Biddeford, ME",13-0000,major,9380,4.6,25.04,52090,2.3,14.53,17.70,22.07,28.17,37.94,30220,36830,45910,58590,78920,2005
66723,ME,76750,"Portland-South Portland-Biddeford, ME",15-0000,major,3700,7.1,28.53,59340,2.5,15.95,20.37,27.58,35.55,42.89,33180,42360,57370,73940,89200,2005
66734,ME,76750,"Portland-South Portland-Biddeford, ME",17-0000,major,2700,4.7,27.28,56750,2.7,15.59,19.45,25.45,33.57,42.97,32420,40450,52930,69820,89380,2005
66754,ME,76750,"Portland-South Portland-Biddeford, ME",19-0000,major,1210,6.2,24.37,50690,2.8,12.87,15.96,21.43,28.68,39.25,26770,33200,44570,59650,81640,2005
