,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
118460,SC,24860,"Greenville, SC",19-0000,major,1820,8.9,25.83,53720,4.7,14.28,17.73,23.03,30.97,43.40,29710,36880,47890,64410,90270,2008
118472,SC,24860,"Greenville, SC",21-0000,major,2430,6.5,18.78,39060,4.2,11.58,13.50,16.55,21.62,29.55,24090,28090,34420,44980,61470,2008
118483,SC,24860,"Greenville, SC",23-0000,major,1540,9.0,41.88,87120,7.5,15.53,20.58,29.26,50.95,#,32290,42800,60850,105990,#,2008
118489,SC,24860,"Greenville, SC",25-0000,major,16110,6.5,21.55,44830,4.6,8.41,13.84,20.60,27.11,34.91,17490,28780,42850,56390,72620,2008
118525,SC,24860,"Greenville, SC",27-0000,major,3210,9.5,21.54,44800,5.8,8.64,12.10,17.52,24.88,36.49,17970,25160,36440,51750,75890,2008
118543,SC,24860,"Greenville, SC",29-0000,major,14600,2.1,29.84,62060,3.9,12.48,17.31,24.19,32.30,53.62,25960,36010,50310,67190,111540,2008
118583,SC,24860,"Greenville, SC",31-0000,major,7040,3.6,11.87,24690,2.1,8.31,9.39,11.12,13.54,16.49,17290,19540,23130,28150,34290,2008
118597,SC,24860,"Greenville, SC",33-0000,major,4410,2.8,15.12,31460,4.5,8.55,10.29,14.06,18.38,23.72,17780,21400,29240,38240,49350,2008
118607,SC,24860,"Greenville, SC",35-0000,major,25850,5.8,8.67,18040,1.2,6.29,6.82,7.76,9.73,12.05,13070,14190,16140,20240,25060,2008
118623,SC,24860,"Greenville, SC",37-0000,major,9540,5.0,10.44,21710,2.9,6.85,8.06,9.66,11.84,15.36,14250,16760,20090,24630,31950,2008
118631,SC,24860,"Greenville, SC",39-0000,major,6540,6.2,10.31,21450,2.5,6.72,7.76,9.06,11.72,16.11,13970,16130,18850,24380,33520,2008
118645,SC,24860,"Greenville, SC",41-0000,major,34490,4.0,15.64,32530,2.9,6.74,8.01,10.87,18.56,32.39,14030,16670,22620,38610,67360,2008
118665,SC,24860,"Greenville, SC",43-0000,major,51960,2.2,14.29,29720,1.3,8.50,10.62,13.40,17.10,21.50,17670,22080,27870,35560,44710,2008
118715,SC,24860,"Greenville, SC",45-0000,major,700,17.2,9.48,19720,6.6,6.37,6.96,7.88,10.61,15.34,13250,14470,16380,22060,31900,2008
118719,SC,24860,"Greenville, SC",47-0000,major,14170,3.6,16.09,33460,1.5,9.85,12.33,15.00,18.69,24.08,20500,25660,31200,38880,50080,2008
118748,SC,24860,"Greenville, SC",49-0000,major,14160,5.1,17.90,37240,1.4,10.29,13.36,17.09,21.93,26.94,21410,27780,35550,45610,56030,2008
118776,SC,24860,"Greenville, SC",51-0000,major,38930,5.0,14.18,29500,1.4,8.43,10.11,12.84,17.10,22.25,17530,21020,26700,35560,46280,2008
118846,SC,24860,"Greenville, SC",53-0000,major,24560,5.2,13.44,27940,2.3,7.14,8.85,12.05,16.14,22.59,14850,18400,25050,33570,46990,2008
118868,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",11-0000,major,4880,3.5,35.14,73090,2.1,16.57,21.84,30.36,41.46,59.83,34470,45420,63150,86230,124450,2008
118890,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",13-0000,major,2570,5.9,23.69,49280,3.2,12.80,16.48,21.35,28.18,36.68,26620,34290,44410,58610,76300,2008
118906,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",15-0000,major,610,7.4,25.39,52810,3.0,14.16,17.65,23.23,31.11,40.84,29460,36720,48320,64710,84940,2008
118913,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",17-0000,major,1110,6.9,24.72,51420,3.9,12.67,17.42,23.36,31.45,37.98,26360,36240,48590,65410,78990,2008
118922,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",19-0000,major,380,10.5,20.39,42410,13.8,6.67,7.74,19.20,27.02,37.88,13870,16090,39930,56210,78800,2008
118926,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",21-0000,major,570,8.6,17.39,36170,3.2,11.26,13.73,16.81,19.80,24.52,23430,28550,34970,41170,51000,2008
118932,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",23-0000,major,750,6.7,31.29,65080,23.7,13.49,16.03,21.71,30.86,65.30,28060,33340,45160,64200,135820,2008
118936,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",25-0000,major,4980,1.2,21.62,44970,2.1,9.18,16.17,21.62,27.72,33.47,19100,33640,44960,57660,69610,2008
118945,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",27-0000,major,1450,18.2,14.72,30620,6.9,6.61,7.61,12.46,18.51,24.99,13750,15830,25920,38500,51980,2008
118955,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",29-0000,major,4300,13.0,29.06,60440,6.2,12.79,16.77,21.92,29.75,58.35,26600,34880,45590,61870,121370,2008
118978,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",31-0000,major,1710,13.3,11.58,24080,4.4,7.73,8.77,10.13,13.72,17.65,16090,18240,21080,28530,36720,2008
118987,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",33-0000,major,3190,4.1,13.17,27400,3.6,7.36,9.09,12.16,15.80,20.57,15310,18900,25280,32860,42790,2008
118996,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",35-0000,major,20030,3.2,8.92,18560,1.2,6.29,6.84,7.82,9.89,13.03,13080,14230,16270,20570,27100,2008
119012,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",37-0000,major,9300,3.3,10.01,20820,1.5,7.15,8.26,9.33,11.09,13.87,14860,17170,19400,23060,28840,2008
119020,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",39-0000,major,3980,4.5,10.24,21300,3.0,6.57,7.56,9.07,11.64,15.97,13670,15730,18860,24210,33210,2008
119036,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",41-0000,major,19590,3.0,12.68,26380,2.0,6.72,7.94,9.72,14.44,22.74,13970,16510,20220,30040,47300,2008
119054,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",43-0000,major,17330,2.5,13.11,27260,1.4,8.30,9.86,12.14,15.35,19.55,17260,20500,25260,31920,40660,2008
119094,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",45-0000,major,120,20.0,14.27,29680,7.7,9.24,11.02,13.56,16.60,19.47,19220,22920,28210,34540,40490,2008
119096,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",47-0000,major,7910,4.8,14.63,30430,1.6,9.31,11.16,13.94,17.09,20.38,19370,23220,29000,35540,42400,2008
119122,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",49-0000,major,4970,5.3,15.35,31920,1.5,8.94,10.81,14.16,18.75,23.91,18600,22480,29450,39000,49740,2008
119144,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",51-0000,major,4580,9.3,13.06,27160,2.0,8.24,9.49,12.02,15.65,19.18,17140,19750,25000,32540,39890,2008
119163,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",53-0000,major,5860,5.6,12.63,26270,2.0,7.50,9.02,11.61,14.73,19.03,15610,18770,24150,30640,39590,2008
119180,SC,43900,"Spartanburg, SC",11-0000,major,5660,3.1,44.94,93480,3.1,19.81,27.53,38.55,54.42,#,41200,57270,80190,113190,#,2008
119208,SC,43900,"Spartanburg, SC",13-0000,major,3230,13.2,27.26,56710,2.1,14.85,18.73,25.84,32.71,40.83,30890,38950,53760,68030,84930,2008
119228,SC,43900,"Spartanburg, SC",15-0000,major,1690,15.2,31.83,66210,4.3,17.10,22.14,29.99,39.67,49.64,35560,46040,62380,82510,103240,2008
119237,SC,43900,"Spartanburg, SC",17-0000,major,1920,6.4,30.40,63230,2.9,17.24,22.01,29.16,37.37,47.22,35860,45780,60660,77740,98220,2008
119252,SC,43900,"Spartanburg, SC",19-0000,major,550,6.5,26.10,54300,4.5,13.69,17.56,22.74,30.87,46.19,28480,36520,47300,64210,96080,2008
119257,SC,43900,"Spartanburg, SC",21-0000,major,980,4.6,17.86,37150,3.4,10.98,13.44,16.55,21.03,27.76,22840,27960,34420,43740,57740,2008
119263,SC,43900,"Spartanburg, SC",23-0000,major,530,10.6,37.07,77100,12.0,12.64,16.14,23.06,55.03,#,26280,33570,47960,114460,#,2008
119267,SC,43900,"Spartanburg, SC",25-0000,major,6730,3.3,19.67,40920,1.9,8.21,13.43,20.01,25.77,30.48,17080,27940,41620,53610,63400,2008
119294,SC,43900,"Spartanburg, SC",27-0000,major,870,7.3,19.30,40150,3.2,10.32,13.05,17.28,22.54,30.53,21480,27150,35940,46880,63510,2008
119305,SC,43900,"Spartanburg, SC",29-0000,major,6510,1.8,30.01,62420,3.9,12.93,17.40,23.91,31.66,55.89,26900,36200,49740,65860,116250,2008
119329,SC,43900,"Spartanburg, SC",31-0000,major,3020,4.6,11.37,23640,2.8,8.24,9.21,10.80,12.73,15.57,17140,19160,22460,26480,32390,2008
119340,SC,43900,"Spartanburg, SC",33-0000,major,1970,5.9,14.79,30770,2.7,7.67,10.24,14.49,18.21,22.64,15950,21290,30140,37880,47090,2008
119347,SC,43900,"Spartanburg, SC",35-0000,major,10510,5.8,8.69,18080,1.6,6.27,6.78,7.68,9.52,11.95,13030,14110,15970,19790,24860,2008
119363,SC,43900,"Spartanburg, SC",37-0000,major,4380,5.3,10.55,21950,2.2,6.93,8.19,9.89,12.06,14.94,14410,17040,20570,25090,31080,2008
119371,SC,43900,"Spartanburg, SC",39-0000,major,2240,12.7,10.03,20870,3.8,6.54,7.44,8.95,11.10,15.17,13600,15480,18610,23090,31550,2008
119380,SC,43900,"Spartanburg, SC",41-0000,major,11390,4.6,15.57,32380,4.0,6.81,8.06,10.39,17.66,30.46,14170,16760,21610,36720,63350,2008
119398,SC,43900,"Spartanburg, SC",43-0000,major,18190,3.4,14.07,29270,1.3,8.34,10.51,13.25,16.47,21.22,17340,21860,27560,34260,44140,2008
119439,SC,43900,"Spartanburg, SC",47-0000,major,4950,6.4,16.01,33300,2.0,9.78,11.73,14.77,18.50,24.68,20340,24400,30720,38480,51340,2008
119462,SC,43900,"Spartanburg, SC",49-0000,major,5760,4.3,18.30,38060,2.1,10.27,13.56,17.40,22.44,28.53,21370,28210,36190,46670,59350,2008
119483,SC,43900,"Spartanburg, SC",51-0000,major,21020,4.0,17.39,36180,7.0,9.22,11.89,15.62,23.28,29.07,19170,24740,32480,48420,60470,2008
119540,SC,43900,"Spartanburg, SC",53-0000,major,10860,4.1,13.91,28930,2.6,7.73,9.72,12.65,16.14,22.51,16070,20220,26310,33580,46820,2008
119560,SC,44940,"Sumter, SC",11-0000,major,1220,7.5,38.77,80640,3.5,19.60,25.72,33.38,43.63,64.87,40780,53500,69430,90760,134940,2008
119571,SC,44940,"Sumter, SC",13-0000,major,750,8.0,25.24,52490,4.2,13.88,18.66,25.17,30.90,37.63,28870,38810,52360,64270,78270,2008
119579,SC,44940,"Sumter, SC",15-0000,major,210,7.7,25.64,53320,4.5,15.27,19.14,26.68,30.64,36.32,31770,39820,55490,63720,75540,2008
119582,SC,44940,"Sumter, SC",17-0000,major,630,22.5,27.69,57590,2.1,16.16,19.89,27.45,34.57,41.04,33620,41370,57100,71900,85360,2008
119588,SC,44940,"Sumter, SC",19-0000,major,140,12.2,22.97,47780,5.3,13.44,16.08,21.74,29.18,35.67,27960,33450,45220,60690,74200,2008
119589,SC,44940,"Sumter, SC",21-0000,major,550,7.6,16.37,34050,3.7,9.11,12.79,15.76,19.52,24.40,18950,26610,32770,40610,50750,2008
119593,SC,44940,"Sumter, SC",23-0000,major,180,6.2,27.83,57890,12.2,11.54,13.94,17.69,33.18,53.97,24000,28990,36790,69010,112250,2008
119596,SC,44940,"Sumter, SC",25-0000,major,2600,10.4,18.03,37500,3.4,7.39,11.19,18.35,23.22,27.30,15380,23270,38180,48290,56780,2008
119608,SC,44940,"Sumter, SC",27-0000,major,130,14.0,15.39,32020,6.3,7.36,8.59,13.21,19.37,28.19,15310,17880,27470,40290,58630,2008
119609,SC,44940,"Sumter, SC",29-0000,major,1700,3.4,30.46,63370,6.2,11.48,16.28,26.43,31.19,58.44,23870,33870,54970,64880,121550,2008
119620,SC,44940,"Sumter, SC",31-0000,major,1000,11.2,10.20,21220,4.1,6.92,8.15,9.26,11.67,14.78,14400,16950,19250,24280,30740,2008
119626,SC,44940,"Sumter, SC",33-0000,major,1160,6.5,12.99,27020,5.1,6.88,9.22,13.02,15.52,19.21,14320,19190,27090,32270,39960,2008
119629,SC,44940,"Sumter, SC",35-0000,major,3180,6.5,8.17,16990,2.0,6.24,6.71,7.49,9.10,11.16,12970,13950,15590,18930,23210,2008
119642,SC,44940,"Sumter, SC",37-0000,major,1090,10.0,9.30,19350,2.8,6.49,7.31,8.80,10.64,12.93,13490,15200,18310,22120,26900,2008
119647,SC,44940,"Sumter, SC",39-0000,major,640,11.0,8.46,17600,3.8,6.23,6.67,7.39,8.95,11.59,12960,13870,15380,18610,24100,2008
119651,SC,44940,"Sumter, SC",41-0000,major,3780,5.2,11.83,24610,3.4,6.42,7.21,8.93,13.11,21.04,13360,14990,18560,27270,43770,2008
119663,SC,44940,"Sumter, SC",43-0000,major,5170,4.2,12.54,26090,2.0,7.18,9.14,11.50,14.82,19.33,14930,19000,23920,30820,40210,2008
119687,SC,44940,"Sumter, SC",45-0000,major,60,23.1,14.57,30300,2.9,9.80,10.81,12.84,19.39,22.41,20370,22480,26720,40330,46610,2008
119688,SC,44940,"Sumter, SC",47-0000,major,1920,17.0,14.14,29400,2.3,9.60,10.90,12.68,16.16,20.92,19960,22680,26380,33620,43510,2008
119701,SC,44940,"Sumter, SC",49-0000,major,2210,4.2,17.17,35710,3.7,8.98,12.41,16.04,21.24,26.42,18680,25820,33370,44180,54960,2008
119714,SC,44940,"Sumter, SC",51-0000,major,4310,11.1,13.36,27780,2.6,8.31,10.26,12.44,15.98,19.50,17280,21350,25880,33250,40560,2008
119729,SC,44940,"Sumter, SC",53-0000,major,3500,4.6,11.84,24630,4.0,7.84,9.21,11.06,13.40,17.31,16300,19160,22990,27860,36000,2008
119739,SD,39660,"Rapid City, SD",11-0000,major,1530,5.3,40.58,84410,4.6,15.63,24.55,35.68,48.77,67.99,32510,51070,74200,101430,141420,2008
119752,SD,39660,"Rapid City, SD",13-0000,major,1980,3.4,24.44,50830,1.7,16.18,18.35,22.68,29.28,36.32,33660,38160,47180,60910,75550,2008
119767,SD,39660,"Rapid City, SD",15-0000,major,670,6.6,27.08,56320,7.2,13.84,18.11,24.83,31.40,43.02,28790,37680,51640,65320,89480,2008
119774,SD,39660,"Rapid City, SD",17-0000,major,730,3.8,25.74,53540,3.3,13.75,16.66,25.29,33.41,40.19,28600,34650,52600,69490,83580,2008
119780,SD,39660,"Rapid City, SD",19-0000,major,650,9.1,25.19,52390,7.4,12.17,15.11,22.27,29.80,40.67,25310,31440,46320,61990,84590,2008
119784,SD,39660,"Rapid City, SD",21-0000,major,920,7.5,16.89,35130,1.9,10.40,13.02,16.05,19.58,24.79,21630,27070,33380,40730,51570,2008
119794,SD,39660,"Rapid City, SD",23-0000,major,250,21.2,29.52,61390,7.1,16.70,21.45,24.80,38.46,47.82,34740,44610,51580,79990,99460,2008
119797,SD,39660,"Rapid City, SD",25-0000,major,3140,1.9,19.27,40090,1.3,10.43,13.58,18.11,24.71,29.86,21700,28240,37660,51390,62100,2008
119814,SD,39660,"Rapid City, SD",27-0000,major,810,8.6,15.00,31200,3.3,9.17,10.81,13.77,18.07,23.20,19080,22480,28650,37590,48250,2008
119824,SD,39660,"Rapid City, SD",29-0000,major,4090,2.8,29.41,61180,3.0,13.59,18.04,24.82,31.48,47.99,28260,37530,51620,65470,99820,2008
119849,SD,39660,"Rapid City, SD",31-0000,major,1400,5.8,12.10,25170,2.0,8.68,10.12,11.74,14.09,16.10,18050,21050,24420,29320,33490,2008
119855,SD,39660,"Rapid City, SD",33-0000,major,1090,8.4,15.77,32810,3.8,8.28,9.78,14.61,19.38,25.13,17230,20340,30380,40300,52280,2008
119860,SD,39660,"Rapid City, SD",35-0000,major,6290,3.9,8.53,17750,0.9,6.87,7.21,7.87,9.27,11.28,14280,15000,16360,19270,23460,2008
119874,SD,39660,"Rapid City, SD",37-0000,major,2810,4.9,10.06,20910,1.6,7.12,7.86,9.39,11.65,14.21,14800,16350,19520,24230,29550,2008
119880,SD,39660,"Rapid City, SD",39-0000,major,1870,6.0,9.84,20460,2.0,7.12,7.84,9.20,11.29,13.85,14810,16300,19140,23480,28820,2008
119893,SD,39660,"Rapid City, SD",41-0000,major,7380,2.9,14.08,29290,4.2,7.11,7.99,10.16,16.04,24.71,14780,16610,21130,33360,51400,2008
119908,SD,39660,"Rapid City, SD",43-0000,major,10250,2.2,12.22,25410,1.1,8.07,9.55,11.54,14.26,17.47,16790,19860,24010,29660,36340,2008
119944,SD,39660,"Rapid City, SD",45-0000,major,170,15.8,13.24,27530,4.8,10.09,10.91,12.25,14.83,17.95,20990,22690,25470,30850,37330,2008
119946,SD,39660,"Rapid City, SD",47-0000,major,4520,2.9,15.20,31610,1.7,9.84,11.48,14.29,17.79,22.10,20460,23890,29730,37000,45970,2008
119965,SD,39660,"Rapid City, SD",49-0000,major,2760,5.9,17.82,37060,2.2,10.77,12.78,16.46,21.83,28.11,22400,26580,34240,45410,58470,2008
119984,SD,39660,"Rapid City, SD",51-0000,major,2750,3.3,12.95,26930,1.7,8.25,9.78,11.82,15.04,19.26,17160,20340,24580,31290,40060,2008
120010,SD,39660,"Rapid City, SD",53-0000,major,4060,5.5,13.68,28440,2.3,8.14,9.80,12.38,16.35,21.65,16930,20380,25760,34020,45040,2008
120028,SD,43620,"Sioux Falls, SD",11-0000,major,3680,2.9,42.92,89260,1.6,17.59,27.17,38.35,52.23,73.63,36600,56520,79770,108640,153150,2008
120050,SD,43620,"Sioux Falls, SD",13-0000,major,6370,2.8,26.07,54230,1.6,16.31,19.28,23.95,30.58,38.48,33930,40100,49820,63600,80040,2008
120073,SD,43620,"Sioux Falls, SD",15-0000,major,3250,2.0,26.06,54210,1.4,15.80,18.81,24.34,31.58,39.83,32860,39130,50640,65690,82850,2008
120083,SD,43620,"Sioux Falls, SD",17-0000,major,1300,7.9,27.38,56950,2.7,14.99,18.50,25.87,33.49,40.09,31170,38480,53810,69650,83390,2008
120097,SD,43620,"Sioux Falls, SD",19-0000,major,740,6.9,30.59,63640,9.7,11.59,17.03,26.42,36.01,48.42,24110,35420,54950,74900,100710,2008
120102,SD,43620,"Sioux Falls, SD",21-0000,major,1610,5.8,17.66,36730,2.5,10.83,13.46,16.95,20.54,26.12,22520,28000,35250,42730,54340,2008
120113,SD,43620,"Sioux Falls, SD",23-0000,major,630,4.7,30.61,63660,8.1,14.89,18.80,24.93,34.63,52.39,30980,39110,51850,72030,108970,2008
120117,SD,43620,"Sioux Falls, SD",25-0000,major,5020,2.6,17.23,35830,2.3,10.12,12.79,15.95,20.18,26.08,21050,26600,33180,41970,54250,2008
120138,SD,43620,"Sioux Falls, SD",27-0000,major,2100,6.3,16.29,33890,2.2,10.11,11.65,14.77,19.61,25.31,21020,24240,30720,40790,52640,2008
120158,SD,43620,"Sioux Falls, SD",29-0000,major,9990,1.5,29.04,60400,2.4,14.06,18.60,24.19,31.36,45.31,29250,38690,50310,65230,94230,2008
120193,SD,43620,"Sioux Falls, SD",31-0000,major,3290,4.3,12.37,25720,1.3,9.21,10.54,11.93,14.09,16.24,19160,21920,24820,29310,33780,2008
120204,SD,43620,"Sioux Falls, SD",33-0000,major,1800,3.2,17.69,36800,3.7,9.66,12.23,15.58,22.22,29.44,20100,25430,32410,46210,61230,2008
120209,SD,43620,"Sioux Falls, SD",35-0000,major,11640,2.5,8.85,18400,0.8,6.90,7.30,8.18,9.84,12.01,14350,15170,17010,20460,24980,2008
120225,SD,43620,"Sioux Falls, SD",37-0000,major,4390,3.9,10.81,22490,1.8,7.45,8.55,10.38,12.32,14.89,15490,17770,21600,25620,30980,2008
120234,SD,43620,"Sioux Falls, SD",39-0000,major,3870,6.0,10.48,21790,1.6,7.64,8.64,10.17,11.79,13.99,15890,17980,21160,24520,29100,2008
120246,SD,43620,"Sioux Falls, SD",41-0000,major,15580,2.2,17.05,35460,3.0,7.44,8.79,12.07,20.10,32.28,15480,18270,25100,41800,67130,2008
120265,SD,43620,"Sioux Falls, SD",43-0000,major,27430,1.1,13.29,27650,0.9,8.91,10.55,12.48,15.15,18.92,18520,21940,25970,31510,39360,2008
120308,SD,43620,"Sioux Falls, SD",45-0000,major,190,12.1,12.82,26670,2.8,8.74,10.19,12.26,14.81,18.01,18170,21200,25500,30810,37450,2008
120311,SD,43620,"Sioux Falls, SD",47-0000,major,6960,2.5,16.13,33560,1.3,10.42,12.48,15.33,19.02,23.37,21670,25960,31890,39570,48600,2008
120334,SD,43620,"Sioux Falls, SD",49-0000,major,5260,4.5,17.94,37320,1.6,11.42,13.53,16.58,21.49,26.73,23760,28140,34490,44710,55590,2008
120358,SD,43620,"Sioux Falls, SD",51-0000,major,9700,2.2,13.89,28890,1.1,9.95,11.49,13.42,15.20,18.78,20690,23900,27920,31610,39060,2008
120400,SD,43620,"Sioux Falls, SD",53-0000,major,10280,2.6,13.49,28060,1.6,8.20,9.87,12.25,15.75,20.78,17060,20530,25490,32760,43210,2008
120421,TN,16860,"Chattanooga, TN-GA",11-0000,major,12140,3.3,38.91,80940,1.9,16.60,22.32,33.27,48.57,69.61,34520,46420,69190,101020,144800,2008
120450,TN,16860,"Chattanooga, TN-GA",13-0000,major,8080,11.5,25.06,52130,3.5,12.71,16.23,21.98,30.02,40.00,26440,33770,45730,62450,83190,2008
120475,TN,16860,"Chattanooga, TN-GA",15-0000,major,3670,9.9,27.01,56180,1.8,15.10,19.05,26.46,33.32,40.71,31410,39630,55040,69310,84680,2008
120487,TN,16860,"Chattanooga, TN-GA",17-0000,major,2400,8.0,29.17,60680,2.8,15.38,19.53,27.56,36.35,47.25,31980,40620,57320,75610,98280,2008
120509,TN,16860,"Chattanooga, TN-GA",19-0000,major,950,13.5,22.68,47170,4.3,13.57,15.43,20.38,27.08,35.55,28220,32100,42380,56330,73940,2008
120519,TN,16860,"Chattanooga, TN-GA",21-0000,major,2700,14.5,17.19,35760,3.3,9.72,12.72,16.13,21.22,26.73,20220,26450,33540,44130,55610,2008
120532,TN,16860,"Chattanooga, TN-GA",23-0000,major,1460,9.6,49.91,103810,10.8,14.21,18.71,34.48,77.42,#,29560,38920,71710,161030,#,2008
120539,TN,16860,"Chattanooga, TN-GA",25-0000,major,11220,2.2,19.24,40020,3.8,7.71,10.23,19.47,24.70,30.05,16050,21270,40500,51380,62500,2008
120569,TN,16860,"Chattanooga, TN-GA",27-0000,major,2430,9.6,16.97,35300,2.6,8.02,12.02,16.36,20.06,26.13,16680,25000,34030,41730,54350,2008
120585,TN,16860,"Chattanooga, TN-GA",29-0000,major,14960,4.1,29.56,61480,4.3,12.65,16.86,23.53,31.11,56.84,26310,35070,48930,64720,118220,2008
120622,TN,16860,"Chattanooga, TN-GA",31-0000,major,6450,7.9,12.26,25510,1.9,8.38,9.71,11.46,14.06,17.45,17430,20200,23840,29240,36300,2008
120634,TN,16860,"Chattanooga, TN-GA",33-0000,major,4530,3.5,14.43,30020,2.8,7.86,9.98,14.07,17.50,21.24,16340,20760,29260,36410,44190,2008
120647,TN,16860,"Chattanooga, TN-GA",35-0000,major,21060,3.1,8.36,17380,1.5,6.25,6.73,7.55,9.20,11.75,12990,14000,15700,19130,24440,2008
120663,TN,16860,"Chattanooga, TN-GA",37-0000,major,7230,6.3,11.25,23400,3.2,6.83,8.04,10.03,13.60,17.95,14200,16730,20850,28280,37330,2008
120671,TN,16860,"Chattanooga, TN-GA",39-0000,major,2610,10.0,10.20,21220,3.0,6.43,7.18,8.94,12.12,15.94,13370,14930,18590,25210,33160,2008
120687,TN,16860,"Chattanooga, TN-GA",41-0000,major,22040,2.9,15.06,31320,2.9,6.60,7.65,9.98,16.86,29.46,13730,15910,20760,35080,61280,2008
120708,TN,16860,"Chattanooga, TN-GA",43-0000,major,42340,5.2,14.22,29570,1.3,8.42,10.53,13.35,16.67,21.33,17510,21910,27770,34670,44360,2008
120755,TN,16860,"Chattanooga, TN-GA",45-0000,major,230,14.0,12.97,26970,10.8,7.79,9.21,12.29,15.31,19.88,16190,19160,25570,31840,41350,2008
120757,TN,16860,"Chattanooga, TN-GA",47-0000,major,9820,14.3,17.45,36300,2.2,10.51,12.66,15.87,21.19,26.96,21870,26330,33020,44070,56070,2008
120786,TN,16860,"Chattanooga, TN-GA",49-0000,major,10210,5.8,17.57,36550,1.5,9.65,12.97,16.90,21.42,26.61,20070,26990,35150,44560,55360,2008
120812,TN,16860,"Chattanooga, TN-GA",51-0000,major,26460,7.5,14.15,29430,1.9,8.94,10.65,13.31,16.54,21.31,18590,22150,27680,34410,44330,2008
120878,TN,16860,"Chattanooga, TN-GA",53-0000,major,21880,6.0,14.59,30350,4.1,7.92,10.03,13.20,19.26,23.44,16480,20870,27460,40060,48750,2008
120899,TN,17300,"Clarksville, TN-KY",11-0000,major,3350,5.1,34.84,72460,2.9,13.75,21.13,30.59,42.78,59.92,28600,43950,63630,88970,124620,2008
120921,TN,17300,"Clarksville, TN-KY",13-0000,major,2020,4.9,25.07,52140,3.2,13.16,17.09,23.80,31.61,39.25,27370,35560,49490,65750,81650,2008
120938,TN,17300,"Clarksville, TN-KY",15-0000,major,870,21.7,26.02,54110,5.0,14.48,18.63,24.79,32.12,39.59,30120,38750,51560,66810,82350,2008
120947,TN,17300,"Clarksville, TN-KY",17-0000,major,820,13.1,28.54,59360,3.6,16.23,20.78,27.77,35.59,42.36,33760,43230,57750,74020,88110,2008
120956,TN,17300,"Clarksville, TN-KY",19-0000,major,280,9.6,26.57,55260,4.0,14.89,18.96,25.21,33.43,40.10,30980,39430,52430,69540,83400,2008
120959,TN,17300,"Clarksville, TN-KY",21-0000,major,980,9.5,18.10,37640,4.9,10.32,13.25,16.71,22.01,29.12,21470,27570,34760,45770,60570,2008
120965,TN,17300,"Clarksville, TN-KY",23-0000,major,180,17.9,29.95,62290,7.0,10.84,14.30,22.56,42.84,58.40,22550,29740,46930,89100,121470,2008
120968,TN,17300,"Clarksville, TN-KY",25-0000,major,5560,7.3,21.19,44080,8.2,8.79,12.27,21.59,28.08,34.11,18280,25530,44900,58400,70940,2008
120985,TN,17300,"Clarksville, TN-KY",27-0000,major,440,12.3,16.75,34830,6.6,7.32,9.09,13.05,24.14,30.35,15220,18900,27140,50210,63140,2008
120990,TN,17300,"Clarksville, TN-KY",29-0000,major,3050,4.5,28.63,59560,4.1,11.93,16.05,21.73,31.31,56.13,24810,33390,45200,65130,116740,2008
121009,TN,17300,"Clarksville, TN-KY",31-0000,major,1840,10.1,11.63,24180,3.7,7.69,8.85,10.91,13.91,17.17,16000,18410,22700,28940,35710,2008
121017,TN,17300,"Clarksville, TN-KY",33-0000,major,1830,11.0,16.35,34000,2.4,8.28,13.12,17.39,19.44,21.78,17220,27290,36160,40440,45290,2008
121025,TN,17300,"Clarksville, TN-KY",35-0000,major,7800,5.6,8.16,16960,1.6,6.22,6.66,7.40,8.92,11.35,12940,13850,15380,18550,23610,2008
