,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
80539,MO,41180,"St. Louis, MO-IL",39-0000,major,53040,3.3,39.098,1.08,12.21,25400,1.4,8.56,9.33,10.71,12.35,18.15,17810,19410,22280,25680,37760,2017
80567,MO,41180,"St. Louis, MO-IL",41-0000,major,134380,2.1,99.053,0.97,19.12,39780,1.7,8.7,9.75,13.31,22.59,36.51,18090,20280,27680,46990,75950,2017
80589,MO,41180,"St. Louis, MO-IL",43-0000,major,215810,1.3,159.081,1.03,18.14,37720,0.7,10.15,12.92,16.82,22.08,28.34,21110,26870,34990,45930,58940,2017
80644,MO,41180,"St. Louis, MO-IL",45-0000,major,1140,20.3,0.838,0.25,14.81,30800,3.3,9.23,10.78,13.68,18.05,22.88,19210,22430,28460,37550,47590,2017
80650,MO,41180,"St. Louis, MO-IL",47-0000,major,53980,2.4,39.793,0.99,28.16,58570,1.2,14.11,19.08,28.78,36.16,41.77,29350,39690,59870,75220,86880,2017
80690,MO,41180,"St. Louis, MO-IL",49-0000,major,50610,2.7,37.303,0.96,23.03,47910,1.2,12.39,16.08,22.04,28.95,35.56,25780,33440,45840,60210,73970,2017
80732,MO,41180,"St. Louis, MO-IL",51-0000,major,81640,2.5,60.182,0.95,19.14,39810,1.6,10.3,12.98,17.47,23.5,30.76,21410,27000,36340,48890,63980,2017
80820,MO,41180,"St. Louis, MO-IL",53-0000,major,87140,3.2,64.234,0.92,17.7,36810,1.2,9.44,11.71,16.18,22.04,28.33,19640,24360,33650,45840,58930,2017
80854,MO,44180,"Springfield, MO",11-0000,major,7730,3.5,37.817,0.74,45.6,94850,2.2,16.19,25.63,38.1,55.87,80.41,33670,53310,79260,116210,167240,2017
80878,MO,44180,"Springfield, MO",13-0000,major,7890,3.9,38.62,0.74,28.99,60290,2.3,14.89,18.8,25.47,34.97,47.83,30980,39110,52980,72740,99480,2017
80902,MO,44180,"Springfield, MO",15-0000,major,4680,8.5,22.908,0.77,28.25,58760,2.2,13.13,18.08,27.03,36.56,46.35,27320,37610,56230,76040,96420,2017
80916,MO,44180,"Springfield, MO",17-0000,major,1930,7.3,9.434,0.53,29.96,62320,2.7,15.65,19.74,27.04,37.21,50.12,32560,41050,56240,77400,104240,2017
80934,MO,44180,"Springfield, MO",19-0000,major,1020,15.2,4.989,0.62,26.67,55470,5.7,13.49,17.01,24.19,35.48,45.11,28070,35390,50310,73800,93820,2017
80943,MO,44180,"Springfield, MO",21-0000,major,3550,5.8,17.384,1.18,17.53,36470,7.7,9.38,12.1,16.24,20.16,28.38,19500,25170,33780,41930,59020,2017
80955,MO,44180,"Springfield, MO",23-0000,major,990,5.4,4.828,0.63,41.39,86090,9.9,13.98,20.78,32.23,51.37,75.71,29070,43220,67050,106840,157480,2017
80961,MO,44180,"Springfield, MO",25-0000,major,11260,9.9,55.132,0.9,24.13,50180,5.8,9.66,14.97,21.04,30.53,39.49,20090,31140,43770,63510,82130,2017
80996,MO,44180,"Springfield, MO",27-0000,major,2210,5.8,10.807,0.8,21.53,44770,5.6,9.67,12.75,17.67,24.76,34.36,20120,26530,36760,51500,71460,2017
81017,MO,44180,"Springfield, MO",29-0000,major,15530,3.7,76.024,1.27,32.14,66840,5.9,13.25,19.29,25.27,35.56,55.74,27550,40120,52560,73970,115930,2017
81055,MO,44180,"Springfield, MO",31-0000,major,6960,6.3,34.046,1.18,13.43,27930,3.3,8.84,10.07,11.77,15.12,20.64,18390,20940,24490,31450,42930,2017
81070,MO,44180,"Springfield, MO",33-0000,major,3930,7.6,19.233,0.8,18.26,37990,3.7,9.06,11.8,16.01,22.88,30.3,18850,24540,33290,47590,63020,2017
81083,MO,44180,"Springfield, MO",35-0000,major,19160,2.4,93.795,1.01,10.15,21120,1.6,8.18,8.57,9.2,10.79,13.48,17020,17820,19140,22440,28040,2017
81099,MO,44180,"Springfield, MO",37-0000,major,6040,3.6,29.571,0.95,12.12,25200,1.9,8.63,9.57,11.19,13.78,17.4,17940,19910,23280,28670,36190,2017
81106,MO,44180,"Springfield, MO",39-0000,major,7830,5.5,38.324,1.06,11.06,23010,2,8.25,8.72,9.54,12.26,15.94,17170,18140,19840,25510,33160,2017
81120,MO,44180,"Springfield, MO",41-0000,major,22580,3.1,110.509,1.08,16.6,34530,4.1,8.35,9.12,11.57,18.72,29.71,17370,18960,24060,38930,61800,2017
81140,MO,44180,"Springfield, MO",43-0000,major,33630,2.4,164.593,1.07,15.67,32590,1.2,9.55,11.38,14.35,18.39,23.81,19870,23680,29850,38250,49530,2017
81189,MO,44180,"Springfield, MO",45-0000,major,170,27.8,0.824,0.25,14.13,29390,9.3,8.35,8.99,13.36,17.64,24.11,17380,18690,27780,36680,50140,2017
81192,MO,44180,"Springfield, MO",47-0000,major,6630,4.8,32.471,0.81,20.76,43180,2.2,11.96,14.91,18.99,25.48,30.85,24870,31010,39490,52990,64170,2017
81209,MO,44180,"Springfield, MO",49-0000,major,8890,4.5,43.53,1.12,20.1,41810,1.6,11.54,14.6,18.65,24.26,30.51,24000,30380,38790,50460,63460,2017
81236,MO,44180,"Springfield, MO",51-0000,major,12680,8.7,62.064,0.98,16.67,34670,1.9,9.83,12.21,15.74,20.19,24.45,20450,25400,32730,41990,50850,2017
81278,MO,44180,"Springfield, MO",53-0000,major,19020,12.9,93.097,1.33,16.57,34450,4,9.19,11.36,15.3,20.43,26.52,19110,23620,31820,42490,55150,2017
81295,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",11-0000,major,7430,3.6,49.488,0.97,41.97,87300,2.5,17.66,24.89,35.58,51.41,74.49,36730,51760,74000,106920,154940,2017
81324,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",13-0000,major,5480,2.5,36.521,0.7,31.27,65030,2.2,15.6,21.52,29.91,39.32,48.26,32450,44760,62220,81790,100390,2017
81348,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",15-0000,major,2560,5,17.078,0.57,33.58,69840,2.4,19.1,24.29,32.65,41.39,48.97,39720,50520,67920,86100,101860,2017
81362,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",17-0000,major,3620,4,24.113,1.37,40.55,84330,2.7,21.43,28.63,38.49,50.88,61.95,44580,59560,80060,105840,128850,2017
81384,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",19-0000,major,1530,5.8,10.209,1.27,34.58,71920,5.2,16.66,21.99,31.11,45.19,53.64,34650,45750,64700,93990,111570,2017
81396,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",21-0000,major,1610,3.9,10.757,0.73,19.41,40380,5,10.26,13.02,16.9,24.22,32.34,21340,27090,35150,50370,67260,2017
81410,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",23-0000,major,790,9.7,5.247,0.68,41.83,87000,10.1,13.06,18.92,28.17,54.04,83.74,27160,39350,58600,112410,174190,2017
81414,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",25-0000,major,9340,7.4,62.23,1.02,20.78,43220,6.1,8.67,11.66,19.91,25.11,31.72,18030,24250,41420,52230,65970,2017
81436,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",27-0000,major,710,9.2,4.7,0.35,22.14,46050,4.2,9.42,13.3,19.67,28.78,37.62,19590,27650,40920,59850,78260,2017
81444,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",29-0000,major,9860,3.7,65.73,1.1,33.7,70100,3,15.04,19.71,26.39,35.8,57.3,31290,41000,54880,74470,119170,2017
81482,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",31-0000,major,3170,5.4,21.14,0.73,14.15,29420,3.6,8.92,10.51,12.72,16.34,19.36,18560,21860,26450,33990,40270,2017
81496,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",33-0000,major,5160,9.3,34.414,1.44,17.47,36330,3.2,10.02,12.28,15.94,20.89,25.65,20830,25530,33150,43450,53350,2017
81512,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",35-0000,major,18170,2.8,121.081,1.31,10.03,20870,1.6,7.84,8.31,9.1,10.81,14.23,16310,17290,18920,22480,29600,2017
81529,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",37-0000,major,5750,5,38.317,1.23,11.03,22940,1.9,8.02,8.73,10.08,12.39,15.37,16680,18160,20960,25770,31970,2017
81536,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",39-0000,major,5450,7.5,36.316,1,11.86,24670,1.9,7.91,8.44,9.32,13.43,20.64,16450,17560,19390,27930,42940,2017
81555,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",41-0000,major,15240,3,101.522,1,14.53,30230,3.1,7.98,8.84,10.94,16,25.16,16600,18380,22750,33290,52330,2017
81570,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",43-0000,major,19840,2.5,132.196,0.86,16.78,34900,2,9.75,11.88,15.46,19.96,25.64,20270,24700,32170,41510,53320,2017
81615,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",45-0000,major,110,21.6,0.732,0.22,11.84,24630,3.5,8.37,9.5,11.07,12.46,16.97,17420,19760,23020,25920,35310,2017
81616,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",47-0000,major,9010,5.2,60.037,1.49,22.51,46820,3.9,12.87,16.31,22.87,28.33,31.17,26760,33920,47580,58930,64840,2017
81638,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",49-0000,major,7180,4.1,47.858,1.23,22.15,46070,3.2,11.73,14.76,20.66,27.98,36.1,24410,30690,42970,58190,75080,2017
81663,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",51-0000,major,10690,4.9,71.234,1.13,23.69,49270,4.6,10.11,15.87,24.18,29.58,36.66,21030,33010,50290,61530,76250,2017
81696,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",53-0000,major,7370,5.8,49.08,0.7,16.01,33290,3.2,8.56,9.97,13.77,18.65,25.14,17810,20730,28650,38800,52300,2017
81714,MS,25620,"Hattiesburg, MS",11-0000,major,3180,10,51.954,1.02,35.98,74840,3.5,12.63,18.9,29.84,44.4,64.55,26270,39310,62070,92360,134260,2017
81729,MS,25620,"Hattiesburg, MS",13-0000,major,1650,8.9,27.034,0.52,26.62,55370,4,12.26,15.12,23.26,31.85,43.97,25500,31460,48370,66240,91460,2017
81744,MS,25620,"Hattiesburg, MS",15-0000,major,440,18.2,7.146,0.24,33.08,68810,4,16.19,21.36,31.17,41.71,55.09,33680,44430,64820,86750,114600,2017
81750,MS,25620,"Hattiesburg, MS",17-0000,major,430,7.9,6.971,0.39,30.96,64400,5.1,14.16,18.96,29.76,41.32,50.39,29440,39430,61910,85950,104820,2017
81755,MS,25620,"Hattiesburg, MS",19-0000,major,170,24.9,2.741,0.34,24.14,50210,6.2,13.14,16.51,21.35,29.16,40.75,27330,34350,44410,60650,84760,2017
81756,MS,25620,"Hattiesburg, MS",21-0000,major,640,11.1,10.524,0.72,18.49,38450,4.2,10,13.03,16.66,22.66,29.4,20810,27100,34660,47130,61150,2017
81763,MS,25620,"Hattiesburg, MS",23-0000,major,300,11.2,4.966,0.65,31.26,65010,15.1,8.65,14.12,23.83,41.3,68.79,18000,29360,49560,85900,143090,2017
81766,MS,25620,"Hattiesburg, MS",25-0000,major,4360,17.3,71.189,1.16,20.63,42910,8,8.34,10.33,18.9,24.34,33.76,17340,21490,39310,50620,70210,2017
81781,MS,25620,"Hattiesburg, MS",27-0000,major,320,24.7,5.269,0.39,20.09,41780,11.9,8.61,10.56,15.73,22.32,30.9,17920,21970,32710,46420,64270,2017
81784,MS,25620,"Hattiesburg, MS",29-0000,major,5720,29.3,93.461,1.57,32.27,67130,7.3,13.24,17.76,24.47,30.29,60.63,27540,36930,50890,63010,126100,2017
81811,MS,25620,"Hattiesburg, MS",31-0000,major,2020,20.9,33.03,1.14,12.11,25190,3.4,8.35,9.44,11.18,13.86,17.33,17370,19630,23260,28830,36040,2017
81820,MS,25620,"Hattiesburg, MS",33-0000,major,1200,13.8,19.573,0.82,15.11,31420,4.8,8.61,10.52,14.06,17.96,22.94,17910,21870,29240,37350,47710,2017
81827,MS,25620,"Hattiesburg, MS",35-0000,major,6350,4.6,103.66,1.12,10.16,21140,2.5,7.89,8.39,9.23,11.27,14.27,16420,17460,19200,23450,29690,2017
81842,MS,25620,"Hattiesburg, MS",37-0000,major,1560,6.8,25.512,0.82,10.71,22270,2.4,8,8.59,9.58,11.72,15.06,16640,17870,19920,24370,31320,2017
81849,MS,25620,"Hattiesburg, MS",39-0000,major,1730,11.5,28.219,0.78,10.42,21670,2.7,7.9,8.42,9.29,10.97,14.33,16430,17510,19320,22810,29810,2017
81858,MS,25620,"Hattiesburg, MS",41-0000,major,7110,5,116.171,1.14,12.95,26930,3.3,7.82,8.46,9.63,13,20.85,16270,17590,20030,27040,43370,2017
81869,MS,25620,"Hattiesburg, MS",43-0000,major,11230,4.9,183.519,1.19,14.26,29660,3.3,8.35,9.61,12.32,17.11,23.15,17380,19990,25630,35600,48150,2017
81903,MS,25620,"Hattiesburg, MS",45-0000,major,160,22.8,2.552,0.77,16.01,33290,6.6,10.24,11.66,14.49,20.1,24.3,21300,24260,30150,41810,50530,2017
81905,MS,25620,"Hattiesburg, MS",47-0000,major,2100,13.2,34.368,0.86,17.52,36440,2.5,10.47,12.56,16.17,20.96,26.45,21770,26110,33640,43590,55010,2017
81918,MS,25620,"Hattiesburg, MS",49-0000,major,2870,7.8,46.878,1.21,20.36,42350,3.8,10.64,13.58,18.01,25.36,33.12,22130,28250,37460,52740,68890,2017
81935,MS,25620,"Hattiesburg, MS",51-0000,major,3630,19.4,59.342,0.94,16.54,34400,4,9.53,11.38,14.51,19.52,27.22,19820,23670,30180,40600,56620,2017
81952,MS,25620,"Hattiesburg, MS",53-0000,major,4040,6.5,65.924,0.94,14.86,30900,3.9,8.24,9.31,12.83,17.73,25.85,17140,19370,26680,36880,53770,2017
81966,MS,27140,"Jackson, MS",11-0000,major,16680,2.6,63.507,1.24,41.21,85730,1.9,16.17,23.51,34.2,49.98,74.64,33630,48900,71140,103960,155260,2017
81996,MS,27140,"Jackson, MS",13-0000,major,10890,3.4,41.446,0.79,29.81,62000,3.1,14.89,19.54,26.63,36.07,47.43,30970,40650,55390,75020,98650,2017
82024,MS,27140,"Jackson, MS",15-0000,major,4350,7.9,16.569,0.55,33.91,70540,3.6,18.16,23.61,30.36,41.27,52.16,37770,49110,63150,85830,108490,2017
82040,MS,27140,"Jackson, MS",17-0000,major,3650,9.1,13.894,0.79,34.7,72180,2.8,16.97,23.91,33.23,42.67,55.5,35290,49730,69120,88760,115440,2017
82062,MS,27140,"Jackson, MS",19-0000,major,1860,6.9,7.069,0.88,27.96,58150,6.5,14.85,19.01,23.92,30.96,42.64,30880,39540,49760,64390,88690,2017
82079,MS,27140,"Jackson, MS",21-0000,major,3450,4.6,13.145,0.89,18.93,39370,2.7,10.59,13.61,17.52,23.25,29.36,22020,28310,36450,48350,61060,2017
82094,MS,27140,"Jackson, MS",23-0000,major,2470,11.2,9.385,1.22,40.46,84150,5,18.88,23.49,34.22,53.29,69.74,39270,48860,71170,110840,145060,2017
82100,MS,27140,"Jackson, MS",25-0000,major,16170,6.9,61.554,1.01,24.66,51290,16.3,8.59,11.82,19.59,25.63,38.58,17880,24590,40750,53300,80250,2017
82133,MS,27140,"Jackson, MS",27-0000,major,2750,6.3,10.472,0.78,22.59,47000,9.5,11.26,14.62,17.98,24.12,36.33,23430,30410,37400,50180,75560,2017
82152,MS,27140,"Jackson, MS",29-0000,major,22120,3.4,84.192,1.41,31.87,66280,3.4,14.65,20.42,27,36.29,49.89,30470,42480,56160,75480,103760,2017
82195,MS,27140,"Jackson, MS",31-0000,major,7800,3,29.693,1.03,12.45,25890,3.1,8.45,9.45,11.28,13.94,18.03,17580,19650,23470,28990,37510,2017
82210,MS,27140,"Jackson, MS",33-0000,major,8770,5.1,33.386,1.4,16.5,34320,4,9.34,11.65,14.92,19.19,25.25,19420,24230,31030,39920,52520,2017
82225,MS,27140,"Jackson, MS",35-0000,major,21630,2.4,82.337,0.89,10.43,21700,1.8,7.9,8.4,9.23,11.17,15.39,16440,17470,19200,23230,32010,2017
82241,MS,27140,"Jackson, MS",37-0000,major,8700,5.9,33.105,1.07,11,22890,2.3,7.98,8.59,9.7,12.28,15.35,16590,17870,20170,25530,31920,2017
82248,MS,27140,"Jackson, MS",39-0000,major,8390,4.2,31.939,0.88,11.11,23100,2.7,8.04,8.79,10.22,11.72,14.92,16720,18280,21250,24380,31030,2017
82261,MS,27140,"Jackson, MS",41-0000,major,27790,3.4,105.776,1.04,16.36,34030,2.7,8.01,8.92,11.42,19.32,29.1,16660,18560,23750,40190,60540,2017
82278,MS,27140,"Jackson, MS",43-0000,major,40590,2.5,154.503,1,16.17,33640,0.8,9.27,11.34,14.78,19.25,25.32,19280,23590,30730,40050,52660,2017
82325,MS,27140,"Jackson, MS",45-0000,major,310,17,1.171,0.35,14.84,30880,5.3,9.55,11.27,14.27,17.6,22.17,19850,23440,29680,36600,46100,2017
82329,MS,27140,"Jackson, MS",47-0000,major,7080,6.3,26.942,0.67,18.5,38490,1.7,10.76,13.23,16.85,22.33,28.64,22390,27520,35040,46440,59560,2017
82354,MS,27140,"Jackson, MS",49-0000,major,11450,5,43.587,1.12,21.15,44000,2.3,11.04,14.56,19.73,27.21,33.53,22960,30290,41050,56600,69750,2017
82381,MS,27140,"Jackson, MS",51-0000,major,17320,4.3,65.919,1.04,16.44,34190,2.6,9.65,11.43,14.28,19.6,26.07,20070,23770,29710,40770,54220,2017
82426,MS,27140,"Jackson, MS",53-0000,major,18490,4.4,70.408,1.01,16.47,34250,2.6,8.97,10.8,14.47,20.16,27.14,18670,22470,30090,41930,56460,2017
82449,MT,13740,"Billings, MT",11-0000,major,2800,3.5,32.445,0.64,47.56,98920,2.6,19.06,28.68,41.66,58.62,81.37,39640,59650,86650,121930,169250,2017
82469,MT,13740,"Billings, MT",13-0000,major,3600,4,41.691,0.8,31.33,65170,2.4,16.55,20.73,28.09,38.17,50.47,34420,43110,58430,79390,104970,2017
82492,MT,13740,"Billings, MT",15-0000,major,1590,12.4,18.376,0.61,30.89,64260,4,18.73,22.06,27.83,37.01,45.92,38950,45890,57890,76990,95510,2017
82504,MT,13740,"Billings, MT",17-0000,major,1720,7.6,19.924,1.13,37.37,77730,2.6,19.77,25.07,34.13,45.39,59.11,41130,52150,70990,94400,122960,2017
82521,MT,13740,"Billings, MT",19-0000,major,800,8.4,9.275,1.15,29.74,61860,4.1,14.12,18.42,25.53,35.86,49.61,29360,38310,53100,74590,103190,2017
82530,MT,13740,"Billings, MT",21-0000,major,1850,3.6,21.385,1.45,19.27,40070,3.6,11.5,13.98,18.05,22.97,29.39,23920,29080,37540,47770,61130,2017
82543,MT,13740,"Billings, MT",23-0000,major,660,11.3,7.593,0.99,36.19,75270,8.5,16.34,21.48,28.42,40.14,67.8,34000,44670,59110,83500,141020,2017
82548,MT,13740,"Billings, MT",25-0000,major,3780,2.2,43.778,0.72,22.21,46190,4.2,10.57,15.15,20.79,28.88,35.64,21980,31520,43240,60070,74140,2017
82564,MT,13740,"Billings, MT",27-0000,major,780,7.6,9.029,0.67,17.75,36910,4.7,8.78,9.95,15.19,21.44,29.57,18270,20700,31600,44600,61500,2017
82572,MT,13740,"Billings, MT",29-0000,major,6800,2.2,78.751,1.32,39.38,81910,4.4,16.12,23.17,31.17,40.98,64.78,33530,48190,64840,85240,134750,2017
82604,MT,13740,"Billings, MT",31-0000,major,2310,4.8,26.757,0.93,14.63,30420,2.3,10.46,11.9,13.73,16.69,20.56,21770,24750,28560,34720,42760,2017
82614,MT,13740,"Billings, MT",33-0000,major,1370,4.7,15.891,0.66,21.42,44560,6.7,10.48,13.05,19.24,27.16,35.59,21790,27150,40020,56500,74040,2017
82623,MT,13740,"Billings, MT",35-0000,major,9220,5.7,106.726,1.15,11.25,23390,1.9,8.69,9.15,10.24,12.03,15.11,18070,19020,21300,25020,31420,2017
82640,MT,13740,"Billings, MT",37-0000,major,3220,6.5,37.302,1.2,15.09,31380,6.3,9.28,10.51,13.16,17.99,25.83,19300,21860,27360,37420,53720,2017
82647,MT,13740,"Billings, MT",39-0000,major,2980,5.8,34.505,0.95,12.17,25320,2.3,8.86,9.73,11.19,13.39,17.21,18420,20240,23270,27860,35790,2017
82657,MT,13740,"Billings, MT",41-0000,major,10790,4.2,125.004,1.23,18.1,37660,2.6,9,10.12,12.95,21.2,32.63,18730,21050,26930,44100,67860,2017
82674,MT,13740,"Billings, MT",43-0000,major,12620,2.3,146.099,0.95,17,35360,1.2,10.04,12.33,15.68,19.8,26.33,20880,25650,32620,41190,54770,2017
82711,MT,13740,"Billings, MT",45-0000,major,190,36.7,2.228,0.67,15.01,31220,5.4,9.87,11.3,13.67,17.21,21.65,20520,23510,28430,35800,45030,2017
82713,MT,13740,"Billings, MT",47-0000,major,5120,5.5,59.351,1.48,24.54,51030,2.4,14.19,17.61,22.64,30.59,37.52,29510,36620,47090,63630,78040,2017
82733,MT,13740,"Billings, MT",49-0000,major,4480,5.3,51.936,1.34,21.75,45240,2.3,12.03,14.8,19.91,27.01,34.87,25030,30780,41410,56180,72520,2017
82754,MT,13740,"Billings, MT",51-0000,major,3270,4.7,37.873,0.6,20.94,43550,4.1,10.99,14.19,18.36,25,36.25,22860,29520,38190,52000,75400,2017
82776,MT,13740,"Billings, MT",53-0000,major,6400,5.7,74.08,1.06,18.91,39320,1.9,10.26,12.51,17.51,23.12,29.71,21340,26030,36430,48090,61800,2017
82797,MT,24500,"Great Falls, MT",11-0000,major,900,6.3,25.314,0.5,41.25,85810,3,19.21,26.49,36.2,47.94,68.21,39960,55110,75300,99720,141870,2017
82806,MT,24500,"Great Falls, MT",13-0000,major,1660,4.5,46.664,0.89,27.97,58170,5.5,14.11,17.66,24.7,33.77,44.74,29350,36720,51380,70250,93060,2017
82817,MT,24500,"Great Falls, MT",15-0000,major,550,18.4,15.352,0.51,24.83,51650,12.5,10.11,14.31,21.39,30.74,39.81,21020,29760,44490,63930,82800,2017
82822,MT,24500,"Great Falls, MT",17-0000,major,330,11.5,9.388,0.53,30.98,64430,3,17.46,23.51,30.28,37.37,46.54,36320,48890,62980,77730,96800,2017
82826,MT,24500,"Great Falls, MT",19-0000,major,240,3.9,6.759,0.84,25.61,53260,3.3,13.23,15.79,22.85,32.81,42.64,27530,32850,47530,68240,88690,2017
82827,MT,24500,"Great Falls, MT",21-0000,major,640,5.3,18.026,1.23,18.59,38670,3.6,10.97,13.98,17.79,22.21,26.66,22820,29080,37000,46190,55450,2017
82836,MT,24500,"Great Falls, MT",23-0000,major,270,12.2,7.645,0.99,37.4,77780,15.2,16.3,18.74,30.96,45.57,60.11,33900,38990,64400,94780,125020,2017
82839,MT,24500,"Great Falls, MT",25-0000,major,2470,4.2,69.487,1.13,16.37,34060,8.6,9.08,10.15,11.64,19.05,32.55,18890,21110,24210,39620,67710,2017
82851,MT,24500,"Great Falls, MT",27-0000,major,510,14.5,14.323,1.06,19.1,39740,5.7,9.22,11.76,16.54,22.52,33.18,19170,24450,34400,46840,69020,2017
82856,MT,24500,"Great Falls, MT",29-0000,major,2520,6.6,70.78,1.19,36.9,76760,4.1,15.97,21.91,28.76,37.11,60.78,33230,45570,59810,77190,126430,2017
82876,MT,24500,"Great Falls, MT",31-0000,major,1210,11.3,34.028,1.18,13.38,27840,3.1,10.23,10.96,12.24,14.83,18.64,21280,22800,25450,30840,38770,2017
82883,MT,24500,"Great Falls, MT",33-0000,major,730,15,20.627,0.86,20.92,43520,6.3,9.8,13.08,18.3,27.57,33.31,20390,27210,38060,57350,69280,2017
82891,MT,24500,"Great Falls, MT",35-0000,major,3960,4.4,111.233,1.2,10.62,22090,1.4,8.58,8.96,9.74,11.48,13.95,17840,18630,20260,23880,29010,2017
82906,MT,24500,"Great Falls, MT",37-0000,major,1490,5.3,42.005,1.35,12.59,26180,2.2,9.04,10.01,11.67,14.3,17.5,18800,20820,24280,29740,36400,2017
82911,MT,24500,"Great Falls, MT",39-0000,major,1350,12,37.818,1.04,12.2,25380,2.6,8.93,9.63,11.01,13.09,17.62,18570,20030,22890,27230,36650,2017
82919,MT,24500,"Great Falls, MT",41-0000,major,4230,5.1,118.917,1.17,15.93,33140,3.2,8.7,9.38,11.74,17.46,27.38,18100,19510,24410,36320,56960,2017
82931,MT,24500,"Great Falls, MT",43-0000,major,5130,4.5,144.122,0.94,15.97,33220,1.5,10.02,12.11,14.77,18.51,23.63,20840,25200,30710,38500,49150,2017
82960,MT,24500,"Great Falls, MT",45-0000,major,**,**,**,**,15.36,31960,6.2,9.4,11.18,12.89,18.02,22.46,19550,23250,26810,37490,46720,2017
82961,MT,24500,"Great Falls, MT",47-0000,major,2150,5.1,60.486,1.51,22.29,46360,2.3,12.7,16.61,22.06,27.93,31.35,26410,34550,45890,58100,65210,2017
82972,MT,24500,"Great Falls, MT",49-0000,major,1800,5.5,50.611,1.31,21.01,43700,3.8,12.05,15.25,19,26.63,32.22,25060,31720,39530,55400,67020,2017
82985,MT,24500,"Great Falls, MT",51-0000,major,1170,10,32.976,0.52,18.84,39200,5.5,10.17,12.32,16.55,22.58,32.76,21140,25620,34420,46970,68150,2017
82999,MT,24500,"Great Falls, MT",53-0000,major,2220,11.3,62.376,0.89,15.99,33260,3.2,9.21,11.12,14.37,18.59,24.81,19160,23130,29900,38660,51600,2017
83011,MT,33540,"Missoula, MT",11-0000,major,1970,3.7,33.145,0.65,44.58,92720,3.3,17.56,25.27,38.13,55.25,75.97,36530,52560,79320,114930,158010,2017
83027,MT,33540,"Missoula, MT",13-0000,major,2610,3.9,43.825,0.84,28.63,59540,3.1,14.78,19.24,26.05,34.91,45.88,30740,40010,54190,72610,95430,2017
83044,MT,33540,"Missoula, MT",15-0000,major,1310,8,22.054,0.74,27.9,58020,7.4,12.54,16.33,23.57,34.43,42.6,26080,33960,49020,71620,88620,2017
83054,MT,33540,"Missoula, MT",17-0000,major,850,6.8,14.193,0.8,30.89,64260,2.4,17.73,22.55,28.8,37.62,46.89,36890,46910,59910,78250,97530,2017
83063,MT,33540,"Missoula, MT",19-0000,major,1140,3.6,19.107,2.37,24.04,50010,1.7,12.91,15.79,22.17,30.21,37.63,26860,32850,46120,62830,78260,2017
83072,MT,33540,"Missoula, MT",21-0000,major,1300,7.3,21.779,1.48,17.83,37080,3.3,10.82,13.47,16.8,20.34,26.93,22500,28020,34940,42310,56020,2017
83085,MT,33540,"Missoula, MT",23-0000,major,650,8.9,10.914,1.42,33.22,69090,9.5,17.01,20.24,27.6,38.31,58.51,35370,42100,57420,79690,121690,2017
83088,MT,33540,"Missoula, MT",25-0000,major,3250,4.9,54.549,0.89,20.68,43020,3.6,9.34,11.8,17.82,28.17,35.67,19420,24550,37060,58600,74190,2017
83100,MT,33540,"Missoula, MT",27-0000,major,1210,9.4,20.346,1.51,19.39,40320,4.6,9.07,10.96,16.36,23.14,36,18860,22790,34040,48130,74880,2017
83112,MT,33540,"Missoula, MT",29-0000,major,4070,3.5,68.244,1.14,33.22,69090,4.3,14.69,20.19,28.6,37.21,50.34,30560,42000,59490,77400,104710,2017
83138,MT,33540,"Missoula, MT",31-0000,major,1590,11,26.665,0.92,14,29130,2.3,10.17,11.09,12.54,16.3,19.25,21160,23060,26090,33900,40050,2017
83146,MT,33540,"Missoula, MT",33-0000,major,990,6.9,16.634,0.7,23.9,49720,4.5,9.71,14.54,24.31,31.71,37.43,20200,30250,50560,65950,77850,2017
