,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
113573,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",47-0000,major,43220,2.8,39.702,1,25.47,52980,1.5,12.99,16.85,24.05,32.96,41.08,27010,35050,50020,68560,85450,2015
113614,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-0000,major,36420,2.7,33.452,0.86,23.79,49490,1,12.74,16.66,22.76,29.48,36.55,26510,34660,47340,61320,76020,2015
113658,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-0000,major,69300,2.7,63.652,0.97,18.43,38340,1.5,10.56,12.86,16.98,22.34,28.51,21960,26750,35320,46470,59300,2015
113751,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-0000,major,72460,2.7,66.552,0.96,17.48,36360,2.5,9.76,11.54,15.4,20.83,26.86,20310,24010,32040,43330,55860,2015
113790,OR,41420,"Salem, OR",11-0000,major,8370,3.2,53.656,1.07,41.11,85510,2.2,18.34,27.21,38.92,50,62.71,38140,56600,80940,104000,130440,2015
113816,OR,41420,"Salem, OR",13-0000,major,8940,2.4,57.282,1.12,30.51,63460,1.6,18.5,23.25,29.35,35.95,42.76,38480,48350,61060,74770,88930,2015
113844,OR,41420,"Salem, OR",15-0000,major,3130,3.3,20.078,0.69,33.62,69930,1.9,21.22,26.52,33.63,41.7,45.81,44140,55170,69950,86740,95280,2015
113856,OR,41420,"Salem, OR",17-0000,major,1190,5,7.636,0.43,34.51,71790,2.5,20.74,25.69,32.77,41.81,48.71,43140,53430,68150,86970,101320,2015
113869,OR,41420,"Salem, OR",19-0000,major,1340,6.7,8.601,1.03,30.07,62540,3.9,15.36,21.7,30.8,37.88,43.06,31940,45140,64060,78780,89570,2015
113881,OR,41420,"Salem, OR",21-0000,major,4270,3.6,27.359,1.91,23.1,48050,2.1,14.06,18.29,22.07,26.91,33.95,29250,38040,45900,55960,70620,2015
113899,OR,41420,"Salem, OR",23-0000,major,1500,6.8,9.599,1.25,42.86,89160,5.4,20.13,25.01,36.31,58,69.69,41870,52010,75520,120630,144950,2015
113905,OR,41420,"Salem, OR",25-0000,major,10740,8.3,68.818,1.11,25.28,52580,3.7,12.55,16.7,22.83,31.95,42.2,26100,34750,47490,66450,87770,2015
113926,OR,41420,"Salem, OR",27-0000,major,1350,8.6,8.628,0.65,22.86,47550,4.9,10.13,12.96,19.55,29.45,42.15,21080,26970,40670,61250,87670,2015
113939,OR,41420,"Salem, OR",29-0000,major,8930,4,57.252,0.98,42.17,87720,4,18.31,25.14,35.79,46.5,75.08,38090,52280,74450,96710,156160,2015
113971,OR,41420,"Salem, OR",31-0000,major,5370,4.3,34.414,1.19,15.69,32640,2.3,10.5,12.53,15.32,18.23,21.45,21840,26060,31860,37930,44620,2015
113985,OR,41420,"Salem, OR",33-0000,major,3070,3.8,19.649,0.81,25.56,53160,5.6,12.3,16.69,24.46,32.04,41.41,25580,34720,50880,66650,86130,2015
113996,OR,41420,"Salem, OR",35-0000,major,14110,3.3,90.452,0.99,11.28,23450,1.7,9.31,9.4,10.12,11.73,14.67,19360,19560,21040,24390,30510,2015
114014,OR,41420,"Salem, OR",37-0000,major,4980,5.9,31.918,1,14.15,29440,2.8,9.52,10.69,12.96,16.15,20.19,19800,22240,26960,33580,42000,2015
114021,OR,41420,"Salem, OR",39-0000,major,6460,4.9,41.399,1.33,11.95,24870,1.9,9.33,9.67,10.89,12.56,15.67,19420,20120,22650,26130,32600,2015
114032,OR,41420,"Salem, OR",41-0000,major,15500,3.7,99.331,0.95,15.9,33080,2.3,9.46,10.19,12.13,18.27,26.15,19670,21200,25240,38000,54390,2015
114049,OR,41420,"Salem, OR",43-0000,major,24100,2.1,154.423,0.97,17.14,35640,1.7,10.65,13.08,16.13,20.18,24.12,22150,27210,33550,41980,50180,2015
114094,OR,41420,"Salem, OR",45-0000,major,4200,10.9,26.902,8.17,12.33,25640,4.5,9.36,9.47,10.2,13.35,19.55,19460,19700,21230,27770,40670,2015
114102,OR,41420,"Salem, OR",47-0000,major,6750,5.3,43.268,1.09,22.16,46100,2.8,11.92,15,19.66,28,35.83,24800,31200,40880,58240,74540,2015
114123,OR,41420,"Salem, OR",49-0000,major,4780,5.4,30.613,0.79,21.84,45420,2.1,12.1,15.61,20.51,26.58,33.61,25160,32470,42660,55280,69900,2015
114149,OR,41420,"Salem, OR",51-0000,major,7860,7,50.372,0.77,15.7,32660,2.6,9.69,11.09,14.17,18.73,24.09,20150,23070,29460,38960,50100,2015
114187,OR,41420,"Salem, OR",53-0000,major,9100,5.4,58.348,0.84,15.6,32450,2.6,9.6,10.88,14.19,18.29,24.55,19970,22640,29510,38050,51060,2015
114209,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",11-0000,major,12700,4,36.621,0.73,55,114410,1.7,24.02,34.12,47.67,67.21,#,49950,70970,99150,139800,#,2015
114241,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",13-0000,major,13110,4.3,37.795,0.74,32.59,67790,1.4,16.47,22.18,29.42,39.62,51.3,34260,46130,61200,82400,106700,2015
114270,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",15-0000,major,7470,10.9,21.523,0.74,37.56,78130,2.5,19.54,25.61,34.76,47.13,61.38,40640,53270,72310,98040,127670,2015
114286,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",17-0000,major,5610,9.6,16.173,0.9,38.32,79700,4.3,20.31,26.68,34.98,47.42,62.48,42250,55500,72760,98630,129950,2015
114311,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",19-0000,major,1790,10,5.163,0.62,32.44,67480,3.6,14.42,19.46,29.54,41.6,53.44,29990,40470,61450,86520,111150,2015
114324,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",21-0000,major,6130,5.8,17.658,1.23,21.39,44490,2.9,11.64,14.32,19.56,26.73,34.47,24210,29790,40680,55610,71700,2015
114342,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",23-0000,major,1320,12.6,3.796,0.49,48.18,100210,9.6,17.45,22.58,34.3,61.62,#,36300,46970,71350,128180,#,2015
114347,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",25-0000,major,21500,3.9,61.966,1,26.98,56120,5.1,9.27,14.37,25.2,34.85,45.32,19290,29890,52410,72480,94270,2015
114395,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",27-0000,major,3300,7.1,9.499,0.71,22.22,46210,3.3,8.84,12.47,19.41,27.81,36.7,18400,25930,40380,57850,76340,2015
114416,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",29-0000,major,25980,8.4,74.892,1.29,38.22,79490,2.8,16.24,22.99,29.83,40.47,68.69,33780,47810,62040,84180,142880,2015
114463,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",31-0000,major,12980,5.1,37.416,1.29,13.96,29040,1.5,9.44,11.21,13.44,16.06,18.94,19640,23310,27950,33410,39400,2015
114480,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",33-0000,major,6470,5.6,18.642,0.77,19.52,40600,5.8,8.92,10.76,15.72,26.78,35.88,18550,22370,32700,55700,74640,2015
114497,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",35-0000,major,29410,2.2,84.776,0.93,10.69,22230,1.4,7.82,8.44,9.3,11.78,15.88,16260,17550,19350,24510,33030,2015
114514,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",37-0000,major,10550,4.9,30.402,0.95,13.75,28610,2.1,8.24,9.44,12.29,17.25,22.07,17130,19640,25560,35880,45910,2015
114524,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",39-0000,major,12760,7.7,36.778,1.18,11.9,24750,1.6,8.07,8.99,10.61,13.15,18.22,16780,18700,22070,27350,37890,2015
114543,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",41-0000,major,34460,4,99.333,0.95,18.07,37590,2.5,8.14,9.04,12.24,22.13,35.91,16940,18790,25450,46040,74690,2015
114561,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",43-0000,major,56710,2.4,163.459,1.03,16.73,34790,1,9.59,11.9,15.51,20.1,26.33,19950,24760,32270,41800,54760,2015
114611,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",45-0000,major,290,38.1,0.826,0.25,13.88,28860,6.6,8.61,9.63,11.53,16.35,22.17,17920,20020,23990,34000,46100,2015
114613,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",47-0000,major,11220,4,32.355,0.81,22.75,47320,1.9,12.69,16.1,20.64,27.55,37.1,26400,33490,42930,57310,77160,2015
114643,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",49-0000,major,13680,3.8,39.436,1.01,22.09,45950,1.4,12.05,15.95,21.23,27.4,33.93,25070,33190,44150,56980,70570,2015
114674,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",51-0000,major,26240,6.6,75.643,1.15,17.97,37380,1.1,10.34,12.98,16.7,21.63,27.73,21500,27000,34740,44980,57680,2015
114747,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",53-0000,major,33250,6.8,95.843,1.39,16.42,34140,1.8,9.34,11.82,15.19,19.75,24.58,19420,24590,31590,41080,51130,2015
114771,PA,11020,"Altoona, PA",11-0000,major,1680,5,28.517,0.57,47.19,98160,3.4,20.1,28.15,39.97,55.78,82.36,41810,58540,83140,116030,171310,2015
114788,PA,11020,"Altoona, PA",13-0000,major,1620,7.5,27.474,0.54,29.44,61240,3.1,14.95,20.28,26.99,35.65,44.98,31100,42180,56130,74140,93560,2015
114803,PA,11020,"Altoona, PA",15-0000,major,710,6.4,12.073,0.42,25.86,53800,3.8,13.47,17.1,23.63,33.26,41.44,28020,35570,49160,69180,86190,2015
114812,PA,11020,"Altoona, PA",17-0000,major,650,8.4,11.018,0.61,31.06,64600,2.2,17.58,23,30.37,37.57,46,36560,47840,63160,78140,95680,2015
114817,PA,11020,"Altoona, PA",19-0000,major,260,18.7,4.455,0.54,30.67,63790,4.4,14.56,20.65,27.54,37.54,48.34,30280,42940,57270,78090,100550,2015
114820,PA,11020,"Altoona, PA",21-0000,major,1370,20.5,23.26,1.63,19.39,40330,4,10.12,13.37,17.98,24.15,31.38,21040,27810,37400,50240,65280,2015
114831,PA,11020,"Altoona, PA",23-0000,major,200,13.9,3.417,0.44,22.11,45980,10.6,10.81,13.09,16.75,23.67,36.81,22490,27230,34850,49230,76560,2015
114834,PA,11020,"Altoona, PA",25-0000,major,2830,6.2,48.058,0.78,23.04,47930,6,8.91,11.69,22.29,30.76,40.14,18540,24320,46360,63980,83490,2015
114846,PA,11020,"Altoona, PA",27-0000,major,480,15.3,8.113,0.61,16.44,34200,6.2,8.13,9.16,13.32,20.63,28.33,16910,19040,27700,42910,58930,2015
114851,PA,11020,"Altoona, PA",29-0000,major,4620,5.9,78.3,1.35,36.08,75050,5.7,14.9,20.65,28.49,37.15,62.9,30990,42950,59260,77260,130840,2015
114871,PA,11020,"Altoona, PA",31-0000,major,2490,11,42.219,1.46,13.3,27670,3.1,8.75,10.52,13.06,14.99,18.43,18200,21890,27160,31170,38340,2015
114878,PA,11020,"Altoona, PA",33-0000,major,910,15.5,15.435,0.64,17.7,36810,9.7,8.19,9.42,14.59,23.75,31.49,17030,19590,30360,49400,65500,2015
114883,PA,11020,"Altoona, PA",35-0000,major,5170,3.6,87.717,0.96,10.15,21100,1.9,7.76,8.29,9.16,11.25,14.32,16150,17240,19060,23390,29780,2015
114896,PA,11020,"Altoona, PA",37-0000,major,1730,6,29.296,0.92,12.23,25440,3,8.04,8.99,10.98,14.94,18.59,16720,18690,22830,31080,38680,2015
114903,PA,11020,"Altoona, PA",39-0000,major,2080,12.5,35.343,1.13,10.25,21330,2.5,7.77,8.34,9.28,11.54,14.35,16170,17340,19300,23990,29850,2015
114913,PA,11020,"Altoona, PA",41-0000,major,6990,3.8,118.586,1.13,14.11,29340,2.7,7.97,8.73,10.51,15.02,25.54,16580,18170,21860,31230,53130,2015
114927,PA,11020,"Altoona, PA",43-0000,major,9460,2.8,160.371,1.01,14.82,30820,2.2,8.43,10.07,13.62,18.15,23.45,17530,20940,28320,37750,48770,2015
114957,PA,11020,"Altoona, PA",47-0000,major,2270,5.7,38.479,0.97,19.25,40040,2.9,10.88,13.7,17.85,23.54,29.72,22630,28490,37130,48950,61810,2015
114969,PA,11020,"Altoona, PA",49-0000,major,2720,7.2,46.14,1.18,20.21,42040,3.6,10.25,13.93,18.84,25.6,31.89,21330,28970,39200,53240,66340,2015
114985,PA,11020,"Altoona, PA",51-0000,major,5220,8.4,88.551,1.35,16.79,34920,2.5,9.02,11.61,16.23,20.89,25.12,18760,24140,33770,43440,52250,2015
115010,PA,11020,"Altoona, PA",53-0000,major,5480,6.7,92.891,1.34,15.32,31870,3,8.39,9.96,14.06,19.52,24.47,17460,20720,29250,40610,50890,2015
115026,PA,14100,"Bloomsburg-Berwick, PA",11-0000,major,1600,23.1,37.555,0.75,52.27,108720,5,23.12,34.49,49.8,65.82,81.07,48090,71730,103570,136910,168620,2015
115037,PA,14100,"Bloomsburg-Berwick, PA",13-0000,major,1860,14.8,43.584,0.85,27.96,58160,2.7,15.74,20.62,27.23,34.48,42.38,32740,42890,56640,71710,88150,2015
115050,PA,14100,"Bloomsburg-Berwick, PA",15-0000,major,1780,37.6,41.877,1.44,39.42,82000,5,18.68,25.98,37.64,51.34,62.02,38850,54040,78300,106790,128990,2015
115060,PA,14100,"Bloomsburg-Berwick, PA",17-0000,major,**,**,**,**,34.76,72290,4.4,17.97,23.81,32.33,47.95,56,37370,49520,67260,99730,116480,2015
115066,PA,14100,"Bloomsburg-Berwick, PA",19-0000,major,350,37.1,8.189,0.99,33.37,69410,4.7,13.41,24.91,35.97,42.99,46.87,27890,51810,74810,89430,97480,2015
115068,PA,14100,"Bloomsburg-Berwick, PA",21-0000,major,800,16.6,18.863,1.32,20.16,41940,3.9,11.75,15.7,18.72,24.15,29.71,24430,32660,38930,50230,61790,2015
115076,PA,14100,"Bloomsburg-Berwick, PA",23-0000,major,100,38.4,2.285,0.3,34.45,71650,14.7,11.17,14.22,30.19,38.55,78.39,23230,29580,62790,80190,163050,2015
115078,PA,14100,"Bloomsburg-Berwick, PA",25-0000,major,2290,9.3,53.669,0.87,24.7,51370,12.9,10.72,15.98,22.99,31.23,42.21,22300,33230,47810,64970,87800,2015
115087,PA,14100,"Bloomsburg-Berwick, PA",27-0000,major,290,28.4,6.815,0.51,20.94,43550,4.7,10.62,13.92,20.48,27.14,31.21,22090,28940,42590,56450,64910,2015
115091,PA,14100,"Bloomsburg-Berwick, PA",29-0000,major,5790,26.5,135.933,2.34,29.36,61060,1.8,15.61,18.27,27.26,34.93,45.47,32480,38000,56690,72660,94570,2015
115109,PA,14100,"Bloomsburg-Berwick, PA",31-0000,major,2370,21.5,55.604,1.92,14.44,30030,3.8,9.96,11.29,13.34,16.63,21.67,20710,23490,27760,34590,45080,2015
115115,PA,14100,"Bloomsburg-Berwick, PA",33-0000,major,400,20.1,9.357,0.38,18.79,39080,6.6,11.31,13.51,16.78,21.49,29.24,23530,28110,34900,44700,60830,2015
115118,PA,14100,"Bloomsburg-Berwick, PA",35-0000,major,3530,8.6,82.936,0.91,9.82,20420,2.4,7.73,8.23,9.06,10.87,13.4,16080,17110,18840,22620,27880,2015
115131,PA,14100,"Bloomsburg-Berwick, PA",37-0000,major,1070,20.6,25.146,0.79,13.17,27380,3.9,8.56,9.99,11.98,14.91,19.18,17800,20790,24920,31020,39900,2015
115136,PA,14100,"Bloomsburg-Berwick, PA",39-0000,major,850,8.5,19.899,0.64,10.71,22270,4.6,7.52,8.5,10.11,11.85,14.54,15650,17680,21040,24640,30240,2015
115144,PA,14100,"Bloomsburg-Berwick, PA",41-0000,major,2930,7.1,68.871,0.66,16.39,34090,9.8,7.85,8.65,10.69,16.91,29.24,16330,17980,22240,35170,60820,2015
115152,PA,14100,"Bloomsburg-Berwick, PA",43-0000,major,7050,5.4,165.526,1.04,15.77,32790,2.3,9.39,11.53,14.66,18.52,24.06,19520,23980,30490,38510,50050,2015
115182,PA,14100,"Bloomsburg-Berwick, PA",47-0000,major,1280,12.6,30.113,0.76,20.54,42720,4,12.31,14.39,18.31,24.59,32.2,25610,29940,38080,51150,66980,2015
115190,PA,14100,"Bloomsburg-Berwick, PA",49-0000,major,1670,10.9,39.249,1.01,19.79,41170,3.4,10.94,13.95,18.51,23.54,30.8,22760,29020,38510,48970,64060,2015
115201,PA,14100,"Bloomsburg-Berwick, PA",51-0000,major,3320,9.1,78.081,1.19,19.44,40430,4.8,11.55,14,16.98,20.66,29.55,24010,29120,35320,42970,61470,2015
115217,PA,14100,"Bloomsburg-Berwick, PA",53-0000,major,2550,12.1,59.89,0.87,16.49,34300,5.2,9.19,12.25,14.94,18.49,26.65,19110,25470,31060,38460,55430,2015
115229,PA,16540,"Chambersburg-Waynesboro, PA",11-0000,major,1850,7.3,32.386,0.64,43.68,90850,2.9,19.85,29.19,39.45,51,71.08,41300,60720,82060,106080,147840,2015
115243,PA,16540,"Chambersburg-Waynesboro, PA",13-0000,major,1810,6.7,31.722,0.62,29.89,62170,3.5,16.39,21.42,28.16,36,44.81,34090,44550,58570,74880,93190,2015
115257,PA,16540,"Chambersburg-Waynesboro, PA",15-0000,major,950,12.7,16.606,0.57,36.96,76880,3.2,19.78,26.81,36.1,46.46,56.56,41140,55760,75090,96640,117640,2015
115266,PA,16540,"Chambersburg-Waynesboro, PA",17-0000,major,1170,10.2,20.47,1.14,31.61,65760,3,19.92,23.93,29.73,38.56,46.97,41430,49770,61840,80200,97690,2015
115275,PA,16540,"Chambersburg-Waynesboro, PA",19-0000,major,110,14.2,1.923,0.23,32.22,67020,11,16.59,21.16,29.02,35.58,48.16,34500,44000,60360,74010,100170,2015
115277,PA,16540,"Chambersburg-Waynesboro, PA",21-0000,major,930,14.1,16.373,1.14,19.76,41090,4.3,11.55,13.83,17.46,23.21,31.65,24020,28770,36320,48280,65840,2015
115285,PA,16540,"Chambersburg-Waynesboro, PA",23-0000,major,190,12.3,3.369,0.44,24.86,51710,5.4,11.97,16.82,22.13,27.87,45.47,24890,34990,46040,57980,94580,2015
115288,PA,16540,"Chambersburg-Waynesboro, PA",25-0000,major,3470,11.2,60.828,0.98,25.09,52190,4,10.54,14.8,26.61,33.23,37.13,21930,30780,55340,69110,77220,2015
115297,PA,16540,"Chambersburg-Waynesboro, PA",27-0000,major,290,16.5,5.129,0.38,18.24,37930,5.4,9.19,11.87,15.51,22.98,30.97,19110,24680,32250,47790,64420,2015
115300,PA,16540,"Chambersburg-Waynesboro, PA",29-0000,major,2890,5.9,50.616,0.87,36.86,76670,7.2,13.74,19.69,30.11,39.75,64.77,28580,40960,62640,82690,134730,2015
115315,PA,16540,"Chambersburg-Waynesboro, PA",31-0000,major,1430,8.3,25.082,0.87,15.64,32520,4.7,10.27,12.31,14.91,18.23,22.6,21360,25610,31000,37910,47000,2015
115323,PA,16540,"Chambersburg-Waynesboro, PA",33-0000,major,630,19.1,11.058,0.45,22.45,46690,6.2,11.9,15.09,20.46,27.94,37.63,24740,31390,42570,58120,78270,2015
115327,PA,16540,"Chambersburg-Waynesboro, PA",35-0000,major,5070,4.8,88.834,0.97,9.64,20050,2,7.72,8.19,8.98,10.47,12.52,16060,17040,18680,21780,26050,2015
115342,PA,16540,"Chambersburg-Waynesboro, PA",37-0000,major,1830,13.9,32.029,1,13.28,27620,4.9,8.27,9.62,12.22,16.26,19.44,17190,20010,25410,33830,40430,2015
115348,PA,16540,"Chambersburg-Waynesboro, PA",39-0000,major,1640,8.3,28.812,0.92,11.6,24130,4.6,7.94,8.95,10.6,12.97,16.63,16520,18620,22050,26970,34590,2015
115359,PA,16540,"Chambersburg-Waynesboro, PA",41-0000,major,5380,6.6,94.349,0.9,15.15,31520,4.4,8.06,9.02,11.45,18.2,27.49,16770,18770,23820,37860,57180,2015
115371,PA,16540,"Chambersburg-Waynesboro, PA",43-0000,major,8130,4,142.561,0.9,16.26,33810,2.1,9.27,11.73,15,19.48,25.28,19270,24400,31210,40520,52580,2015
115400,PA,16540,"Chambersburg-Waynesboro, PA",45-0000,major,100,24,1.779,0.54,12.48,25960,3.9,9.17,10.05,11.2,13.55,19.03,19070,20900,23290,28180,39580,2015
115402,PA,16540,"Chambersburg-Waynesboro, PA",47-0000,major,1680,8,29.44,0.74,19.55,40650,3.9,11.48,14.28,18.26,23.7,29.07,23880,29700,37970,49290,60460,2015
115415,PA,16540,"Chambersburg-Waynesboro, PA",49-0000,major,3220,4.8,56.499,1.45,21.18,44060,3.9,12.2,16.02,21.58,25.67,29.58,25370,33330,44900,53400,61520,2015
115427,PA,16540,"Chambersburg-Waynesboro, PA",51-0000,major,6410,8.9,112.399,1.71,18.08,37600,3.2,10.84,14.15,17.89,21.91,24.57,22540,29440,37210,45560,51110,2015
115457,PA,16540,"Chambersburg-Waynesboro, PA",53-0000,major,7860,6.4,137.737,1.99,15.93,33140,2.9,9.73,11.6,15.59,19.07,23.17,20250,24130,32420,39670,48190,2015
115472,PA,20700,"East Stroudsburg, PA",11-0000,major,1900,26.3,34.496,0.69,55.48,115400,10.5,21.87,33.01,47.78,69.5,#,45490,68650,99390,144570,#,2015
115484,PA,20700,"East Stroudsburg, PA",13-0000,major,1930,9.4,35.017,0.69,31.63,65780,5.7,14.88,21.27,28.87,37.03,48.19,30960,44250,60040,77030,100240,2015
115501,PA,20700,"East Stroudsburg, PA",15-0000,major,800,29.3,14.479,0.5,31.55,65620,6.2,16.93,21.86,29.83,39.1,49.42,35220,45470,62050,81340,102800,2015
115509,PA,20700,"East Stroudsburg, PA",17-0000,major,630,6.9,11.395,0.63,39.55,82260,6.8,23.86,28.87,35.07,44.4,54.62,49620,60050,72940,92350,113600,2015
115514,PA,20700,"East Stroudsburg, PA",19-0000,major,**,**,**,**,47.75,99320,5.1,21.41,29.97,47.25,62.88,76.25,44540,62330,98270,130790,158600,2015
115516,PA,20700,"East Stroudsburg, PA",21-0000,major,660,15.8,11.992,0.84,20.19,42000,3.9,10.64,13.96,18.18,24.93,31.77,22120,29040,37820,51860,66090,2015
115522,PA,20700,"East Stroudsburg, PA",23-0000,major,210,24.6,3.772,0.49,31.27,65050,9.5,16.01,17.71,23.38,33.81,71.03,33300,36840,48630,70320,147750,2015
115525,PA,20700,"East Stroudsburg, PA",25-0000,major,4000,6.5,72.497,1.17,27.81,57850,7.6,10.55,15.82,28.76,36.99,44.64,21950,32900,59820,76940,92860,2015
115538,PA,20700,"East Stroudsburg, PA",27-0000,major,360,17.4,6.605,0.49,22.78,47380,5.8,9.63,14.15,22.04,30.45,37.1,20040,29430,45830,63340,77170,2015
115543,PA,20700,"East Stroudsburg, PA",29-0000,major,2700,6.9,48.946,0.84,36.42,75750,7.2,13.92,20.85,30.14,39.39,62.24,28950,43370,62690,81920,129470,2015
115560,PA,20700,"East Stroudsburg, PA",31-0000,major,1380,11.1,25.099,0.87,13.19,27430,3,9.48,10.73,12.73,14.62,17.79,19720,22310,26480,30410,37010,2015
115567,PA,20700,"East Stroudsburg, PA",33-0000,major,1310,5.9,23.753,0.98,20.25,42120,11.4,8.61,10.34,14.29,23.97,38.85,17910,21500,29710,49860,80800,2015
115573,PA,20700,"East Stroudsburg, PA",35-0000,major,6640,4.5,120.514,1.32,9.98,20760,1.7,7.74,8.25,9.1,11.04,13.96,16110,17160,18920,22970,29040,2015
115587,PA,20700,"East Stroudsburg, PA",37-0000,major,2420,9.7,43.909,1.37,12.32,25620,2.9,8.12,9.12,11.02,14.6,18.31,16880,18970,22930,30360,38090,2015
115593,PA,20700,"East Stroudsburg, PA",39-0000,major,3360,6.6,60.917,1.95,11.08,23050,2.8,7.72,8.29,9.22,11.6,18.54,16060,17230,19180,24120,38570,2015
115605,PA,20700,"East Stroudsburg, PA",41-0000,major,7220,5,130.962,1.25,14.85,30880,4.2,7.98,8.79,11.03,16.59,24.44,16590,18290,22940,34510,50840,2015
115617,PA,20700,"East Stroudsburg, PA",43-0000,major,8470,4.4,153.645,0.97,15.72,32690,2.9,9.01,10.91,14.07,18.76,25.3,18730,22690,29270,39010,52630,2015
115648,PA,20700,"East Stroudsburg, PA",45-0000,major,30,32.9,0.61,0.19,12.2,25380,3.8,7.81,8.29,9.09,15.28,19.84,16240,17240,18900,31780,41260,2015
115649,PA,20700,"East Stroudsburg, PA",47-0000,major,1380,8,24.983,0.63,21.5,44710,3.3,13.57,16.83,20.92,24.25,28.99,28220,35010,43500,50450,60310,2015
115659,PA,20700,"East Stroudsburg, PA",49-0000,major,3220,5.8,58.385,1.5,21.58,44880,5,12.4,16.27,22.71,25.8,28.37,25780,33830,47240,53670,59010,2015
115672,PA,20700,"East Stroudsburg, PA",51-0000,major,1960,7.8,35.626,0.54,16.2,33700,3.5,9.52,11.36,14.65,19.96,24.53,19810,23640,30470,41510,51020,2015
115687,PA,20700,"East Stroudsburg, PA",53-0000,major,3760,8,68.139,0.99,15.14,31500,2.8,8.74,11.27,14.44,18.74,22.28,18170,23440,30040,38980,46330,2015
115703,PA,21500,"Erie, PA",11-0000,major,4040,4.2,31.799,0.63,49.21,102350,3.3,20.66,28.86,41.46,59.03,#,42970,60030,86240,122770,#,2015
115725,PA,21500,"Erie, PA",13-0000,major,4250,3.5,33.475,0.66,28.74,59770,2.7,14.69,19.82,26.64,35.93,45.97,30560,41230,55410,74730,95620,2015
115746,PA,21500,"Erie, PA",15-0000,major,1540,3.5,12.116,0.42,32.02,66610,4.5,17.57,22.74,29.93,40.42,49.11,36540,47300,62250,84070,102150,2015
115757,PA,21500,"Erie, PA",17-0000,major,1580,9.2,12.459,0.69,32.16,66900,3.6,18.02,23.44,29.57,38.33,49.82,37480,48750,61500,79720,103620,2015
115771,PA,21500,"Erie, PA",19-0000,major,400,11.9,3.121,0.38,34.88,72550,20.6,15.19,19.14,25.3,33.66,55.73,31590,39800,52630,70010,115920,2015
115776,PA,21500,"Erie, PA",21-0000,major,2630,8.6,20.717,1.45,19.3,40150,2.8,12.25,14.65,17.9,23.4,28.95,25490,30470,37230,48660,60220,2015
115788,PA,21500,"Erie, PA",23-0000,major,470,18.7,3.725,0.48,43.64,90780,8.6,16.21,21.8,30.99,52.91,#,33710,45340,64460,110060,#,2015
115791,PA,21500,"Erie, PA",25-0000,major,8570,6.9,67.514,1.09,23.57,49030,4.8,10.18,14.57,22.45,29.6,37.26,21180,30300,46690,61570,77510,2015
115825,PA,21500,"Erie, PA",27-0000,major,950,13.4,7.463,0.56,18.97,39460,4.8,8.8,10.76,16.23,24.06,33.71,18300,22390,33760,50050,70110,2015
115835,PA,21500,"Erie, PA",29-0000,major,8450,3,66.547,1.14,34.38,71500,4.8,14.39,19.47,25.99,35.48,59.93,29920,40490,54050,73810,124640,2015
115865,PA,21500,"Erie, PA",31-0000,major,5190,2.7,40.903,1.41,12.19,25350,2,8.57,9.91,11.5,13.91,16.77,17830,20600,23920,28930,34890,2015
115878,PA,21500,"Erie, PA",33-0000,major,2940,7.6,23.18,0.95,21.77,45290,8,8.43,10.46,19.46,32.35,38.12,17530,21750,40470,67290,79280,2015
115889,PA,21500,"Erie, PA",35-0000,major,12720,2.1,100.133,1.1,9.58,19920,1.5,7.7,8.14,8.87,10.12,12.52,16020,16930,18450,21040,26030,2015
115905,PA,21500,"Erie, PA",37-0000,major,4130,4.8,32.543,1.02,10.85,22560,2.7,7.8,8.43,9.58,12.59,16.25,16220,17530,19930,26190,33800,2015
