,state,year,month,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,state_abbr,fips_state,state_name,state_proper
47,Arizona,2020,10,53.70000000000003,56.51,55.65000000000003,62.5,AZ,4,ARIZONA,Arizona
48,Arizona,2020,11,54.44133333333336,57.13399999999998,57.80033333333331,62.5,AZ,4,ARIZONA,Arizona
49,Arizona,2020,12,56.69193548387099,60.275483870967754,59.9593548387097,62.5,AZ,4,ARIZONA,Arizona
50,Arizona,2021,1,60.63258064516125,60.816451612903265,63.68032258064521,40.725806451612904,AZ,4,ARIZONA,Arizona
51,Arizona,2021,2,61.109999999999964,62.273928571428605,65.8032142857143,37.5,AZ,4,ARIZONA,Arizona
52,Arizona,2021,3,51.80612903225805,56.9009677419355,59.666774193548406,37.5,AZ,4,ARIZONA,Arizona
53,Arizona,2021,4,35.72600000000001,51.17833333333332,53.12933333333331,37.5,AZ,4,ARIZONA,Arizona
54,Arizona,2021,5,33.33000000000001,49.605806451612914,51.33354838709676,37.5,AZ,4,ARIZONA,Arizona
55,Arizona,2021,6,33.33000000000001,47.9706896551724,49.46827586206892,37.5,AZ,4,ARIZONA,Arizona
56,Arizona,2021,7,31.57736842105264,45.364736842105245,46.49263157894735,37.5,AZ,4,ARIZONA,Arizona
57,Arkansas,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,AR,5,ARKANSAS,Arkansas
58,Arkansas,2020,2,0.0,5.209999999999999,5.949999999999998,0.0,AR,5,ARKANSAS,Arkansas
59,Arkansas,2020,3,36.66354838709677,32.436451612903234,33.90032258064517,22.177419354838708,AR,5,ARKANSAS,Arkansas
60,Arkansas,2020,4,69.19333333333337,60.297333333333334,59.97666666666669,62.5,AR,5,ARKANSAS,Arkansas
61,Arkansas,2020,5,68.63516129032261,62.667419354838685,62.693548387096754,62.5,AR,5,ARKANSAS,Arkansas
62,Arkansas,2020,6,66.48000000000006,63.56599999999998,63.72066666666671,62.5,AR,5,ARKANSAS,Arkansas
63,Arkansas,2020,7,63.89000000000004,61.4009677419355,61.3545161290323,61.693548387096776,AR,5,ARKANSAS,Arkansas
64,Arkansas,2020,8,62.1567741935484,56.46806451612904,62.400967741935496,14.919354838709678,AR,5,ARKANSAS,Arkansas
65,Arkansas,2020,9,56.60333333333334,57.87933333333329,60.78933333333336,37.5,AR,5,ARKANSAS,Arkansas
66,Arkansas,2020,10,57.55419354838711,60.16677419354844,63.40548387096769,37.5,AR,5,ARKANSAS,Arkansas
67,Arkansas,2020,11,56.480000000000054,57.169333333333356,60.869333333333316,31.25,AR,5,ARKANSAS,Arkansas
68,Arkansas,2020,12,55.40580645161291,57.038064516129054,61.033870967741954,29.032258064516128,AR,5,ARKANSAS,Arkansas
69,Arkansas,2021,1,59.170322580645156,64.40419354838708,66.46483870967744,50.0,AR,5,ARKANSAS,Arkansas
70,Arkansas,2021,2,57.14428571428573,65.58035714285714,67.80892857142857,50.0,AR,5,ARKANSAS,Arkansas
71,Arkansas,2021,3,44.44000000000003,56.2764516129032,57.290967741935475,49.193548387096776,AR,5,ARKANSAS,Arkansas
72,Arkansas,2021,4,40.86333333333334,53.71933333333335,56.02933333333336,37.5,AR,5,ARKANSAS,Arkansas
73,Arkansas,2021,5,40.74,53.65000000000003,55.95000000000003,37.5,AR,5,ARKANSAS,Arkansas
74,Arkansas,2021,6,40.74,53.65000000000002,55.95000000000003,37.5,AR,5,ARKANSAS,Arkansas
75,Arkansas,2021,7,40.74,53.978421052631575,55.856315789473705,40.78947368421053,AR,5,ARKANSAS,Arkansas
76,California,2020,1,1.345161290322581,2.7045161290322577,2.97741935483871,0.8064516129032258,CA,6,CALIFORNIA,California
77,California,2020,2,8.138620689655177,9.792068965517242,11.18689655172414,0.0,CA,6,CALIFORNIA,California
78,California,2020,3,53.496451612903236,47.58064516129032,44.75709677419352,67.33870967741936,CA,6,CALIFORNIA,California
79,California,2020,4,82.41,73.15233333333332,71.10466666666667,87.5,CA,6,CALIFORNIA,California
80,California,2020,5,70.9364516129032,69.29741935483872,66.6935483870968,87.5,CA,6,CALIFORNIA,California
81,California,2020,6,67.58999999999997,69.86799999999997,67.34999999999997,87.5,CA,6,CALIFORNIA,California
82,California,2020,7,67.58999999999997,70.30999999999996,67.85999999999996,87.5,CA,6,CALIFORNIA,California
83,California,2020,8,65.91870967741934,69.77322580645158,67.24483870967741,87.5,CA,6,CALIFORNIA,California
84,California,2020,9,64.34999999999997,69.11399999999999,66.48400000000002,87.5,CA,6,CALIFORNIA,California
85,California,2020,10,61.92999999999999,68.90935483870967,66.25290322580643,87.5,CA,6,CALIFORNIA,California
86,California,2020,11,59.509333333333345,66.80866666666668,63.84633333333331,87.5,CA,6,CALIFORNIA,California
87,California,2020,12,63.60870967741938,70.48161290322581,68.05322580645164,87.5,CA,6,CALIFORNIA,California
88,California,2021,1,65.90161290322581,69.32645161290324,66.7283870967742,87.5,CA,6,CALIFORNIA,California
89,California,2021,2,64.34999999999997,68.91000000000003,66.25,87.5,CA,6,CALIFORNIA,California
90,California,2021,3,59.30225806451614,66.58258064516127,63.593548387096796,87.5,CA,6,CALIFORNIA,California
91,California,2021,4,59.35033333333332,68.67566666666666,65.98733333333331,87.5,CA,6,CALIFORNIA,California
92,California,2021,5,56.55709677419356,67.21290322580646,65.52548387096773,87.5,CA,6,CALIFORNIA,California
93,California,2021,6,46.02066666666669,58.26533333333336,59.443000000000005,0.0,CA,6,CALIFORNIA,California
94,California,2021,7,38.88999999999999,56.26368421052633,54.619473684210526,87.5,CA,6,CALIFORNIA,California
95,Colorado,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,CO,8,COLORADO,Colorado
96,Colorado,2020,2,0.5751724137931035,5.532758620689655,6.319310344827587,0.0,CO,8,COLORADO,Colorado
97,Colorado,2020,3,43.84741935483873,39.64903225806452,38.74645161290322,45.96774193548387,CO,8,COLORADO,Colorado
98,Colorado,2020,4,82.03933333333336,69.99799999999998,67.50199999999997,87.5,CO,8,COLORADO,Colorado
99,Colorado,2020,5,76.19483870967741,68.21322580645162,65.45806451612899,87.5,CO,8,COLORADO,Colorado
100,Colorado,2020,6,66.75700000000003,64.37766666666667,61.074,87.5,CO,8,COLORADO,Colorado
101,Colorado,2020,7,61.10999999999996,62.40774193548386,58.93580645161293,86.69354838709677,CO,8,COLORADO,Colorado
102,Colorado,2020,8,61.10999999999996,61.98000000000001,61.900000000000034,62.5,CO,8,COLORADO,Colorado
103,Colorado,2020,9,58.39533333333333,58.507999999999974,57.934666666666665,62.5,CO,8,COLORADO,Colorado
104,Colorado,2020,10,56.10967741935483,58.137741935483845,57.51999999999998,62.5,CO,8,COLORADO,Colorado
105,Colorado,2020,11,57.41000000000002,59.380000000000045,58.930000000000014,62.5,CO,8,COLORADO,Colorado
106,Colorado,2020,12,57.410000000000025,60.181290322580615,59.85258064516125,62.5,CO,8,COLORADO,Colorado
107,Colorado,2021,1,58.9777419354839,59.17870967741933,58.706451612903216,62.5,CO,8,COLORADO,Colorado
108,Colorado,2021,2,56.18535714285713,58.06285714285716,57.426428571428566,62.5,CO,8,COLORADO,Colorado
109,Colorado,2021,3,56.01999999999999,58.5741935483871,58.011612903225796,62.5,CO,8,COLORADO,Colorado
110,Colorado,2021,4,49.07500000000003,58.39733333333336,57.806666666666665,62.5,CO,8,COLORADO,Colorado
111,Colorado,2021,5,42.130000000000024,51.17548387096773,52.66806451612907,40.725806451612904,CO,8,COLORADO,Colorado
112,Colorado,2021,6,42.13000000000002,50.51999999999999,52.38000000000004,37.5,CO,8,COLORADO,Colorado
113,Colorado,2021,7,40.74,49.74,51.49,37.5,CO,8,COLORADO,Colorado
114,Connecticut,2020,1,0.896774193548387,2.4529032258064514,2.687096774193548,0.8064516129032258,CT,9,CONNECTICUT,Connecticut
115,Connecticut,2020,2,6.325517241379313,8.76172413793104,10.01379310344828,0.0,CT,9,CONNECTICUT,Connecticut
116,Connecticut,2020,3,49.02774193548388,39.861612903225804,42.38709677419356,22.177419354838708,CT,9,CONNECTICUT,Connecticut
117,Connecticut,2020,4,78.7,70.19233333333335,67.72066666666669,87.5,CT,9,CONNECTICUT,Connecticut
118,Connecticut,2020,5,77.26774193548388,75.31935483870967,73.57967741935485,87.5,CT,9,CONNECTICUT,Connecticut
119,Connecticut,2020,6,72.96133333333333,75.41599999999998,73.69000000000001,87.5,CT,9,CONNECTICUT,Connecticut
120,Connecticut,2020,7,66.9029032258064,71.95806451612903,69.79354838709679,87.09677419354838,CT,9,CONNECTICUT,Connecticut
121,Connecticut,2020,8,69.29548387096774,71.79258064516128,71.3290322580645,75.0,CT,9,CONNECTICUT,Connecticut
122,Connecticut,2020,9,64.80999999999996,68.854,67.974,75.0,CT,9,CONNECTICUT,Connecticut
123,Connecticut,2020,10,64.80999999999996,67.19000000000004,66.06999999999996,75.0,CT,9,CONNECTICUT,Connecticut
124,Connecticut,2020,11,67.12666666666664,68.49,67.56166666666662,75.0,CT,9,CONNECTICUT,Connecticut
125,Connecticut,2020,12,67.58999999999997,70.20161290322581,69.51483870967743,75.0,CT,9,CONNECTICUT,Connecticut
126,Connecticut,2021,1,67.58999999999997,69.92870967741933,69.20290322580645,75.0,CT,9,CONNECTICUT,Connecticut
127,Connecticut,2021,2,67.58999999999997,71.25,70.71000000000002,75.0,CT,9,CONNECTICUT,Connecticut
128,Connecticut,2021,3,58.72161290322582,67.14387096774189,66.02483870967741,75.0,CT,9,CONNECTICUT,Connecticut
129,Connecticut,2021,4,51.91166666666665,63.99066666666663,62.420999999999985,75.0,CT,9,CONNECTICUT,Connecticut
130,Connecticut,2021,5,48.15000000000002,60.545806451612954,58.4793548387097,75.0,CT,9,CONNECTICUT,Connecticut
131,Connecticut,2021,6,27.779999999999983,48.07566666666666,44.349999999999994,74.16666666666667,CT,9,CONNECTICUT,Connecticut
132,Connecticut,2021,7,27.77999999999999,45.04999999999998,44.350000000000016,50.0,CT,9,CONNECTICUT,Connecticut
133,Delaware,2020,1,0.7174193548387097,2.351935483870968,2.5719354838709676,0.8064516129032258,DE,10,DELAWARE,Delaware
134,Delaware,2020,2,7.756896551724142,9.575172413793105,10.939655172413794,0.0,DE,10,DELAWARE,Delaware
135,Delaware,2020,3,50.20903225806453,38.408387096774206,40.60903225806451,22.983870967741936,DE,10,DELAWARE,Delaware
136,Delaware,2020,4,84.16733333333336,69.375,66.78866666666669,87.5,DE,10,DELAWARE,Delaware
137,Delaware,2020,5,84.26000000000005,76.02322580645156,74.38580645161294,87.5,DE,10,DELAWARE,Delaware
138,Delaware,2020,6,74.75333333333333,72.25599999999999,70.08133333333329,87.5,DE,10,DELAWARE,Delaware
139,Delaware,2020,7,69.2654838709677,65.87612903225804,66.47806451612904,61.693548387096776,DE,10,DELAWARE,Delaware
140,Delaware,2020,8,67.35129032258062,61.94645161290324,65.32645161290323,38.306451612903224,DE,10,DELAWARE,Delaware
141,Delaware,2020,9,54.32266666666665,59.302333333333316,58.84666666666665,62.5,DE,10,DELAWARE,Delaware
142,Delaware,2020,10,52.77999999999998,59.83225806451615,59.4432258064516,62.5,DE,10,DELAWARE,Delaware
143,Delaware,2020,11,54.25999999999997,59.684666666666665,59.282000000000025,62.5,DE,10,DELAWARE,Delaware
144,Delaware,2020,12,61.55838709677423,65.5261290322581,66.01129032258068,62.096774193548384,DE,10,DELAWARE,Delaware
145,Delaware,2021,1,58.32999999999998,64.49935483870965,64.79064516129033,62.5,DE,10,DELAWARE,Delaware
146,Delaware,2021,2,55.0264285714286,61.146785714285684,60.95821428571429,62.5,DE,10,DELAWARE,Delaware
147,Delaware,2021,3,54.630000000000045,60.84774193548383,60.61516129032261,62.5,DE,10,DELAWARE,Delaware
148,Delaware,2021,4,52.41000000000002,62.18699999999998,62.14266666666665,62.5,DE,10,DELAWARE,Delaware
149,Delaware,2021,5,51.34419354838706,61.657741935483834,61.54354838709675,62.5,DE,10,DELAWARE,Delaware
150,Delaware,2021,6,40.74,54.69000000000003,53.57,62.5,DE,10,DELAWARE,Delaware
151,Delaware,2021,7,39.19666666666667,53.820000000000014,52.58000000000001,62.5,DE,10,DELAWARE,Delaware
152,Florida,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,FL,12,FLORIDA,Florida
153,Florida,2020,2,0.9586206896551723,5.747931034482758,6.565517241379313,0.0,FL,12,FLORIDA,Florida
154,Florida,2020,3,48.638709677419335,38.80322580645163,41.29354838709676,21.370967741935484,FL,12,FLORIDA,Florida
155,Florida,2020,4,81.63133333333336,71.07833333333338,68.85033333333334,86.66666666666667,FL,12,FLORIDA,Florida
156,Florida,2020,5,76.32580645161288,69.2374193548387,66.62709677419357,87.5,FL,12,FLORIDA,Florida
157,Florida,2020,6,70.77333333333335,66.10766666666662,63.05533333333333,87.5,FL,12,FLORIDA,Florida
158,Florida,2020,7,73.37129032258062,68.68225806451612,66.1083870967742,86.69354838709677,FL,12,FLORIDA,Florida
159,Florida,2020,8,65.00774193548384,61.82903225806454,61.73225806451609,62.5,FL,12,FLORIDA,Florida
160,Florida,2020,9,60.27800000000002,58.123333333333306,58.69199999999998,54.166666666666664,FL,12,FLORIDA,Florida
161,Florida,2020,10,39.47225806451614,42.777419354838734,45.314516129032285,25.0,FL,12,FLORIDA,Florida
162,Florida,2020,11,37.469,41.65266666666668,44.02533333333334,25.0,FL,12,FLORIDA,Florida
163,Florida,2020,12,42.98193548387099,46.54677419354839,49.04612903225809,29.032258064516128,FL,12,FLORIDA,Florida
164,Florida,2021,1,47.27,51.650000000000006,51.88645161290324,50.0,FL,12,FLORIDA,Florida
165,Florida,2021,2,45.83,52.11392857142858,52.41321428571429,50.0,FL,12,FLORIDA,Florida
166,Florida,2021,3,48.33838709677418,55.50612903225803,56.411612903225794,49.193548387096776,FL,12,FLORIDA,Florida
167,Florida,2021,4,45.92599999999997,54.46666666666665,56.89266666666667,37.5,FL,12,FLORIDA,Florida
168,Florida,2021,5,28.613333333333312,45.57066666666663,46.72866666666667,37.5,FL,12,FLORIDA,Florida
169,Florida,2021,6,27.779999999999983,45.30999999999997,46.42999999999999,37.5,FL,12,FLORIDA,Florida
170,Florida,2021,7,27.78,45.31,46.43,37.5,FL,12,FLORIDA,Florida
171,Georgia,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,GA,13,GEORGIA,Georgia
172,Georgia,2020,2,0.0,5.209999999999999,5.949999999999998,0.0,GA,13,GEORGIA,Georgia
173,Georgia,2020,3,32.137741935483874,25.654838709677424,27.073548387096785,15.725806451612904,GA,13,GEORGIA,Georgia
174,Georgia,2020,4,71.75999999999998,64.23399999999997,60.91033333333336,87.5,GA,13,GEORGIA,Georgia
175,Georgia,2020,5,73.71258064516127,71.20419354838711,68.87290322580644,87.5,GA,13,GEORGIA,Georgia
176,Georgia,2020,6,71.29999999999998,71.34999999999997,69.04999999999997,87.5,GA,13,GEORGIA,Georgia
177,Georgia,2020,7,66.45612903225808,68.5316129032258,65.94064516129032,86.69354838709677,GA,13,GEORGIA,Georgia
178,Georgia,2020,8,63.94967741935482,64.47096774193547,64.75903225806452,62.5,GA,13,GEORGIA,Georgia
179,Georgia,2020,9,62.03999999999998,58.487999999999985,60.53899999999996,44.166666666666664,GA,13,GEORGIA,Georgia
180,Georgia,2020,10,59.26,54.430000000000014,55.05999999999997,50.0,GA,13,GEORGIA,Georgia
181,Georgia,2020,11,59.26,54.430000000000014,55.05999999999997,50.0,GA,13,GEORGIA,Georgia
182,Georgia,2020,12,58.90129032258065,56.02225806451613,56.305806451612916,54.03225806451613,GA,13,GEORGIA,Georgia
183,Georgia,2021,1,53.70000000000003,56.2477419354839,53.571935483870924,75.0,GA,13,GEORGIA,Georgia
184,Georgia,2021,2,53.30357142857143,56.996785714285714,54.80499999999999,72.32142857142857,GA,13,GEORGIA,Georgia
185,Georgia,2021,3,51.84999999999997,54.77645161290322,55.57193548387098,49.193548387096776,GA,13,GEORGIA,Georgia
186,Georgia,2021,4,41.20100000000002,48.96233333333336,50.593666666666664,37.5,GA,13,GEORGIA,Georgia
187,Georgia,2021,5,37.960000000000015,47.14000000000003,48.51,37.5,GA,13,GEORGIA,Georgia
188,Georgia,2021,6,37.960000000000015,47.14000000000002,48.51,37.5,GA,13,GEORGIA,Georgia
189,Georgia,2021,7,37.96000000000001,47.55052631578948,48.51,40.78947368421053,GA,13,GEORGIA,Georgia
190,Hawaii,2020,1,0.5380645161290323,2.2512903225806453,2.456774193548387,0.8064516129032258,HI,15,HAWAII,Hawaii
191,Hawaii,2020,2,7.282413793103452,9.30137931034483,10.631034482758624,0.0,HI,15,HAWAII,Hawaii
192,Hawaii,2020,3,38.52967741935482,29.351612903225803,32.10516129032257,10.080645161290322,HI,15,HAWAII,Hawaii
193,Hawaii,2020,4,76.84999999999995,64.01300000000003,64.22433333333332,62.5,HI,15,HAWAII,Hawaii
194,Hawaii,2020,5,73.62741935483875,65.05193548387096,65.41741935483874,62.5,HI,15,HAWAII,Hawaii
195,Hawaii,2020,6,71.29999999999998,65.61999999999995,66.06999999999995,62.5,HI,15,HAWAII,Hawaii
196,Hawaii,2020,7,76.67580645161291,69.3077419354839,70.39096774193546,61.693548387096776,HI,15,HAWAII,Hawaii
197,Hawaii,2020,8,81.63258064516128,69.8990322580645,73.61096774193545,43.95161290322581,HI,15,HAWAII,Hawaii
198,Hawaii,2020,9,77.83666666666663,71.05999999999999,72.28533333333331,62.5,HI,15,HAWAII,Hawaii
199,Hawaii,2020,10,76.84999999999995,70.88451612903228,72.08354838709677,62.5,HI,15,HAWAII,Hawaii
200,Hawaii,2020,11,74.22866666666671,70.91999999999997,72.12400000000002,62.5,HI,15,HAWAII,Hawaii
201,Hawaii,2020,12,78.16290322580646,74.26612903225809,75.94612903225806,62.5,HI,15,HAWAII,Hawaii
202,Hawaii,2021,1,78.69999999999999,74.57838709677422,76.30387096774193,62.5,HI,15,HAWAII,Hawaii
203,Hawaii,2021,2,76.9160714285714,71.91892857142855,73.26999999999997,62.5,HI,15,HAWAII,Hawaii
204,Hawaii,2021,3,73.98548387096774,72.92677419354837,74.41612903225806,62.5,HI,15,HAWAII,Hawaii
205,Hawaii,2021,4,69.68800000000005,73.11866666666668,74.63266666666668,62.5,HI,15,HAWAII,Hawaii
206,Hawaii,2021,5,69.44000000000004,74.48,76.19000000000004,62.5,HI,15,HAWAII,Hawaii
207,Hawaii,2021,6,63.703333333333354,68.12433333333335,72.501,37.5,HI,15,HAWAII,Hawaii
208,Hawaii,2021,7,50.050526315789455,60.441052631578955,63.72315789473682,37.5,HI,15,HAWAII,Hawaii
209,Idaho,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,ID,16,IDAHO,Idaho
210,Idaho,2020,2,0.0,5.209999999999999,5.949999999999998,0.0,ID,16,IDAHO,Idaho
211,Idaho,2020,3,37.57225806451613,29.150322580645156,31.87451612903226,10.080645161290322,ID,16,IDAHO,Idaho
212,Idaho,2020,4,87.96000000000002,70.15399999999997,71.25100000000003,62.5,ID,16,IDAHO,Idaho
213,Idaho,2020,5,67.23161290322578,55.293225806451616,54.26129032258066,62.5,ID,16,IDAHO,Idaho
214,Idaho,2020,6,53.904333333333334,49.068999999999974,47.15466666666667,62.5,ID,16,IDAHO,Idaho
215,Idaho,2020,7,56.01999999999999,49.907419354838716,49.02677419354841,56.04838709677419,ID,16,IDAHO,Idaho
216,Idaho,2020,8,56.10806451612899,44.84032258064516,49.46096774193546,12.5,ID,16,IDAHO,Idaho
217,Idaho,2020,9,53.85666666666671,45.660000000000004,48.016666666666666,29.166666666666668,ID,16,IDAHO,Idaho
218,Idaho,2020,10,51.210645161290344,44.48967741935485,47.274193548387075,25.0,ID,16,IDAHO,Idaho
219,Idaho,2020,11,57.177666666666646,50.655000000000015,54.317333333333366,25.0,ID,16,IDAHO,Idaho
