area_code,CBSA Title,fips_state,county,state_proper,division,region,state_abbr,state
33340,"Milwaukee-Waukesha-West Allis, WI",55,79,Wisconsin,East North Central Division,Midwest Region,WI,55
24580,"Green Bay, WI",55,83,Wisconsin,East North Central Division,Midwest Region,WI,55
11540,"Appleton, WI",55,87,Wisconsin,East North Central Division,Midwest Region,WI,55
33340,"Milwaukee-Waukesha-West Allis, WI",55,89,Wisconsin,East North Central Division,Midwest Region,WI,55
24580,"Green Bay, WI",55,9,Wisconsin,East North Central Division,Midwest Region,WI,55
31680,"Malvern, AR",5,59,Arkansas,West South Central Division,South Region,AR,5
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",55,93,Wisconsin,West North Central Division,Midwest Region,WI,27
44620,"Stevens Point, WI",55,97,Wisconsin,East North Central Division,Midwest Region,WI,55
29660,"Laramie, WY",56,1,Wyoming,Mountain Division,West Region,WY,56
40180,"Riverton, WY",56,13,Wyoming,Mountain Division,West Region,WY,56
16940,"Cheyenne, WY",56,21,Wyoming,Mountain Division,West Region,WY,56
16220,"Casper, WY",56,25,Wyoming,Mountain Division,West Region,WY,56
12900,"Batesville, AR",5,63,Arkansas,West South Central Division,South Region,AR,5
43260,"Sheridan, WY",56,33,Wyoming,Mountain Division,West Region,WY,56
40540,"Rock Springs, WY",56,37,Wyoming,Mountain Division,West Region,WY,56
27220,"Jackson, WY-ID",56,39,Wyoming,Mountain Division,West Region,WY,56
21740,"Evanston, WY",56,41,Wyoming,Mountain Division,West Region,WY,56
23940,"Gillette, WY",56,5,Wyoming,Mountain Division,West Region,WY,56
38220,"Pine Bluff, AR",5,69,Arkansas,West South Central Division,South Region,AR,5
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,7,Arkansas,West South Central Division,South Region,AR,5
38220,"Pine Bluff, AR",5,79,Arkansas,West South Central Division,South Region,AR,5
45500,"Texarkana, TX-AR",5,81,Arkansas,West South Central Division,South Region,AR,48
30780,"Little Rock-North Little Rock-Conway, AR",5,85,Arkansas,West South Central Division,South Region,AR,5
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,87,Arkansas,West South Central Division,South Region,AR,5
25460,"Harrison, AR",5,9,Arkansas,West South Central Division,South Region,AR,5
45500,"Texarkana, TX-AR",5,91,Arkansas,West South Central Division,South Region,AR,48
14180,"Blytheville, AR",5,93,Arkansas,West South Central Division,South Region,AR,5
26260,"Hope, AR",5,99,Arkansas,West South Central Division,South Region,AR,5
41860,"San Francisco-Oakland-Hayward, CA",6,1,California,Pacific Division,West Region,CA,6
49700,"Yuba City, CA",6,101,California,Pacific Division,West Region,CA,6
39780,"Red Bluff, CA",6,103,California,Pacific Division,West Region,CA,6
47300,"Visalia-Porterville, CA",6,107,California,Pacific Division,West Region,CA,6
43760,"Sonora, CA",6,109,California,Pacific Division,West Region,CA,6
37100,"Oxnard-Thousand Oaks-Ventura, CA",6,111,California,Pacific Division,West Region,CA,6
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,113,California,Pacific Division,West Region,CA,6
49700,"Yuba City, CA",6,115,California,Pacific Division,West Region,CA,6
41860,"San Francisco-Oakland-Hayward, CA",6,13,California,Pacific Division,West Region,CA,6
18860,"Crescent City, CA",6,15,California,Pacific Division,West Region,CA,6
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,17,California,Pacific Division,West Region,CA,6
23420,"Fresno, CA",6,19,California,Pacific Division,West Region,CA,6
21700,"Eureka-Arcata-Fortuna, CA",6,23,California,Pacific Division,West Region,CA,6
20940,"El Centro, CA",6,25,California,Pacific Division,West Region,CA,6
12540,"Bakersfield, CA",6,29,California,Pacific Division,West Region,CA,6
25260,"Hanford-Corcoran, CA",6,31,California,Pacific Division,West Region,CA,6
17340,"Clearlake, CA",6,33,California,Pacific Division,West Region,CA,6
45000,"Susanville, CA",6,35,California,Pacific Division,West Region,CA,6
31080,"Los Angeles-Long Beach-Anaheim, CA",6,37,California,Pacific Division,West Region,CA,6
31460,"Madera, CA",6,39,California,Pacific Division,West Region,CA,6
41860,"San Francisco-Oakland-Hayward, CA",6,41,California,Pacific Division,West Region,CA,6
46380,"Ukiah, CA",6,45,California,Pacific Division,West Region,CA,6
32900,"Merced, CA",6,47,California,Pacific Division,West Region,CA,6
41500,"Salinas, CA",6,53,California,Pacific Division,West Region,CA,6
34900,"Napa, CA",6,55,California,Pacific Division,West Region,CA,6
46020,"Truckee-Grass Valley, CA",6,57,California,Pacific Division,West Region,CA,6
31080,"Los Angeles-Long Beach-Anaheim, CA",6,59,California,Pacific Division,West Region,CA,6
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,61,California,Pacific Division,West Region,CA,6
40140,"Riverside-San Bernardino-Ontario, CA",6,65,California,Pacific Division,West Region,CA,6
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,67,California,Pacific Division,West Region,CA,6
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,69,California,Pacific Division,West Region,CA,6
17020,"Chico, CA",6,7,California,Pacific Division,West Region,CA,6
40140,"Riverside-San Bernardino-Ontario, CA",6,71,California,Pacific Division,West Region,CA,6
41740,"San Diego-Carlsbad, CA",6,73,California,Pacific Division,West Region,CA,6
41860,"San Francisco-Oakland-Hayward, CA",6,75,California,Pacific Division,West Region,CA,6
44700,"Stockton-Lodi, CA",6,77,California,Pacific Division,West Region,CA,6
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",6,79,California,Pacific Division,West Region,CA,6
41860,"San Francisco-Oakland-Hayward, CA",6,81,California,Pacific Division,West Region,CA,6
42200,"Santa Maria-Santa Barbara, CA",6,83,California,Pacific Division,West Region,CA,6
41940,"San Jose-Sunnyvale-Santa Clara, CA",6,85,California,Pacific Division,West Region,CA,6
42100,"Santa Cruz-Watsonville, CA",6,87,California,Pacific Division,West Region,CA,6
39820,"Redding, CA",6,89,California,Pacific Division,West Region,CA,6
46700,"Vallejo-Fairfield, CA",6,95,California,Pacific Division,West Region,CA,6
42220,"Santa Rosa, CA",6,97,California,Pacific Division,West Region,CA,6
33700,"Modesto, CA",6,99,California,Pacific Division,West Region,CA,6
19740,"Denver-Aurora-Lakewood, CO",8,1,Colorado,Mountain Division,West Region,CO,8
39380,"Pueblo, CO",8,101,Colorado,Mountain Division,West Region,CO,8
44460,"Steamboat Springs, CO",8,107,Colorado,Mountain Division,West Region,CO,8
14720,"Breckenridge, CO",8,117,Colorado,Mountain Division,West Region,CO,8
17820,"Colorado Springs, CO",8,119,Colorado,Mountain Division,West Region,CO,8
24540,"Greeley, CO",8,123,Colorado,Mountain Division,West Region,CO,8
14500,"Boulder, CO",8,13,Colorado,Mountain Division,West Region,CO,8
19740,"Denver-Aurora-Lakewood, CO",8,14,Colorado,Mountain Division,West Region,CO,8
19740,"Denver-Aurora-Lakewood, CO",8,19,Colorado,Mountain Division,West Region,CO,8
19740,"Denver-Aurora-Lakewood, CO",8,31,Colorado,Mountain Division,West Region,CO,8
19740,"Denver-Aurora-Lakewood, CO",8,35,Colorado,Mountain Division,West Region,CO,8
20780,"Edwards, CO",8,37,Colorado,Mountain Division,West Region,CO,8
19740,"Denver-Aurora-Lakewood, CO",8,39,Colorado,Mountain Division,West Region,CO,8
17820,"Colorado Springs, CO",8,41,Colorado,Mountain Division,West Region,CO,8
15860,"Cañon City, CO",8,43,Colorado,Mountain Division,West Region,CO,8
24060,"Glenwood Springs, CO",8,45,Colorado,Mountain Division,West Region,CO,8
19740,"Denver-Aurora-Lakewood, CO",8,47,Colorado,Mountain Division,West Region,CO,8
19740,"Denver-Aurora-Lakewood, CO",8,5,Colorado,Mountain Division,West Region,CO,8
19740,"Denver-Aurora-Lakewood, CO",8,59,Colorado,Mountain Division,West Region,CO,8
20420,"Durango, CO",8,67,Colorado,Mountain Division,West Region,CO,8
22660,"Fort Collins, CO",8,69,Colorado,Mountain Division,West Region,CO,8
44540,"Sterling, CO",8,75,Colorado,Mountain Division,West Region,CO,8
24300,"Grand Junction, CO",8,77,Colorado,Mountain Division,West Region,CO,8
18780,"Craig, CO",8,81,Colorado,Mountain Division,West Region,CO,8
33940,"Montrose, CO",8,85,Colorado,Mountain Division,West Region,CO,8
22820,"Fort Morgan, CO",8,87,Colorado,Mountain Division,West Region,CO,8
19740,"Denver-Aurora-Lakewood, CO",8,93,Colorado,Mountain Division,West Region,CO,8
24060,"Glenwood Springs, CO",8,97,Colorado,Mountain Division,West Region,CO,8
14860,"Bridgeport-Stamford-Norwalk, CT",9,1,Connecticut,New England Division,Northeast Region,CT,9
35980,"Norwich-New London, CT",9,11,Connecticut,New England Division,Northeast Region,CT,9
25540,"Hartford-West Hartford-East Hartford, CT",9,13,Connecticut,New England Division,Northeast Region,CT,9
49340,"Worcester, MA-CT",9,15,Connecticut,New England Division,Northeast Region,CT,9
25540,"Hartford-West Hartford-East Hartford, CT",9,3,Connecticut,New England Division,Northeast Region,CT,9
45860,"Torrington, CT",9,5,Connecticut,New England Division,Northeast Region,CT,9
25540,"Hartford-West Hartford-East Hartford, CT",9,7,Connecticut,New England Division,Northeast Region,CT,9
35300,"New Haven-Milford, CT",9,9,Connecticut,New England Division,Northeast Region,CT,9
