,area_code,hispanic,white_nonhispanic,black_nonhispanic,other_nonhispanic,asian_nonhispanic,above_65,prepandemic_growth,leisure_by_emp,total_emp_feb2020,manufacturing_emp_feb2020,service_emp_feb2020,total_emp_jun2021,manufacturing_emp_jun2021,service_emp_jun2021,total_employment,manufacturing,service,emp_tot_change_feb2020_jun2021,manufacturing_change_feb2020_jun2021,service_change_feb2020_jun2021,occ_15,total_pop,pop_excl,less_than_9grade,hs_nodiploma,ged,college_nodegree,associates,bachelors_graduate,CBSA Title,division,region,state,pop_by_metro,state_name,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,deaths,deaths_by_pop
45,15380.0,5.3100000000000005,76.81,11.99,2.58,3.31,18.59912782373493,0.018394950405771,0.1029523760071311,557.6,70.8,486.8,483.6,69.6,414.0,564.7,73.7,491.0,-0.1327116212338593,-0.0169491525423729,-0.1495480690221857,0.0254294315565787,1127983,1127983,2.64,5.67,28.64,18.33,12.22,32.58,"Buffalo-Cheektowaga-Niagara Falls, NY",Middle Atlantic Division,Northeast Region,36,1127983.0,New York,66.88174903993855,71.82158160522273,68.37544441244239,95.9375,2186.0,0.0019379724694432452
46,15500.0,13.06,62.93,20.11,2.23,1.67,17.128884012058357,0.0771812080536913,0.1235322471801793,63.4,12.4,51.0,58.5,11.5,47.0,64.2,12.6,51.6,-0.0772870662460567,-0.0725806451612903,-0.0784313725490196,0.0118380062305295,169509,169509,5.4,8.3,27.700000000000003,23.4,10.5,24.8,"Burlington, NC",South Atlantic Division,South Region,37,169509.0,North Carolina,61.01781538018434,59.635277793778805,59.729226334485396,58.971774193548384,290.0,0.0017108236140853878
47,15680.0,5.59,73.46000000000001,14.44,3.5700000000000003,2.94,13.387366751828033,0.0397350993377484,,47.0,2.5,44.5,46.2,2.7,43.5,47.1,2.6,44.5,-0.0170212765957445,0.08,-0.0224719101123596,0.1267515923566879,113510,113510,3.3000000000000003,6.9,30.3,18.8,8.799999999999999,31.9,"California-Lexington Park, MD",South Atlantic Division,South Region,24,113510.0,Maryland,60.60304723502304,62.57520979847059,61.69322278643223,68.75504032258064,132.0,0.0011628931371685314
48,15940.0,2.16,86.86,7.35,2.7,0.94,20.047041658281344,0.0063916327716443,0.1096691455773399,170.9,35.1,135.8,159.8,33.3,126.5,173.2,35.6,137.6,-0.0649502633118782,-0.0512820512820514,-0.0684830633284242,0.0130484988452655,397520,397520,2.18,6.2700000000000005,38.98,21.61,8.62,22.16,"Canton-Massillon, OH",East North Central Division,Midwest Region,39,397520.0,Ohio,58.78762019969277,59.64517401113672,62.12923209485405,42.26310483870968,987.0,0.0024828939424431473
49,15980.0,22.52,66.18,8.09,1.5,1.71,29.151142585361363,0.1294117647058822,0.1530904754404518,281.0,38.6,242.4,258.7,39.6,219.1,278.4,39.1,239.3,-0.0793594306049823,0.0259067357512954,-0.0961221122112211,0.0139367816091954,770577,770577,5.0,6.6000000000000005,31.0,20.3,8.9,28.2,"Cape Coral-Fort Myers, FL",South Atlantic Division,South Region,12,770577.0,Florida,52.48169556451613,54.34096999807987,54.719221726190476,51.695228494623656,1009.0,0.0013094084043515444
50,16020.0,2.39,88.03,5.84,2.19,1.54,17.93020346591118,0.0249433106575964,,45.0,6.099999999999999,38.9,42.70000000000001,6.2,36.5,45.20000000000001,6.2,38.9,-0.0511111111111109,0.0163934426229508,-0.0616966580976863,0.011504424778761,108716,108716,3.36,6.77,34.01,21.72,6.239999999999999,27.9,"Cape Girardeau, MO-IL",West North Central Division,Midwest Region,29,96765.0,Missouri,49.554441052227354,52.02347542242704,52.23064871351766,50.59055779569893,164.0,0.0015085176055042496
51,16060.0,3.61,82.24000000000001,9.24,2.54,2.36,17.999627068351888,0.0121739130434783,,58.1,6.6,51.5,52.8,6.7,46.1,58.2,6.9,51.3,-0.0912220309810671,0.0151515151515151,-0.1048543689320388,0.0104810996563573,123347,123347,2.8400000000000003,5.050000000000001,27.88,25.46,9.96,28.81,"Carbondale-Marion, IL",East North Central Division,Midwest Region,17,135764.0,Illinois,58.31168260368664,57.26530582757296,56.78777740975422,60.61659946236559,199.0,0.001613334738583022
52,16180.0,24.84,66.39,2.0,4.21,2.5700000000000003,20.697117104227768,0.0886524822695035,0.1168606290017314,30.2,4.0,26.2,29.4,4.0,25.4,30.7,4.2,26.5,-0.0264900662251655,0.0,-0.0305343511450382,0.0289902280130293,55916,55916,4.4,8.6,26.0,28.8,10.0,22.2,"Carson City, NV",Mountain Division,West Region,32,55916.0,Nevada,55.690561827956984,54.261913978494626,55.402703629032246,46.263860887096776,124.0,0.002217612132484441
53,16220.0,8.73,86.3,1.25,2.88,0.8500000000000001,15.924516015928273,-0.0638297872340424,0.1164394008724565,38.9,7.3,31.6,35.8,5.8,30.0,39.6,7.5,32.1,-0.0796915167095115,-0.2054794520547945,-0.0506329113924051,0.0085858585858585,79858,79858,1.4,6.1,30.3,27.200000000000003,12.1,22.8,"Casper, WY",Mountain Division,West Region,56,79858.0,Wyoming,58.63163575268816,55.91978264208908,57.27800470430108,46.40456989247312,140.0,0.001753111773397781
54,16300.0,3.1300000000000003,86.87,5.2,2.48,2.32,16.889229101350757,0.0174094707520891,0.0820061702659884,143.8,27.2,116.59999999999998,133.8,27.5,106.3,146.1,28.5,117.59999999999998,-0.0695410292072322,0.0110294117647058,-0.0883361921097769,0.0479123887748117,273032,273032,1.73,3.97,28.88,21.52,12.85,31.04,"Cedar Rapids, IA",West North Central Division,Midwest Region,19,273032.0,Iowa,46.978847638248844,51.330010752688175,49.09410954301076,66.98588709677419,453.0,0.0016591461806674675
55,16540.0,6.1,87.46000000000001,3.45,1.96,1.03,20.10553000445084,0.0333333333333333,0.0854348944930519,61.8,11.4,50.4,56.3,11.0,45.3,62.0,11.7,50.3,-0.0889967637540453,-0.0350877192982456,-0.1011904761904762,0.0151612903225806,155027,155027,3.6,8.200000000000001,43.1,15.0,8.5,21.6,"Chambersburg-Waynesboro, PA",Middle Atlantic Division,Northeast Region,42,155027.0,Pennsylvania,55.666168682795714,59.71184677419355,59.99594489247312,57.721774193548384,375.0,0.0024189334761041625
56,16580.0,5.79,70.02000000000001,11.86,2.72,9.61,14.04344878950936,0.0313059033989266,0.0998175355700167,116.40000000000002,11.1,105.3,104.59999999999998,11.300000000000002,93.3,115.3,11.6,103.7,-0.1013745704467354,0.018018018018018,-0.1139601139601139,0.0298352124891587,238994,238994,1.5699999999999998,3.76,23.55,19.78,8.66,42.6,"Champaign-Urbana, IL",East North Central Division,Midwest Region,17,226033.0,Illinois,58.31168260368664,57.26530582757296,56.78777740975422,60.61659946236559,220.0,0.0009205252014694929
57,16620.0,1.11,89.11,6.5,2.34,0.93,21.158734964366207,-0.0586712683347714,0.0880029475189909,108.09999999999998,10.1,98.0,101.59999999999998,8.7,92.90000000000002,109.09999999999998,10.3,98.8,-0.0601295097132285,-0.1386138613861386,-0.0520408163265305,0.0278643446379468,208089,208089,3.93,8.77,39.0,18.5,6.6000000000000005,23.200000000000003,"Charleston, WV",South Atlantic Division,South Region,54,257074.0,West Virginia,53.95297993471581,55.95992331647157,57.62029280218761,44.618615591397855,403.0,0.0019366713281336351
58,16700.0,5.87,64.39,25.17,2.42,2.16,15.676667639087322,0.1255230125523012,0.1299375847124378,370.1000000000001,51.6,318.5,345.3,48.79999999999999,296.5,376.6000000000001,51.9,324.8,-0.0670089165090516,-0.0542635658914729,-0.0690737833594976,0.0300053106744556,802122,802122,2.91,6.45,25.540000000000003,20.28,9.63,35.19,"Charleston-North Charleston, SC",South Atlantic Division,South Region,45,802122.0,South Carolina,51.61980846774195,55.80524798387097,57.14314516129033,46.44657258064517,944.0,0.0011768783302290673
59,16740.0,11.09,60.63,21.87,2.2,4.22,14.080700837262428,0.1145917724367629,0.1110423823579782,1221.1,177.29999999999998,1043.7999999999995,1161.6,169.90000000000003,991.7,1238.2000000000005,179.29999999999998,1058.9,-0.048726558021456,-0.0417371686407219,-0.0499137765855527,0.0407607817800032,2482973,2482973,4.58,7.03,23.64,21.26,9.17,34.38,"Charlotte-Concord-Gastonia, NC-SC",South Atlantic Division,South Region,37,2636883.0,North Carolina,61.01781538018434,59.635277793778805,59.729226334485396,58.971774193548384,3181.0,0.0012811254894837761
60,16820.0,5.24,74.42999999999999,13.43,2.58,4.33,18.554650220772555,0.0837043633125557,0.1124425290311962,119.6,9.6,110.0,107.3,9.6,97.7,121.7,9.9,111.8,-0.1028428093645484,0.0,-0.1118181818181818,0.0338537387017255,235763,235763,3.81,6.19,21.17,17.57,5.48,45.75,"Charlottesville, VA",South Atlantic Division,South Region,51,218615.0,Virginia,56.81043567588326,56.528682219662045,56.11921226958524,59.40020161290322,168.0,0.0007125800061926595
61,16860.0,5.38,73.0,17.91,1.86,1.85,18.600172207751083,0.0891693811074918,0.1082412418576011,265.3,45.1,220.2,251.2,43.7,207.5,267.5,45.6,221.9,-0.0531473803241614,-0.0310421286031041,-0.0576748410535875,0.0173457943925233,461071,461071,3.93,7.84,28.860000000000003,21.63,8.55,29.19,"Chattanooga, TN-GA",East South Central Division,South Region,47,565194.0,Tennessee,55.20289112903225,53.805654857910916,55.53690793010752,41.767473118279575,763.0,0.0016548427465618095
62,16940.0,14.92,78.55,2.22,2.98,1.32,16.47236180904523,0.010593220338983,0.1017953412674193,47.0,5.2,41.8,45.8,5.1,40.7,47.7,5.5,42.2,-0.025531914893617,-0.0192307692307693,-0.026315789473684,0.0224318658280922,99500,99500,1.7999999999999998,5.2,25.8,26.1,12.6,28.5,"Cheyenne, WY",Mountain Division,West Region,56,99500.0,Wyoming,58.63163575268816,55.91978264208908,57.27800470430108,46.40456989247312,121.0,0.0012160804020100503
63,16980.0,23.31,52.580000000000005,15.22,1.67,7.22,14.92494659357606,0.0363442358782284,0.0973044165151314,4656.800000000001,581.1999999999999,4075.599999999999,4258.400000000001,571.3000000000001,3687.099999999999,4759.099999999999,602.3999999999999,4156.599999999999,-0.0855523105995534,-0.0170337233310393,-0.0953233879674158,0.0316278287911579,9493240,9493240,5.75,5.67,23.06,19.49,7.21,38.73,"Chicago-Naperville-Elgin, IL-IN-WI",East North Central Division,Midwest Region,17,9458539.0,Illinois,58.31168260368664,57.26530582757296,56.78777740975422,60.61659946236559,15726.0,0.0016565471851549103
64,17020.0,17.21,70.91,1.61,5.24,5.04,18.3533619847983,0.0346598202824132,0.1067234248105546,80.3,8.0,72.3,72.6,8.3,64.3,80.6,8.5,72.1,-0.0958904109589041,0.0375,-0.1106500691562932,0.0117866004962779,219186,219186,3.9,6.800000000000001,22.5,29.6,10.0,27.200000000000003,"Chico, CA",Pacific Division,West Region,6,219186.0,California,63.05135147849461,67.14176209677419,64.82339784946237,80.77116935483872,201.0,0.0009170293723139251
65,17140.0,3.38,79.09,12.63,2.23,2.68,16.701213467659954,0.0546242230175174,0.1085552148181294,1097.9,164.70000000000002,933.2000000000002,1033.9,161.40000000000003,872.5,1119.7999999999995,168.59999999999997,951.2000000000002,-0.058293105018672,-0.0200364298724953,-0.0650450064294899,0.0299517771030541,2217282,2217282,2.5,6.69,32.43,19.15,8.709999999999999,30.51,"Cincinnati, OH-KY-IN",East North Central Division,Midwest Region,39,2221208.0,Ohio,58.78762019969277,59.64517401113672,62.12923209485405,42.26310483870968,3098.0,0.0013972061289452581
66,17300.0,9.06,63.18,21.49,4.04,2.23,11.529389187849324,0.0566251415628539,0.1247997268405432,92.2,15.9,76.3,88.8,14.8,74.0,93.3,15.9,77.4,-0.0368763557483731,-0.0691823899371069,-0.0301441677588466,0.0097534833869239,250126,250126,2.16,5.949999999999999,29.09,25.590000000000003,9.74,27.46,"Clarksville, TN-KY",East South Central Division,South Region,47,307820.0,Tennessee,55.20289112903225,53.805654857910916,55.53690793010752,41.767473118279575,354.0,0.0014152866955054653
67,17420.0,6.05,86.42999999999999,4.3,2.1,1.12,17.908309455587393,0.0232067510548523,0.1030884184308842,46.9,11.2,35.7,48.8,10.4,38.4,48.5,11.1,37.4,0.0405117270788912,-0.0714285714285712,0.0756302521008402,0.0072164948453608,124942,124942,5.7700000000000005,9.32,33.08,22.5,8.43,20.9,"Cleveland, TN",East South Central Division,South Region,47,124942.0,Tennessee,55.20289112903225,53.805654857910916,55.53690793010752,41.767473118279575,178.0,0.0014246610427238239
68,17460.0,6.15,69.5,19.75,2.08,2.52,18.97826111365233,0.0330973789936865,0.0944968430279228,1062.3,158.8,903.5,989.6,152.0,837.6,1080.0,162.3,917.6,-0.0684364115598229,-0.0428211586901764,-0.0729385722191476,0.0302222222222222,2048449,2048449,2.7,6.76,28.9,21.85,8.67,31.15,"Cleveland-Elyria, OH",East North Central Division,Midwest Region,39,2048449.0,Ohio,58.78762019969277,59.64517401113672,62.12923209485405,42.26310483870968,3598.0,0.0017564508562331793
69,17660.0,4.94,90.33,0.37,3.37,0.99,19.42883697351189,0.1399662731871837,0.1419633464370743,64.2,10.5,53.7,68.2,11.3,56.9,67.6,11.3,56.3,0.0623052959501557,0.0761904761904763,0.0595903165735567,0.0125739644970414,165697,165697,1.1,5.800000000000001,27.200000000000003,29.7,11.1,25.2,"Coeur d'Alene, ID",Mountain Division,West Region,16,165697.0,Idaho,54.29349409562211,49.706118183563746,51.147332517281114,40.225674443164365,217.0,0.0013096193654682944
70,17780.0,25.58,55.88,11.26,1.7999999999999998,5.48,10.944063340485329,0.0983899821109123,0.1301760703060632,123.90000000000002,13.4,110.5,111.7,12.699999999999998,99.0,122.8,13.4,109.40000000000002,-0.0984665052461662,-0.0522388059701492,-0.1040723981900452,0.0225570032573289,264728,264728,6.13,7.17,21.59,20.25,6.52,38.35,"College Station-Bryan, TX",West South Central Division,South Region,48,264728.0,Texas,53.63982930107527,52.692696812596004,54.37135651881719,40.948420698924735,358.0,0.0013523314496388745
71,17820.0,17.37,69.28,5.83,4.35,3.17,13.55151778447313,0.1102886750555144,0.1269609267948345,293.2,29.5,263.7,283.6,30.5,253.1,300.0,30.5,269.6,-0.0327421555252386,0.0338983050847456,-0.0401971937808115,0.0517333333333333,745791,745791,1.95,3.75,20.5,23.99,11.34,38.47,"Colorado Springs, CO",Mountain Division,West Region,8,745791.0,Colorado,57.80635632680492,58.67132978110599,57.80329963517664,64.7429435483871,892.0,0.0011960455409089142
72,17860.0,3.54,78.42,9.65,3.34,5.06,12.79154175648194,0.0212981744421907,,100.8,7.7,93.1,92.7,7.9,84.8,100.7,7.9,92.9,-0.0803571428571428,0.0259740259740259,-0.0891514500537056,0.023733862959285,180463,180463,1.9,3.5000000000000004,21.3,19.8,7.3,46.1,"Columbia, MO",West North Central Division,Midwest Region,29,208173.0,Missouri,49.554441052227354,52.02347542242704,52.23064871351766,50.59055779569893,99.0,0.0005485889074214659
73,17900.0,5.800000000000001,55.83,33.76,2.21,2.4,15.313805635035834,0.0450777202072538,0.0957317349357571,399.0,47.8,351.2,378.5,47.7,330.8,403.4,49.0,354.40000000000003,-0.0513784461152881,-0.0020920502092048,-0.0580865603644645,0.0276152702032721,838433,838433,3.22,6.81,26.69,21.23,9.04,33.040000000000006,"Columbia, SC",South Atlantic Division,South Region,45,838433.0,South Carolina,51.61980846774195,55.80524798387097,57.14314516129033,46.44657258064517,1363.0,0.0016256516620886821
74,17980.0,7.539999999999999,50.73,35.54,2.78,3.41,15.73930878659252,0.0149130074565037,0.1191634529813111,122.1,15.9,106.2,116.1,15.2,100.9,122.5,15.7,106.8,-0.0491400491400491,-0.0440251572327045,-0.0499058380414312,0.0385306122448979,364692,364692,2.78,6.49,25.22,23.85,9.07,32.57,"Columbus, GA-AL",South Atlantic Division,South Region,13,321048.0,Georgia,55.921999423963136,56.25494897273425,55.945862903225795,58.414578533026116,643.0,0.0017631316288813574
75,18020.0,7.180000000000001,80.5,2.13,1.68,8.5,16.532782678236792,0.0330739299610895,0.0771123683363231,52.6,21.5,31.1,47.4,20.1,27.3,53.1,21.8,31.3,-0.0988593155893536,-0.0651162790697673,-0.1221864951768488,0.0288135593220339,83779,83779,3.4000000000000004,6.0,30.8,17.7,8.6,33.5,"Columbus, IN",East North Central Division,Midwest Region,18,83779.0,Indiana,51.46815188172042,53.272674059139774,53.59025739247313,51.05846774193549,157.0,0.0018739779658386946
76,18140.0,4.41,71.93,16.05,2.78,4.83,13.644393199548974,0.0704401306938306,0.0945399197881931,1092.7000000000005,113.29999999999998,979.4,1042.0,114.9,927.1,1113.9,117.6,996.4,-0.0463988285897318,0.0141218005295675,-0.0534000408413314,0.0400305233863003,2122271,2122271,2.47,5.970000000000001,27.54,19.63,7.46,36.89,"Columbus, OH",East North Central Division,Midwest Region,39,2122271.0,Ohio,58.78762019969277,59.64517401113672,62.12923209485405,42.26310483870968,2456.0,0.001157250888317279
77,18580.0,61.7,31.99,3.0700000000000003,1.27,1.97,15.704676333711944,-0.0005154639175257,0.1320929244192224,192.4,32.6,159.8,180.0,26.8,153.2,193.9,32.8,161.0,-0.0644490644490645,-0.1779141104294478,-0.0413016270337923,0.01103661681279,452534,452534,7.57,9.98,29.9,23.7,7.969999999999999,20.89,"Corpus Christi, TX",West South Central Division,South Region,48,429024.0,Texas,53.63982930107527,52.692696812596004,54.37135651881719,40.948420698924735,1033.0,0.0022827014102807745
78,18700.0,7.79,79.82000000000001,1.0699999999999998,4.14,7.180000000000001,16.806551105284086,0.0583941605839415,0.0952542564624695,44.5,4.5,40.0,38.7,4.1,34.6,43.5,4.6,38.9,-0.1303370786516853,-0.088888888888889,-0.135,0.0268965517241379,93053,93053,1.6,2.5,13.3,20.0,8.5,54.1,"Corvallis, OR",Pacific Division,West Region,41,93053.0,Oregon,60.793028225806445,59.832709677419345,58.96252889784945,66.68346774193549,22.0,0.00023642440329704577
79,18880.0,8.89,75.88000000000001,8.53,3.99,2.7,17.328455210333942,0.1014897579143388,0.1887645624208422,115.6,10.0,105.6,116.4,10.4,106.0,118.3,10.0,108.3,0.0069204152249136,0.04,0.0037878787878788,0.0324598478444632,284809,284809,2.43,6.0,25.69,24.64,10.75,30.42,"Crestview-Fort Walton Beach-Destin, FL",South Atlantic Division,South Region,12,284809.0,Florida,52.48169556451613,54.34096999807987,54.719221726190476,51.695228494623656,456.0,0.0016010729997998658
80,19060.0,1.93,86.68,8.1,2.12,1.17,20.550727107475574,0.0,,39.2,5.8,33.4,35.0,5.2,29.8,38.9,5.7,33.2,-0.1071428571428572,-0.1034482758620689,-0.1077844311377245,0.0251928020565552,70416,70416,2.5,7.3,41.8,19.6,10.0,18.9,"Cumberland, MD-WV",South Atlantic Division,South Region,24,97284.0,Maryland,60.60304723502304,62.57520979847059,61.69322278643223,68.75504032258064,304.0,0.004317200636219041
81,19100.0,29.160000000000004,45.33,15.98,2.19,7.35,11.663852006572032,0.1134447610375113,0.1009928475106107,3727.5,508.5,3219.0,3579.5,496.8999999999999,3082.599999999999,3790.5,515.0,3275.5,-0.0397048960429242,-0.0228121927236971,-0.0423734078906492,0.0418124258013454,7643907,7643907,7.090000000000001,7.199999999999999,22.4,21.19,6.959999999999999,35.160000000000004,"Dallas-Fort Worth-Arlington, TX",West South Central Division,South Region,48,7573136.0,Texas,53.63982930107527,52.692696812596004,54.37135651881719,40.948420698924735,11082.0,0.001449782159830045
82,19140.0,30.61,63.98,2.83,1.37,1.21,14.636134987977115,0.0030120481927709,,66.2,25.5,40.7,63.1,23.2,39.9,66.6,25.3,41.3,-0.0468277945619335,-0.0901960784313725,-0.0196560196560197,0.0129129129129129,144724,144724,13.83,16.41,31.62,18.41,5.59,14.15,"Dalton, GA",South Atlantic Division,South Region,13,144724.0,Georgia,55.921999423963136,56.25494897273425,55.945862903225795,58.414578533026116,342.0,0.0023631187639921508
83,19180.0,5.26,77.83,13.54,2.46,0.91,19.836848913646083,-0.0586206896551723,0.0796525196646209,27.1,5.5,21.6,25.7,5.1,20.6,27.3,5.6,21.7,-0.0516605166051661,-0.0727272727272727,-0.0462962962962962,0.0073260073260073,75758,75758,3.2,8.3,41.2,21.9,10.6,14.7,"Danville, IL",East North Central Division,Midwest Region,17,75758.0,Illinois,58.31168260368664,57.26530582757296,56.78777740975422,60.61659946236559,145.0,0.0019139892816600226
84,19300.0,4.72,83.21,8.61,2.36,1.11,20.977987224168363,0.1467236467236466,,78.1,9.2,68.9,77.8,8.6,69.2,80.5,9.1,71.4,-0.0038412291933418,-0.0652173913043477,0.004354136429608,0.0054658385093167,223234,223234,2.3,6.9,27.700000000000003,21.8,9.4,31.9,"Daphne-Fairhope-Foley, AL",East South Central Division,South Region,1,223234.0,Alabama,46.76369556451611,51.10341733870968,52.595119623655926,41.38104838709677,315.0,0.001411075373822984
85,19340.0,6.36,81.73,6.6000000000000005,2.75,2.56,17.550386369707823,0.0081081081081081,0.0985539691010139,182.5,33.0,149.5,170.4,32.3,138.1,186.5,33.9,152.6,-0.0663013698630137,-0.0212121212121213,-0.0762541806020067,0.0247721179624664,202138,202138,2.6,4.63,30.86,21.09,10.93,29.99,"Davenport-Moline-Rock Island, IA-IL",West North Central Division,Midwest Region,19,379172.0,Iowa,46.978847638248844,51.330010752688175,49.09410954301076,66.98588709677419,682.0,0.003373932659866032
86,19380.0,3.01,75.97,15.73,2.85,2.43,18.241950642078923,0.0318588730911004,0.0987075818552193,386.3,56.29999999999999,330.0,365.0,54.0,311.0,391.8999999999999,57.4,334.5,-0.0551384933989127,-0.0408525754884546,-0.0575757575757576,0.0407246746619035,807611,807611,2.4,6.59,28.28,23.58,9.57,29.65,"Dayton, OH",East North Central Division,Midwest Region,39,,Ohio,58.78762019969277,59.64517401113672,62.12923209485405,42.26310483870968,1544.0,0.0019118115033103808
87,19460.0,7.37,75.33,12.28,4.42,0.61,18.10449335858404,0.0667903525046382,0.0920446510830673,56.6,17.1,39.5,55.6,17.6,38.0,57.5,17.5,40.0,-0.0176678445229682,0.0292397660818712,-0.0379746835443037,0.0085217391304347,152603,152603,6.23,10.71,32.73,21.53,8.540000000000001,20.29,"Decatur, AL",East South Central Division,South Region,1,152603.0,Alabama,46.76369556451611,51.10341733870968,52.595119623655926,41.38104838709677,387.0,0.0025359920840350453
88,19500.0,2.39,75.84,17.53,3.09,1.15,20.378044207712797,-0.0269230769230768,0.0958800791929857,49.9,13.9,36.0,45.7,13.9,31.8,50.6,14.2,36.5,-0.0841683366733465,0.0,-0.1166666666666667,0.008893280632411,104009,104009,2.4,7.199999999999999,35.4,24.1,8.799999999999999,22.1,"Decatur, IL",East North Central Division,Midwest Region,17,104009.0,Illinois,58.31168260368664,57.26530582757296,56.78777740975422,60.61659946236559,212.0,0.002038285148400619
89,19660.0,14.28,71.28,10.39,2.02,2.03,25.98984088035729,0.0968085106382978,0.1545918550305406,207.1,25.7,181.4,193.4,24.7,168.7,206.2,25.5,180.7,-0.0661516175760501,-0.0389105058365758,-0.0700110253583242,0.0104267701260911,668365,668365,2.6100000000000003,6.59,32.23,23.28,11.34,23.94,"Deltona-Daytona Beach-Ormond Beach, FL",South Atlantic Division,South Region,12,668365.0,Florida,52.48169556451613,54.34096999807987,54.719221726190476,51.695228494623656,960.0,0.0014363409215024723
90,19740.0,23.26,63.68000000000001,5.56,2.88,4.62,13.318610331018164,0.1006653788366602,0.1072745979788996,1504.6,178.0,1326.6,1428.4,177.59999999999997,1250.7999999999995,1538.4,182.7,1355.7000000000005,-0.0506446896185031,-0.0022471910112359,-0.057138549675863,0.0527106084243369,2967239,2967239,3.84,4.98,19.99,19.84,7.7,43.63,"Denver-Aurora-Lakewood, CO",Mountain Division,West Region,8,2967239.0,Colorado,57.80635632680492,58.67132978110599,57.80329963517664,64.7429435483871,3393.0,0.0011434872620641613
91,19780.0,7.64,80.07,5.6000000000000005,2.18,4.5,13.743549003408814,0.0703862660944206,0.0942992250098516,366.1,38.6,327.5,348.6,41.2,307.4,374.1,41.7,332.4,-0.0478011472275334,0.0673575129533678,-0.0613740458015268,0.0439187383052659,662107,662107,3.28,4.24,24.56,20.05,10.18,37.69,"Des Moines-West Des Moines, IA",West North Central Division,Midwest Region,19,699292.0,Iowa,46.978847638248844,51.330010752688175,49.09410954301076,66.98588709677419,884.0,0.001335131632802553
92,19820.0,4.65,66.0,22.12,2.5,4.73,16.859225641831742,0.0539996905461858,0.0941418290205038,2017.5,328.5,1689.0,1778.7,302.40000000000003,1476.3,2043.6,333.7,1709.9,-0.1183643122676579,-0.0794520547945206,-0.1259325044404974,0.0341456253669994,4319629,4319629,3.15,6.77,26.74,23.22,8.99,31.09,"Detroit-Warren-Dearborn, MI",East North Central Division,Midwest Region,26,4319629.0,Michigan,61.24921438172043,61.19805174731184,63.852320564516134,42.61592741935484,10950.0,0.0025349399219238506
93,20020.0,3.47,69.55,23.74,2.36,0.88,19.17205640139798,0.0507880910683012,0.1046851076860263,59.6,8.0,51.6,57.1,7.900000000000001,49.20000000000001,60.0,8.1,52.0,-0.0419463087248321,-0.0124999999999999,-0.0465116279069767,0.0061666666666666,149358,149358,5.01,10.69,32.21,22.8,9.71,19.55,"Dothan, AL",East South Central Division,South Region,1,149358.0,Alabama,46.76369556451611,51.10341733870968,52.595119623655926,41.38104838709677,414.0,0.0027718635761057324
94,20100.0,7.42,60.39,25.98,3.84,2.3800000000000003,17.4919518104278,0.0367647058823529,0.1140487568391162,69.8,7.5,62.3,65.3,7.6,57.7,70.5,7.7,62.9,-0.0644699140401146,0.0133333333333331,-0.0738362760834669,0.0140425531914893,180786,180786,4.5,8.1,32.9,22.6,8.200000000000001,23.7,"Dover, DE",South Atlantic Division,South Region,10,180786.0,Delaware,60.338009312596,62.078700316820274,61.9295483390937,63.13004032258065,349.0,0.0019304592169747657
95,20220.0,2.63,90.3,3.51,1.76,1.7999999999999998,18.31139336765628,0.0133555926544241,,59.8,11.8,48.0,56.8,12.4,44.4,60.7,12.5,48.2,-0.0501672240802675,0.0508474576271185,-0.075,0.0192751235584843,97311,97311,2.2,5.1,32.7,19.5,9.7,30.8,"Dubuque, IA",West North Central Division,Midwest Region,19,97311.0,Iowa,46.978847638248844,51.330010752688175,49.09410954301076,66.98588709677419,212.0,0.002178582071913761
96,20260.0,1.83,90.28,1.6,5.21,1.0699999999999998,19.874877289895345,0.0080822924320352,0.1027297390443703,136.2,16.8,119.40000000000002,121.0,16.0,105.0,137.2,17.8,119.40000000000002,-0.1116005873715124,-0.0476190476190476,-0.1206030150753769,0.0131924198250728,240404,240404,1.37,4.15,27.860000000000003,25.03,13.1,28.48,"Duluth, MN-WI",West North Central Division,Midwest Region,27,288732.0,Minnesota,58.31635282258064,54.550264784946236,56.27569220430107,42.46471774193549,121.0,0.0005033194123225903
97,20500.0,11.57,55.010000000000005,25.77,2.37,5.28,15.753762475938649,0.0881378396288932,0.0827175109716923,327.5,42.1,285.4,304.7,41.9,262.8,328.4,42.6,285.8,-0.069618320610687,-0.004750593824228,-0.0791871058163978,0.0595006090133982,583924,583924,4.8500000000000005,5.73,18.44,15.52,7.249999999999999,48.18,"Durham-Chapel Hill, NC",South Atlantic Division,South Region,37,644367.0,North Carolina,61.01781538018434,59.635277793778805,59.729226334485396,58.971774193548384,492.0,0.00084257540364842
98,20700.0,16.950000000000003,64.53,13.669999999999998,2.3,2.54,17.822764886563185,0.0603907637655418,0.194522545038009,58.9,6.7,52.2,49.2,6.6,42.6,59.7,6.9,52.7,-0.1646859083191849,-0.0149253731343284,-0.1839080459770115,0.0095477386934673,170271,170271,3.1,7.3,35.099999999999994,21.2,8.6,24.7,"East Stroudsburg, PA",Middle Atlantic Division,Northeast Region,42,170271.0,Pennsylvania,55.666168682795714,59.71184677419355,59.99594489247312,57.721774193548384,321.0,0.001885230015680885
